celltime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABalap:56,ABalap,56,0,0,0,0,0,31,356,512,30,1000
ABalapa:79,ABalapa,79,110,110,110,110,110,31,356,512,30,1000
ABalapaa:108,ABalapaa,108,2096,2096,2096,2096,2096,31,356,512,30,1000
ABalapaaa:147,ABalapaaa,147,8288,8288,8288,8288,8288,31,356,512,30,1000
ABalapaaaa:224,ABalapaaaa,224,8632,8632,8632,8632,8632,31,356,512,30,1000
ABalapaaaaa:253,ABalapaaaaa,253,21314,21314,21314,21314,21314,31,356,512,30,1000
ABalapaaaap:260,ABalapaaaap,260,13962,13962,13962,13962,13962,31,356,512,30,1000
ABalapaaap:198,ABalapaaap,198,11199,11199,11199,11199,11199,31,356,512,30,1000
ABalapaaapa:260,ABalapaaapa,260,4382,4382,4382,4382,4382,31,356,512,30,1000
ABalapaaapp:237,ABalapaaapp,237,4435,4435,4435,4435,4435,31,356,512,30,1000
ABalapaap:144,ABalapaap,144,8540,8540,8540,8540,8540,31,356,512,30,1000
ABalapaapa:213,ABalapaapa,213,17036,17036,17036,17036,17036,31,356,512,30,1000
ABalapaapaa:260,ABalapaapaa,260,6086,6086,6086,6086,6086,31,356,512,30,1000
ABalapaapap:260,ABalapaapap,260,9410,9410,9410,9410,9410,31,356,512,30,1000
ABalapaapp:195,ABalapaapp,195,22341,22341,22341,22341,22341,31,356,512,30,1000
ABalapaappa:254,ABalapaappa,254,23347,23347,23347,23347,23347,31,356,512,30,1000
ABalapaappp:210,ABalapaappp,210,30160,30160,30160,30160,30160,31,356,512,30,1000
ABalapap:106,ABalapap,106,1572,1572,1572,1572,1572,31,356,512,30,1000
ABalapapa:144,ABalapapa,144,2560,2560,2560,2560,2560,31,356,512,30,1000
ABalapapaa:224,ABalapapaa,224,3301,3301,3301,3301,3301,31,356,512,30,1000
ABalapapap:194,ABalapapap,194,3034,3034,3034,3034,3034,31,356,512,30,1000
ABalapapapa:260,ABalapapapa,260,16680,16680,16680,16680,16680,31,356,512,30,1000
ABalapapapp:248,ABalapapapp,248,10234,10234,10234,10234,10234,31,356,512,30,1000
ABalapapp:141,ABalapapp,141,2952,2952,2952,2952,2952,31,356,512,30,1000
ABalapappa:186,ABalapappa,186,1985,1985,1985,1985,1985,31,356,512,30,1000
ABalapappaa:224,ABalapappaa,224,15639,15639,15639,15639,15639,31,356,512,30,1000
ABalapappap:232,ABalapappap,232,11060,11060,11060,11060,11060,31,356,512,30,1000
ABalapappp:196,ABalapappp,196,1779,1779,1779,1779,1779,31,356,512,30,1000
ABalapapppa:260,ABalapapppa,260,1407,1407,1407,1407,1407,31,356,512,30,1000
ABalapapppp:231,ABalapapppp,231,1501,1501,1501,1501,1501,31,356,512,30,1000
ABalapp:80,ABalapp,80,95,95,95,95,95,31,356,512,30,1000
ABalappa:110,ABalappa,110,863,863,863,863,863,31,356,512,30,1000
ABalappaa:153,ABalappaa,153,932,932,932,932,932,31,356,512,30,1000
ABalappaaa:206,ABalappaaa,206,5141,5141,5141,5141,5141,31,356,512,30,1000
ABalappaap:225,ABalappaap,225,15871,15871,15871,15871,15871,31,356,512,30,1000
ABalappaapa:241,ABalappaapa,241,15960,15960,15960,15960,15960,31,356,512,30,1000
ABalappaapp:242,ABalappaapp,242,4872,4872,4872,4872,4872,31,356,512,30,1000
ABalappap:145,ABalappap,145,1251,1251,1251,1251,1251,31,356,512,30,1000
ABalappapa:208,ABalappapa,208,7459,7459,7459,7459,7459,31,356,512,30,1000
ABalappapaa:260,ABalappapaa,260,2899,2899,2899,2899,2899,31,356,512,30,1000
ABalappapap:260,ABalappapap,260,4526,4526,4526,4526,4526,31,356,512,30,1000
ABalappapp:190,ABalappapp,190,8599,8599,8599,8599,8599,31,356,512,30,1000
ABalappappa:221,ABalappappa,221,9314,9314,9314,9314,9314,31,356,512,30,1000
ABalappappp:260,ABalappappp,260,4358,4358,4358,4358,4358,31,356,512,30,1000
ABalappp:107,ABalappp,107,669,669,669,669,669,31,356,512,30,1000
ABalapppa:143,ABalapppa,143,535,535,535,535,535,31,356,512,30,1000
ABalapppaa:197,ABalapppaa,197,433,433,433,433,433,31,356,512,30,1000
ABalapppaaa:221,ABalapppaaa,221,3359,3359,3359,3359,3359,31,356,512,30,1000
ABalapppaap:227,ABalapppaap,227,1152,1152,1152,1152,1152,31,356,512,30,1000
ABalapppap:190,ABalapppap,190,831,831,831,831,831,31,356,512,30,1000
ABalapppapa:248,ABalapppapa,248,14993,14993,14993,14993,14993,31,356,512,30,1000
ABalapppapp:232,ABalapppapp,232,8104,8104,8104,8104,8104,31,356,512,30,1000
ABalapppp:143,ABalapppp,143,772,772,772,772,772,31,356,512,30,1000
ABalappppa:187,ABalappppa,187,636,636,636,636,636,31,356,512,30,1000
ABalappppaa:260,ABalappppaa,260,15441,15441,15441,15441,15441,31,356,512,30,1000
ABalappppap:246,ABalappppap,246,8908,8908,8908,8908,8908,31,356,512,30,1000
ABalappppp:195,ABalappppp,195,434,434,434,434,434,31,356,512,30,1000
ABalapppppa:225,ABalapppppa,225,1157,1157,1157,1157,1157,31,356,512,30,1000
ABalapppppp:245,ABalapppppp,245,750,750,750,750,750,31,356,512,30,1000
ABalp:35,ABalp,35,2,2,2,2,2,31,356,512,30,1000
ABalpa:55,ABalpa,55,80,80,80,80,80,31,356,512,30,1000
ABalpaa:78,ABalpaa,78,0,0,0,0,0,31,356,512,30,1000
ABalpaaa:109,ABalpaaa,109,581,581,581,581,581,31,356,512,30,1000
ABalpaaaa:150,ABalpaaaa,150,4787,4787,4787,4787,4787,31,356,512,30,1000
ABalpaaaaa:205,ABalpaaaaa,205,6949,6949,6949,6949,6949,31,356,512,30,1000
ABalpaaaaaa:260,ABalpaaaaaa,260,5373,5373,5373,5373,5373,31,356,512,30,1000
ABalpaaaaap:260,ABalpaaaaap,260,2776,2776,2776,2776,2776,31,356,512,30,1000
ABalpaaaap:211,ABalpaaaap,211,4948,4948,4948,4948,4948,31,356,512,30,1000
ABalpaaaapa:260,ABalpaaaapa,260,1611,1611,1611,1611,1611,31,356,512,30,1000
