cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABa:1,ABa,1,5882,-19117,-129,-129,5882,40.2,196,248,73,1596931
ABal:10,ABal,10,5128,-19871,-135,-135,5128,40.7,156,210,66,1571099
ABala:19,ABala,19,4688,-20311,-82,-82,4688,30.5,122,255,63,1441432
ABalaa:30,ABalaa,30,4561,-20438,-81,-81,4561,24.9,109,244,56,1029365
ABalaaa:46,ABalaaa,46,4797,-20202,-69,-69,4797,28.3,90,256,47,599084
ABalaaaa:66,ABalaaaa,66,4403,-20596,-69,-72,4403,28.7,107,247,40,372084
ABalaaaal:96,ABalaaaal,96,4386,-20613,-56,-60,4386,38.4,107,184,36,387767
ABalaaaala:126,ABalaaaala,126,4132,-20867,-21,-21,4132,28.2,101,204,30,236360
ABalaaaalp:126,ABalaaaalp,126,4106,-20893,-26,-33,4106,24.8,131,171,32,314083
ABalaaaar:96,ABalaaaar,96,4329,-20670,-78,-81,4329,34.3,85,243,37,439419
ABalaaaarl:126,ABalaaaarl,126,4129,-20870,-25,-27,4129,32.6,88,235,30,222358
ABalaaaarla:176,ABalaaaarla,176,3852,-21147,36,54,3852,29.8,86,226,29,209508
ABalaaaarlp:176,ABalaaaarlp,176,3967,-21033,40,23,3967,32.0,91,262,26,145275
ABalaaaarr:126,ABalaaaarr,126,4109,-20890,-14,-9,4109,29.6,102,293,31,247156
ABalaaaarra:178,ABalaaaarra,178,3797,-21202,-54,-42,3797,25.3,102,301,28,200520
ABalaaaarrp:178,ABalaaaarrp,178,3957,-21043,85,83,3957,30.3,102,279,26,163910
ABalaaap:66,ABalaaap,66,4474,-20525,-33,-37,4474,35.6,114,282,42,364766
ABalaaapa:91,ABalaaapa,91,4386,-20613,-74,-73,4386,42.9,91,235,36,372334
ABalaaapal:122,ABalaaapal,122,4183,-20816,-41,-43,4183,36.8,99,193,31,220189
ABalaaapall:168,ABalaaapall,168,3994,-21005,73,82,3994,30.0,114,169,26,164360
ABalaaapalr:168,ABalaaapalr,168,3964,-21035,69,63,3964,31.3,89,206,26,143625
ABalaaapar:122,ABalaaapar,122,4105,-20894,-59,-65,4105,39.0,88,234,32,257514
ABalaaapp:91,ABalaaapp,91,4406,-20593,-47,-49,4406,42.4,113,291,36,351193
ABalaaappl:122,ABalaaappl,122,4163,-20836,11,10,4163,38.3,92,290,31,220618
ABalaaappr:122,ABalaaappr,122,4196,-20803,2,2,4196,34.1,112,322,32,248097
ABalaaapprl:169,ABalaaapprl,169,3931,-21068,-6,6,3931,30.9,96,316,29,167556
ABalaaapprr:169,ABalaaapprr,169,3846,-21153,-92,-101,3846,30.0,115,351,28,162110
ABalaap:46,ABalaap,46,4783,-20216,-75,-77,4783,24.4,146,214,44,389424
ABalaapa:66,ABalaapa,66,4432,-20567,-50,-52,4432,32.3,152,279,40,324967
ABalaapaa:94,ABalaapaa,94,4358,-20641,-40,-38,4358,33.0,115,304,36,369642
ABalaapaaa:128,ABalaapaaa,128,4025,-20974,-47,-46,4025,24.5,117,319,31,270136
ABalaapaap:128,ABalaapaap,128,4049,-20950,-32,-31,4049,20.2,150,334,32,266674
ABalaapap:94,ABalaapap,94,4382,-20617,-8,-8,4382,33.4,148,335,34,294962
ABalaapapa:126,ABalaapapa,126,4186,-20813,-1,1,4186,27.6,151,354,26,174045
ABalaapapp:126,ABalaapapp,126,4076,-20923,-24,-34,4076,28.0,184,374,30,205842
ABalaapappa:176,ABalaapappa,176,3976,-21023,142,132,3976,19.4,182,380,26,129510
ABalaapappp:176,ABalaapappp,176,3821,-21178,-70,-66,3821,22.2,209,386,26,152307
ABalaapp:66,ABalaapp,66,4447,-20552,-96,-97,4447,34.7,215,290,42,285857
ABalaappa:90,ABalaappa,90,4424,-20575,0,-1,4424,42.6,138,323,34,275728
ABalaappaa:123,ABalaappaa,123,4288,-20711,64,80,4288,33.5,116,340,27,188656
ABalaappap:123,ABalaappap,123,4113,-20886,-32,-32,4113,28.7,150,340,30,208522
ABalaappapa:174,ABalaappapa,174,3787,-21212,-90,-89,3787,24.8,126,342,31,164202
ABalaappapp:174,ABalaappapp,174,3862,-21137,-74,-54,3862,26.5,157,372,30,242023
ABalaappp:90,ABalaappp,90,4422,-20578,-82,-77,4422,46.5,169,333,35,252919
ABalaapppa:118,ABalaapppa,118,4162,-20837,-16,-29,4162,37.5,135,328,31,192034
ABalaapppp:118,ABalaapppp,118,4241,-20758,-26,-40,4241,45.0,155,339,35,266408
ABalaappppa:161,ABalaappppa,161,4000,-20999,9,-3,4000,35.2,116,331,30,176039
ABalaappppp:161,ABalaappppp,161,4059,-20940,19,13,4059,39.5,133,350,29,182935
ABalap:30,ABalap,30,4639,-20360,-171,-172,4639,41.0,139,290,57,1214389
ABalapa:46,ABalapa,46,4851,-20149,-141,-141,4851,40.0,114,299,49,758506
ABalapaa:64,ABalapaa,64,4542,-20457,-66,-66,4542,40.7,120,289,42,363328
ABalapaaa:88,ABalapaaa,88,4422,-20577,-68,-75,4422,48.4,125,207,34,265553
ABalapaaaa:123,ABalapaaaa,123,4170,-20829,-38,-51,4170,42.3,112,200,30,234783
ABalapaaap:123,ABalapaaap,123,4154,-20845,-57,-58,4154,47.6,130,174,32,232951
ABalapaaapa:172,ABalapaaapa,172,3986,-21013,1,3,3986,41.2,101,176,27,136501
ABalapaaapp:172,ABalapaaapp,172,3921,-21078,-74,-102,3921,43.4,133,152,28,215526
ABalapaap:88,ABalapaap,88,4486,-20513,-65,-73,4486,48.9,164,185,36,277567
ABalapaapa:118,ABalapaapa,118,4159,-20840,-58,-69,4159,35.8,138,175,31,267613
ABalapaapp:118,ABalapaapp,118,4250,-20749,-64,-79,4250,44.5,156,169,35,276540
ABalapaappa:161,ABalapaappa,161,3932,-21068,-84,-80,3932,35.6,129,174,33,294029
ABalapaappp:161,ABalapaappp,161,4000,-21000,1,-9,4000,39.6,145,155,30,233323
ABalapap:64,ABalapap,64,4561,-20438,-124,-126,4561,46.8,163,326,42,363654
ABalapapa:87,ABalapapa,87,4481,-20518,-125,-128,4481,54.5,172,220,35,265821
ABalapapaa:120,ABalapapaa,120,4309,-20690,5,-1,4309,51.2,121,220,27,165918
ABalapapap:120,ABalapapap,120,4290,-20709,-74,-85,4290,53.6,165,209,30,154744
ABalapapapa:165,ABalapapapa,165,4104,-20895,-3,-25,4104,52.5,142,216,27,26289
ABalapapapp:165,ABalapapapp,165,4108,-20891,84,71,4108,51.0,190,210,23,107327
ABalapapp:87,ABalapapp,87,4496,-20503,-120,-129,4496,51.5,234,209,37,274758
ABalapappa:115,ABalapappa,115,4283,-20716,-111,-128,4283,49.1,190,175,33,221867
ABalapappaa:153,ABalapappaa,153,4062,-20937,-100,-112,4062,43.8,129,200,28,139949
ABalapappap:153,ABalapappap,153,4172,-20827,-6,-8,4172,48.5,168,181,24,102973
ABalapappp:115,ABalapappp,115,4319,-20680,-69,-85,4319,53.2,239,180,30,162500
ABalapapppa:165,ABalapapppa,165,4043,-20956,-37,-72,4043,50.7,162,168,25,49231
ABalapapppp:165,ABalapapppp,165,4110,-20889,23,10,4110,55.0,193,161,25,88237
ABalapp:46,ABalapp,46,4854,-20145,-121,-121,4854,36.4,180,250,48,541030
ABalappa:65,ABalappa,65,4520,-20479,-95,-97,4520,42.1,181,283,40,305911
ABalappaa:90,ABalappaa,90,4431,-20568,-98,-104,4431,49.6,119,243,33,237938
ABalappaaa:125,ABalappaaa,125,4238,-20761,-67,-79,4238,44.9,87,240,28,169371
ABalappaap:125,ABalappaap,125,4198,-20801,-57,-59,4198,47.3,109,226,31,168955
ABalappap:90,ABalappap,90,4483,-20517,-76,-88,4483,48.2,151,277,36,256946
ABalappapa:118,ABalappapa,118,4165,-20834,-61,-71,4165,43.5,110,304,31,171228
ABalappapp:118,ABalappapp,118,4226,-20773,-85,-86,4226,48.0,126,316,31,145684
ABalappappa:160,ABalappappa,160,4005,-20994,-22,-7,4005,43.0,97,323,27,92067
ABalappappp:160,ABalappappp,160,4077,-20922,4,10,4077,47.8,129,345,31,198038
ABalappp:65,ABalappp,65,4526,-20474,-111,-111,4526,42.2,262,280,43,298669
ABalapppa:86,ABalapppa,86,4488,-20511,-125,-138,4488,47.8,196,288,36,230986
ABalapppaa:114,ABalapppaa,114,4296,-20703,-68,-70,4296,48.8,123,273,32,151614
ABalapppaaa:164,ABalapppaaa,164,4034,-20965,-75,-74,4034,38.7,94,252,26,105853
ABalapppaap:164,ABalapppaap,164,3950,-21049,-116,-93,3950,46.5,91,272,26,116711
ABalapppap:114,ABalapppap,114,4332,-20667,-165,-185,4332,52.7,163,287,31,134949
ABalapppapa:156,ABalapppapa,156,4184,-20815,-41,-48,4184,49.4,122,269,26,53825
ABalapppapp:156,ABalapppapp,156,4097,-20902,-21,-57,4097,52.4,155,279,26,84699
ABalapppp:86,ABalapppp,86,4462,-20537,-123,-127,4462,48.3,254,313,37,248510
ABalappppa:115,ABalappppa,115,4339,-20660,-120,-148,4339,48.5,182,315,31,136160
ABalappppaa:151,ABalappppaa,151,4146,-20853,-18,-45,4146,43.8,118,297,28,84013
ABalappppap:151,ABalappppap,151,4114,-20885,-111,-165,4114,47.2,142,317,27,135378
ABalappppp:115,ABalappppp,115,4331,-20668,-60,-71,4331,53.2,219,330,30,121068
ABalapppppa:162,ABalapppppa,162,4080,-20919,-36,-57,4080,52.7,147,315,27,16143
ABalapppppp:162,ABalapppppp,162,4098,-20901,-53,-71,4098,54.3,172,330,28,58581
ABalp:19,ABalp,19,4701,-20298,-107,-107,4701,37.4,191,161,62,1282925
ABalpa:30,ABalpa,30,4595,-20404,-163,-163,4595,37.6,147,167,55,1108998
ABalpaa:46,ABalpaa,46,4835,-20164,-177,-177,4835,42.7,115,190,49,818912
ABalpaaa:65,ABalpaaa,65,4460,-20539,-41,-42,4460,30.4,91,213,39,365369
ABalpaaaa:92,ABalpaaaa,92,4371,-20628,-43,-43,4371,20.5,117,218,35,329332
ABalpaaaaa:124,ABalpaaaaa,124,4205,-20794,15,9,4205,15.1,138,243,32,296876
ABalpaaaaaa:169,ABalpaaaaaa,169,4012,-20987,80,54,4012,16.1,157,249,26,175108
ABalpaaaaap:169,ABalpaaaaap,169,3805,-21194,-159,-165,3805,21.0,187,259,24,158569
ABalpaaaap:124,ABalpaaaap,124,4059,-20940,-58,-58,4059,15.3,183,239,29,226892
ABalpaaaapa:178,ABalpaaaapa,178,3981,-21018,79,84,3981,16.6,178,266,28,276127
ABalpaaaapp:178,ABalpaaaapp,178,3880,-21120,37,67,3880,16.0,207,242,24,184848
ABalpaaap:92,ABalpaaap,92,4368,-20631,-58,-60,4368,24.7,152,179,34,280047
ABalpaaapa:124,ABalpaaapa,124,4089,-20910,-51,-66,4089,23.4,186,208,30,267097
ABalpaaapp:124,ABalpaaapp,124,4096,-20903,-54,-68,4096,28.8,208,211,32,325095
ABalpaap:65,ABalpaap,65,4494,-20506,-139,-143,4494,39.9,124,194,42,422364
ABalpaapa:87,ABalpaapa,87,4405,-20594,-124,-125,4405,36.4,122,184,38,348523
ABalpaapaa:113,ABalpaapaa,113,4233,-20766,-45,-55,4233,23.8,106,236,31,285692
ABalpaapaaa:159,ABalpaapaaa,159,3979,-21020,-35,-29,3979,28.7,145,254,26,177424
ABalpaapaap:159,ABalpaapaap,159,4006,-20993,-59,-74,4006,32.1,155,235,28,209731
ABalpaapap:113,ABalpaapap,113,4291,-20708,-52,-55,4291,21.8,141,201,33,234934
ABalpaapapa:152,ABalpaapapa,152,4057,-20942,-61,-69,4057,21.9,144,230,29,204061
ABalpaapapp:152,ABalpaapapp,152,4011,-20988,-115,-132,4011,29.8,175,218,31,253567
ABalpaapp:87,ABalpaapp,87,4366,-20633,-91,-96,4366,29.8,171,170,36,352226
ABalpaappa:120,ABalpaappa,120,4130,-20869,-45,-49,4130,19.5,130,194,31,277378
ABalpaappp:120,ABalpaappp,120,4159,-20840,-31,-33,4159,20.0,156,170,31,259270
ABalpaapppa:173,ABalpaapppa,173,3897,-21102,-39,-41,3897,21.2,110,236,31,271473
ABalpaapppp:173,ABalpaapppp,173,3955,-21044,-13,-17,3955,17.3,131,209,27,185311
ABalpap:46,ABalpap,46,4852,-20147,-113,-113,4852,35.8,189,134,49,688314
ABalpapa:64,ABalpapa,64,4468,-20531,-101,-101,4468,31.4,136,153,41,348933
ABalpapaa:88,ABalpapaa,88,4383,-20616,-43,-44,4383,22.9,164,160,34,278812
ABalpapaaa:120,ABalpapaaa,120,4197,-20802,-19,-24,4197,16.5,178,190,34,341332
ABalpapaaaa:164,ABalpapaaaa,164,3959,-21040,-38,-33,3959,14.6,176,217,26,197489
ABalpapaaap:164,ABalpapaaap,164,3984,-21015,18,13,3984,16.8,215,213,28,220564
ABalpapaap:120,ABalpapaap,120,4115,-20884,-16,-18,4115,14.3,223,222,35,319675
ABalpapap:88,ABalpapap,88,4388,-20611,-12,-15,4388,18.6,200,182,35,224684
ABalpapapa:118,ABalpapapa,118,4220,-20779,-7,-10,4220,18.2,235,165,33,280199
ABalpapapaa:162,ABalpapapaa,162,3913,-21086,-100,-102,3913,15.6,246,207,27,177521
ABalpapapap:162,ABalpapapap,162,3969,-21030,-24,-26,3969,16.2,279,180,30,233292
ABalpapapp:118,ABalpapapp,118,4112,-20887,-32,-35,4112,15.5,287,175,33,301746
ABalpapappa:175,ABalpapappa,175,3927,-21073,-26,-24,3927,15.1,307,198,28,179381
ABalpapappp:175,ABalpapappp,175,3900,-21099,35,38,3900,15.1,343,199,27,137536
ABalpapp:64,ABalpapp,64,4504,-20495,-39,-39,4504,28.4,209,139,42,316855
ABalpappa:86,ABalpappa,86,4394,-20605,1,0,4394,16.0,195,218,38,230667
ABalpappaa:114,ABalpappaa,114,4155,-20844,-54,-57,4155,18.3,200,225,31,214673
ABalpappaaa:164,ABalpappaaa,164,3941,-21058,-15,-25,3941,24.2,217,257,24,198752
ABalpappaap:164,ABalpappaap,164,3901,-21098,-46,-52,3901,23.8,225,224,28,241669
ABalpappap:114,ABalpappap,114,4202,-20797,-57,-60,4202,18.9,238,216,32,191266
ABalpappapa:152,ABalpappapa,152,3969,-21030,-41,-47,3969,18.2,233,244,29,249273
ABalpappapp:152,ABalpappapp,152,4064,-20935,-6,-9,4064,18.0,274,221,28,154388
ABalpappp:86,ABalpappp,86,4365,-20634,-22,-23,4365,19.0,245,216,39,200048
ABalpapppa:116,ABalpapppa,116,4125,-20874,-23,-19,4125,26.7,239,216,32,265463
ABalpapppp:116,ABalpapppp,116,4249,-20750,15,15,4249,22.8,275,219,30,112662
ABalpappppa:154,ABalpappppa,154,4122,-20877,77,66,4122,23.4,264,243,27,114502
ABalpappppp:154,ABalpappppp,154,4073,-20926,-16,-20,4073,24.8,310,230,30,158658
ABalpp:30,ABalpp,30,4623,-20376,-239,-241,4623,50.8,227,175,56,1069358
ABalppa:46,ABalppa,46,4879,-20120,-210,-210,4879,52.4,194,178,48,681481
ABalppaa:65,ABalppaa,65,4450,-20549,-133,-136,4450,47.7,137,182,40,425120
ABalppaaa:92,ABalppaaa,92,4398,-20601,-43,-45,4398,36.6,158,153,34,348346
ABalppaaaa:124,ABalppaaaa,124,4230,-20770,-8,-25,4230,39.0,104,168,26,214086
ABalppaaap:124,ABalppaaap,124,4146,-20853,-11,-11,4146,30.9,133,155,33,127140
ABalppaaapa:176,ABalppaaapa,176,3981,-21018,64,54,3981,24.6,115,174,29,249761
ABalppaaapp:176,ABalppaaapp,176,3803,-21196,-148,-174,3803,18.8,145,168,30,279966
ABalppaap:92,ABalppaap,92,4348,-20651,-71,-71,4348,34.0,197,126,35,364134
ABalppaapa:123,ABalppaapa,123,4191,-20808,51,48,4191,26.2,169,132,29,262913
ABalppaapp:123,ABalppaapp,123,4123,-20876,-30,-28,4123,26.9,196,123,32,269141
ABalppaappa:176,ABalppaappa,176,3894,-21105,-27,-25,3894,18.6,177,152,29,260583
ABalppaappp:176,ABalppaappp,176,3988,-21011,114,97,3988,16.2,218,146,29,201448
ABalppap:65,ABalppap,65,4542,-20457,-136,-138,4542,46.2,180,163,41,365712
ABalppapa:87,ABalppapa,87,4353,-20646,-62,-64,4353,25.0,204,151,35,262021
ABalppapaa:117,ABalppapaa,117,4156,-20844,-46,-50,4156,19.6,183,150,32,313982
ABalppapaaa:173,ABalppapaaa,173,3962,-21037,-59,-67,3962,15.1,152,193,28,234820
ABalppapaap:173,ABalppapaap,173,3880,-21119,-113,-130,3880,15.1,190,179,31,253050
ABalppapap:117,ABalppapap,117,4157,-20842,-20,-26,4157,21.6,216,156,32,280624
ABalppapapa:173,ABalppapapa,173,4055,-20944,152,147,4055,13.5,206,194,28,141961
ABalppapapp:173,ABalppapapp,173,3888,-21111,-58,-93,3888,15.5,247,176,27,193041
ABalppapp:87,ABalppapp,87,4349,-20650,-76,-76,4349,25.2,263,152,37,265883
ABalppappa:114,ABalppappa,114,4199,-20800,-15,-17,4199,25.1,232,156,31,246632
ABalppappaa:169,ABalppappaa,169,3935,-21064,-63,-75,3935,23.3,153,184,28,253314
ABalppappap:169,ABalppappap,169,3959,-21040,-9,-4,3959,21.0,191,176,27,187281
ABalppappp:114,ABalppappp,114,4216,-20783,-9,-17,4216,25.7,282,153,31,210575
ABalppapppa:160,ABalppapppa,160,3954,-21045,-45,-46,3954,21.5,229,171,29,204181
ABalppapppp:160,ABalppapppp,160,3881,-21119,-115,-112,3881,20.6,258,157,27,193683
ABalppp:46,ABalppp,46,4885,-20114,-99,-100,4885,42.7,267,148,48,623237
ABalpppa:64,ABalpppa,64,4538,-20461,-83,-86,4538,41.7,197,190,41,328458
ABalpppaa:88,ABalpppaa,88,4422,-20577,-62,-65,4422,42.7,178,163,35,314436
ABalpppaaa:120,ABalpppaaa,120,4130,-20869,-10,-9,4130,33.8,150,133,31,310361
ABalpppaap:120,ABalpppaap,120,4113,-20887,-34,-34,4113,41.7,173,124,30,259801
ABalpppaapd:178,ABalpppaapd,178,3873,-21127,-79,-75,3873,37.0,160,130,26,173966
ABalpppaapv:178,ABalpppaapv,178,3896,-21103,15,34,3896,30.0,136,143,27,207874
ABalpppap:88,ABalpppap,88,4431,-20568,-51,-56,4431,41.2,226,130,38,375300
ABalpppapa:116,ABalpppapa,116,4214,-20785,-8,-17,4214,35.3,196,119,32,317295
