cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABa:1,ABa,1,6706,-18294,-74,-74,6706,28.0,170,290,70,473868
ABal:2,ABal,2,6586,-18413,-183,-182,6586,32.2,152,328,69,917150
ABala:10,ABala,10,6761,-18238,-230,-230,6761,38.5,115,303,60,781407
ABalaa:23,ABalaa,23,6732,-18268,-191,-191,6732,41.7,99,323,55,660268
ABalaaa:39,ABalaaa,39,6191,-18808,-127,-126,6191,38.9,95,310,47,416094
ABalaaaa:61,ABalaaaa,61,5370,-19629,-93,-96,5370,43.6,108,306,41,308076
ABalaaaal:87,ABalaaaal,87,5114,-19885,-30,-33,5114,26.9,102,303,37,278934
ABalaaaala:119,ABalaaaala,119,8759,-16240,-37,-40,8759,26.3,115,360,31,287762
ABalaaaalal:189,ABalaaaalal,189,10092,-14907,6,-9,10092,25.2,140,371,26,202839
ABalaaaalar:189,ABalaaaalar,189,10066,-14933,-3,-22,10066,27.7,125,353,27,207749
ABalaaaalp:119,ABalaaaalp,119,8790,-16209,-20,-22,8790,22.3,149,392,32,295388
ABalaaaalpa:189,ABalaaaalpa,189,9978,-15021,-39,-33,9978,27.9,116,380,25,107932
ABalaaaalpp:189,ABalaaaalpp,189,10000,-14999,-59,-35,10000,23.8,145,405,28,158554
ABalaaaar:87,ABalaaaar,87,5093,-19906,-78,-78,5093,39.2,85,298,34,285247
ABalaaaarl:120,ABalaaaarl,120,8513,-16486,-6,-2,8513,32.8,101,330,31,289197
ABalaaaarla:171,ABalaaaarla,171,9851,-15148,-5,-6,9851,35.6,114,355,29,165034
ABalaaaarlp:171,ABalaaaarlp,171,9806,-15193,-53,-45,9806,32.0,113,348,29,258042
ABalaaaarr:120,ABalaaaarr,120,8545,-16454,-12,-12,8545,38.4,117,335,32,350931
ABalaaaarra:171,ABalaaaarra,171,9862,-15137,-48,-67,9862,32.7,184,331,26,204832
ABalaaaarrp:171,ABalaaaarrp,171,9865,-15134,-40,-45,9865,33.3,156,358,25,212609
ABalaaap:61,ABalaaap,61,5357,-19642,-100,-105,5357,40.5,129,266,40,264643
ABalaaapa:85,ABalaaapa,85,5113,-19886,-16,-22,5113,33.4,99,261,36,262941
ABalaaapal:116,ABalaaapal,116,8040,-16959,-47,-45,8040,24.6,111,320,32,274329
ABalaaapall:162,ABalaaapall,162,9691,-15308,-34,-33,9691,19.2,126,367,27,184579
ABalaaapalr:162,ABalaaapalr,162,9758,-15241,15,10,9758,24.6,118,336,28,195926
ABalaaapar:116,ABalaaapar,116,8331,-16668,-50,-53,8331,31.1,101,293,30,247459
ABalaaaparl:175,ABalaaaparl,175,9860,-15139,14,24,9860,27.6,104,337,29,229060
ABalaaaparr:175,ABalaaaparr,175,9853,-15146,-12,-6,9853,33.3,96,319,27,167252
ABalaaapp:85,ABalaaapp,85,5085,-19914,-86,-83,5085,42.2,133,234,35,262100
ABalaaappl:116,ABalaaappl,116,8371,-16628,-30,-32,8371,41.5,114,281,31,299112
ABalaaappll:174,ABalaaappll,174,9918,-15082,12,14,9918,41.4,102,310,28,202157
ABalaaapplr:174,ABalaaapplr,174,9898,-15101,-9,0,9898,45.5,115,321,29,230052
ABalaaappr:116,ABalaaappr,116,8196,-16803,2,-3,8196,50.4,133,286,32,311012
ABalaaapprl:164,ABalaaapprl,164,9801,-15198,-33,-62,9801,45.2,133,335,28,214896
ABalaaapprr:164,ABalaaapprr,164,9831,-15168,-40,-52,9831,51.8,134,337,29,230904
ABalaap:39,ABalaap,39,6181,-18818,-207,-209,6181,46.1,160,350,47,402551
ABalaapa:61,ABalaapa,61,5305,-19694,-157,-163,5305,46.4,167,277,41,285890
ABalaapaa:89,ABalaapaa,89,5350,-19649,-62,-68,5350,52.0,137,280,35,322973
ABalaapaaa:125,ABalaapaaa,125,9069,-15930,-61,-70,9069,51.2,142,341,32,366974
ABalaapaaal:192,ABalaapaaal,192,10089,-14910,-36,-7,10089,41.7,143,346,28,257730
ABalaapaaar:192,ABalaapaaar,192,10209,-14790,115,99,10209,46.2,143,372,26,85646
ABalaapaap:125,ABalaapaap,125,8906,-16093,-98,-114,8906,56.1,176,347,31,308172
ABalaapaapa:180,ABalaapaapa,180,9911,-15088,-105,-84,9911,48.0,122,364,29,248478
ABalaapaapp:180,ABalaapaapp,180,9983,-15016,-2,21,9983,49.4,150,388,27,212336
ABalaapap:89,ABalaapap,89,5265,-19734,-116,-129,5265,55.0,173,262,34,282164
ABalaapapa:123,ABalaapapa,123,7904,-17096,-144,-175,7904,58.8,169,292,30,281785
ABalaapapp:123,ABalaapapp,123,8693,-16306,-142,-158,8693,56.3,206,317,31,297448
ABalaapappa:170,ABalaapappa,170,9953,-15046,-12,-24,9953,54.2,190,389,28,227598
ABalaapappp:170,ABalaapappp,170,9931,-15068,-15,-39,9931,55.0,254,400,40,316987
ABalaapp:61,ABalaapp,61,5402,-19597,-60,-62,5402,41.4,224,287,44,235815
ABalaappa:85,ABalaappa,85,5164,-19835,-86,-91,5164,49.1,161,224,34,259447
ABalaappaa:120,ABalaappaa,120,7514,-17485,-121,-121,7514,55.9,151,274,29,276101
ABalaappap:120,ABalaappap,120,8569,-16430,-132,-157,8569,53.6,168,291,32,293955
ABalaappapa:172,ABalaappapa,172,9975,-15024,-15,-26,9975,53.5,147,357,29,186190
ABalaappapp:172,ABalaappapp,172,9959,-15040,24,28,9959,56.4,164,354,30,248463
ABalaappp:85,ABalaappp,85,5126,-19873,-94,-104,5126,43.8,187,223,39,298596
ABalaapppa:115,ABalaapppa,115,8431,-16568,-45,-60,8431,48.7,152,274,31,292486
ABalaapppaa:177,ABalaapppaa,177,10044,-14955,69,62,10044,49.4,172,342,23,137939
ABalaapppap:177,ABalaapppap,177,9991,-15008,-12,-18,9991,53.3,184,342,25,208851
ABalaapppp:115,ABalaapppp,115,7997,-17002,-79,-92,7997,48.6,162,235,34,299440
ABalaappppa:160,ABalaappppa,160,9760,-15239,-59,-65,9760,48.9,146,316,28,194663
ABalaappppp:160,ABalaappppp,160,9757,-15242,-46,-60,9757,54.7,162,313,28,229569
ABalap:23,ABalap,23,6742,-18257,-114,-114,6742,27.7,140,273,56,480486
ABalapa:39,ABalapa,39,6150,-18849,-147,-148,6150,30.8,132,242,46,338226
ABalapaa:60,ABalapaa,60,5368,-19631,-94,-96,5368,31.8,135,238,41,209970
ABalapaaa:85,ABalapaaa,85,5107,-19892,-41,-43,5107,23.8,129,260,36,248168
ABalapaaaa:119,ABalapaaaa,119,8882,-16117,-12,-21,8882,23.2,118,285,31,323150
ABalapaaaaa:195,ABalapaaaaa,195,10136,-14863,13,40,10136,15.1,160,285,26,181150
ABalapaaaap:195,ABalapaaaap,195,10140,-14859,-6,-11,10140,24.0,145,310,25,177723
ABalapaaap:119,ABalapaaap,119,8424,-16576,-52,-56,8424,17.3,132,274,32,277470
ABalapaaapa:171,ABalapaaapa,171,9809,-15191,-13,-22,9809,22.8,109,315,30,261246
ABalapaaapp:171,ABalapaaapp,171,9817,-15182,-17,-16,9817,15.6,117,290,30,265418
ABalapaap:85,ABalapaap,85,5109,-19890,-17,-24,5109,18.3,150,265,38,231113
ABalapaapa:118,ABalapaapa,118,8701,-16298,9,6,8701,17.9,137,323,30,289252
ABalapaapaa:186,ABalapaapaa,186,10015,-14984,-20,-41,10015,20.4,169,362,23,132095
ABalapaapap:186,ABalapaapap,186,10026,-14973,-25,-40,10026,13.0,173,347,25,194241
ABalapaapp:118,ABalapaapp,118,8193,-16806,-2,0,8193,13.6,154,298,32,232200
ABalapaappa:162,ABalapaappa,162,9750,-15249,-7,-16,9750,19.6,132,332,29,226263
ABalapaappp:162,ABalapaappp,162,9774,-15225,6,6,9774,14.0,144,321,29,252711
ABalapap:60,ABalapap,60,5431,-19568,-20,-20,5431,26.0,191,209,42,162122
ABalapapa:83,ABalapapa,83,5085,-19914,-37,-36,5085,18.6,177,234,34,163011
ABalapapaa:118,ABalapapaa,118,8216,-16783,24,23,8216,22.3,144,226,30,264972
ABalapapap:118,ABalapapap,118,8243,-16756,-25,-21,8243,18.3,161,241,33,273378
ABalapapapa:163,ABalapapapa,163,9786,-15213,-9,-13,9786,27.9,131,239,30,64988
ABalapapapp:163,ABalapapapp,163,9794,-15205,-9,-24,9794,24.5,158,244,27,143876
ABalapapp:83,ABalapapp,83,5044,-19955,-47,-47,5044,18.9,235,231,36,138542
ABalapappa:114,ABalapappa,114,7787,-17212,-11,-12,7787,15.0,193,262,32,196764
ABalapappaa:156,ABalapappaa,156,9668,-15331,-54,-58,9668,26.5,124,290,27,181472
ABalapappap:156,ABalapappap,156,9729,-15270,-11,-14,9729,22.2,130,268,24,141369
ABalapappp:114,ABalapappp,114,7998,-17001,-75,-80,7998,12.8,231,231,32,197941
ABalapapppa:165,ABalapapppa,165,9774,-15225,-6,-26,9774,17.7,141,254,27,188506
ABalapapppp:165,ABalapapppp,165,9760,-15239,-23,-16,9760,15.8,165,241,31,201532
ABalapp:39,ABalapp,39,6173,-18826,-106,-107,6173,34.5,194,297,49,312203
ABalappa:60,ABalappa,60,5371,-19628,-78,-81,5371,35.1,169,246,40,195960
ABalappaa:87,ABalappaa,87,5355,-19644,-26,-31,5355,32.1,130,236,33,200447
ABalappaaa:126,ABalappaaa,126,8792,-16207,-41,-53,8792,31.5,114,263,28,193825
