cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABa:1,ABa,1,2580,-22420,-320,-320,2580,37.5,552,221,84,1883598
ABal:5,ABal,5,3791,-21208,-239,-238,3791,27.7,564,191,67,1153773
ABala:16,ABala,16,4846,-20153,-390,-390,4846,41.5,586,210,61,1199405
ABalaa:29,ABalaa,29,5572,-19427,-329,-329,5572,41.5,597,221,55,892012
ABalaaa:48,ABalaaa,48,6112,-18887,-297,-298,6112,44.0,581,252,47,522561
ABalaaaa:70,ABalaaaa,70,6009,-18990,-270,-278,6009,44.4,589,230,41,346247
ABalaaaal:99,ABalaaaal,99,6680,-18319,-82,-84,6680,35.6,609,175,35,286879
ABalaaaala:134,ABalaaaala,134,9323,-15676,-81,-88,9323,41.9,597,149,31,319770
ABalaaaalal:209,ABalaaaalal,209,9763,-15236,10,-100,9763,46.0,569,135,24,165457
ABalaaaalar:209,ABalaaaalar,209,9668,-15332,-177,-266,9668,43.5,585,171,30,274173
ABalaaaalp:134,ABalaaaalp,134,9331,-15668,-92,-106,9331,45.9,576,119,31,304377
ABalaaaalpa:202,ABalaaaalpa,202,9642,-15357,-96,-100,9642,47.6,598,153,27,192784
ABalaaaalpp:202,ABalaaaalpp,202,9745,-15254,-198,-200,9745,51.8,569,136,27,215332
ABalaaaar:99,ABalaaaar,99,6742,-18257,-74,-76,6742,37.7,615,231,34,302962
ABalaaaarl:135,ABalaaaarl,135,9231,-15768,-28,-24,9231,38.4,607,193,30,252299
ABalaaaarla:194,ABalaaaarla,194,9572,-15427,-108,-81,9572,42.8,610,167,26,165070
ABalaaaarlp:194,ABalaaaarlp,194,9575,-15424,-138,-139,9575,42.0,597,196,25,158862
ABalaaaarr:135,ABalaaaarr,135,9304,-15695,-44,-44,9304,40.6,583,239,31,267721
ABalaaaarra:197,ABalaaaarra,197,9657,-15342,-49,-65,9657,47.7,585,230,28,142302
ABalaaaarrp:197,ABalaaaarrp,197,9653,-15346,-14,-32,9653,42.5,591,215,27,191573
ABalaaap:70,ABalaaap,70,6059,-18940,-161,-170,6059,40.8,550,275,41,301519
ABalaaapa:95,ABalaaapa,95,6418,-18581,-91,-92,6418,29.1,612,216,36,282158
ABalaaapal:130,ABalaaapal,130,9059,-15940,-62,-68,9059,34.5,603,155,31,258121
ABalaaapall:182,ABalaaapall,182,9654,-15345,-10,10,9654,39.9,591,109,29,242317
ABalaaapalr:182,ABalaaapalr,182,9659,-15340,-34,-77,9659,37.7,596,153,30,254221
ABalaaapar:130,ABalaaapar,130,9130,-15869,-67,-72,9130,31.2,608,190,31,285783
ABalaaaparl:194,ABalaaaparl,194,9560,-15439,-124,-118,9560,35.6,615,157,28,194732
ABalaaaparr:194,ABalaaaparr,194,9714,-15285,11,0,9714,36.1,610,195,27,156586
ABalaaapp:95,ABalaaapp,95,6404,-18595,-76,-80,6404,27.2,578,267,36,251340
ABalaaappl:129,ABalaaappl,129,9058,-15941,-72,-70,9058,31.8,595,240,31,244479
ABalaaappll:190,ABalaaappll,190,9634,-15365,29,50,9634,38.5,607,218,27,163860
ABalaaapplr:190,ABalaaapplr,190,9681,-15318,6,18,9681,41.7,589,249,27,183154
ABalaaappr:129,ABalaaappr,129,9037,-15962,-93,-104,9037,36.0,566,275,31,249634
ABalaaapprl:178,ABalaaapprl,178,9615,-15384,-152,-223,9615,43.3,570,249,29,229083
