cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABalppapaa:108,ABalppapaa,108,27385,2385,-337,-352,27385,22.6,210,339,28,158
ABalppapaaa:158,ABalppapaaa,158,27463,2463,-380,-399,27463,21.7,183,328,23,131
ABalppapaap:158,ABalppapaap,158,28331,3331,178,147,28331,23.0,209,334,24,144
ABalppapap:108,ABalppapap,108,27493,2493,-197,-234,27493,22.0,235,359,28,171
ABalppapapa:154,ABalppapapa,154,27895,2895,-861,-970,27895,23.8,239,336,24,163
ABalppapapp:154,ABalppapapp,154,27875,2875,-380,-422,27875,23.6,271,350,25,149
ABalppapp:80,ABalppapp,80,26889,1889,-406,-372,26889,20.6,260,330,32,274
ABalppappa:105,ABalppappa,105,27515,2515,-95,-99,27515,21.2,245,356,28,163
ABalppappaa:150,ABalppappaa,150,28002,3002,-1251,-1030,28002,18.4,186,328,24,134
ABalppappap:150,ABalppappap,150,27541,2541,-294,-291,27541,19.6,217,336,23,167
ABalppappp:105,ABalppappp,105,27526,2526,-236,-246,27526,22.0,286,363,28,235
ABalppapppa:145,ABalppapppa,145,27315,2315,-171,-182,27315,20.4,249,340,24,180
ABalppapppp:145,ABalppapppp,145,27336,2336,-260,-242,27336,21.5,269,361,24,165
ABalppp:41,ABalppp,41,26522,1522,-1060,-1061,26522,13.4,266,361,40,307
ABalpppa:58,ABalpppa,58,26572,1572,-805,-806,26572,12.2,205,295,35,273
ABalpppaa:81,ABalpppaa,81,26829,1829,-380,-391,26829,11.4,177,322,29,180
ABalpppaaa:113,ABalpppaaa,113,26775,1775,-154,-175,26775,14.8,176,361,26,181
ABalpppaaaa:164,ABalpppaaaa,164,26651,1651,-379,-380,26651,15.4,175,367,23,156
ABalpppaaap:164,ABalpppaaap,164,27026,2026,-291,-229,27026,19.2,198,365,22,189
ABalpppaap:113,ABalpppaap,113,26910,1910,137,147,26910,11.5,182,368,25,153
ABalpppaapd:169,ABalpppaapd,169,26889,1889,-143,-83,26889,10.4,174,364,22,153
ABalpppaapv:169,ABalpppaapv,169,26831,1831,147,137,26831,13.7,166,363,23,135
ABalpppap:81,ABalpppap,81,26855,1855,-602,-609,26855,11.6,217,353,30,192
ABalpppapa:108,ABalpppapa,108,27034,2034,-125,-120,27034,14.2,207,376,27,196
ABalpppapad:152,ABalpppapad,152,26899,1899,-35,23,26899,13.8,212,385,24,136
ABalpppapav:152,ABalpppapav,152,27156,2156,-30,-51,27156,15.7,211,377,22,178
ABalpppapp:108,ABalpppapp,108,26978,1978,-151,-160,26978,11.7,223,375,26,207
ABalpppappa:148,ABalpppappa,148,27338,2338,257,220,27338,11.1,204,352,23,93
ABalpppappp:148,ABalpppappp,148,27095,2095,-222,-259,27095,9.2,220,359,22,156
ABalpppp:58,ABalpppp,58,26548,1548,-927,-929,26548,13.5,273,306,36,299
ABalppppa:78,ABalppppa,78,27234,2234,-382,-389,27234,10.6,243,320,29,214
ABalppppaa:106,ABalppppaa,106,27049,2049,-363,-371,27049,12.3,197,337,25,159
ABalppppaad:155,ABalppppaad,155,26981,1981,-429,-378,26981,11.6,219,337,22,167
ABalppppaav:155,ABalppppaav,155,27715,2715,-513,-649,27715,14.0,197,330,22,168
ABalppppap:106,ABalppppap,106,26955,1955,-399,-407,26955,9.3,219,343,25,181
ABalppppapa:150,ABalppppapa,150,27005,2005,-474,-453,27005,10.0,169,330,22,110
ABalppppapp:150,ABalppppapp,150,27289,2289,-596,-601,27289,7.8,202,351,22,221
ABalppppp:78,ABalppppp,78,26775,1775,-1014,-1017,26775,11.0,283,354,31,263
ABalpppppa:102,ABalpppppa,102,27124,2124,-465,-495,27124,11.4,249,359,26,187
ABalpppppaa:146,ABalpppppaa,146,27310,2310,-165,-148,27310,12.7,237,341,22,151
ABalpppppap:146,ABalpppppap,146,27464,2464,-254,-238,27464,11.4,266,346,23,158
ABalpppppp:102,ABalpppppp,102,27257,2257,-680,-706,27257,10.6,294,366,27,185
ABalppppppa:134,ABalppppppa,134,27512,2512,-268,-277,27512,9.7,282,345,24,180
ABalppppppp:134,ABalppppppp,134,27220,2220,-844,-861,27220,8.6,283,372,26,210
ABalpppppppa:179,ABalpppppppa,179,27048,2048,-276,-276,27048,11.5,248,387,25,189
ABalpppppppp:179,ABalpppppppp,179,26763,1763,-266,-201,26763,14.3,278,400,23,207
ABar:5,ABar,5,26429,1429,-727,-727,26429,17.8,246,157,59,249
ABara:14,ABara,14,26716,1716,-469,-469,26716,20.7,259,179,53,361
ABaraa:25,ABaraa,25,26752,1752,-549,-549,26752,20.9,197,192,48,300
ABaraaa:40,ABaraaa,40,26640,1640,-534,-534,26640,18.7,166,161,42,295
ABaraaaa:58,ABaraaaa,58,26618,1618,-350,-358,26618,19.6,146,177,36,220
ABaraaaaa:84,ABaraaaaa,84,26658,1658,-461,-478,26658,16.7,119,187,30,165
ABaraaaaaa:115,ABaraaaaaa,115,27254,2254,-130,-114,27254,18.6,135,262,26,152
ABaraaaaaaa:163,ABaraaaaaaa,163,26877,1877,-1038,-1115,26877,17.3,160,277,22,177
ABaraaaaaap:163,ABaraaaaaap,163,27064,2064,-297,-293,27064,15.7,191,275,22,159
ABaraaaaap:115,ABaraaaaap,115,26967,1967,-423,-452,26967,19.4,159,225,26,196
ABaraaaaapa:165,ABaraaaaapa,165,27027,2027,-506,-463,27027,18.7,172,249,21,209
ABaraaaaapp:165,ABaraaaaapp,165,26965,1965,-140,-97,26965,17.4,206,254,21,90
ABaraaaap:84,ABaraaaap,84,26781,1781,-386,-389,26781,16.2,157,208,29,162
ABaraaaapa:120,ABaraaaapa,120,27072,2072,-277,-316,27072,15.8,129,240,25,190
ABaraaaapaa:176,ABaraaaapaa,176,27886,2886,70,11,27886,16.6,142,262,22,211
ABaraaaapap:176,ABaraaaapap,176,28615,3615,-1047,-937,28615,14.3,161,249,22,185
ABaraaaapp:120,ABaraaaapp,120,27053,2053,-391,-453,27053,12.3,159,238,24,170
ABaraaap:58,ABaraaap,58,26515,1515,-590,-591,26515,16.6,201,149,37,153
ABaraaapa:78,ABaraaapa,78,26634,1634,-448,-449,26634,18.8,164,162,33,179
ABaraaapaa:104,ABaraaapaa,104,26945,1945,-417,-431,26945,18.9,140,217,27,183
ABaraaapaaa:148,ABaraaapaaa,148,27141,2141,-243,-307,27141,17.1,160,241,23,158
ABaraaapaap:148,ABaraaapaap,148,27763,2763,108,21,27763,15.7,180,228,23,130
ABaraaapap:104,ABaraaapap,104,27293,2293,-358,-361,27293,19.9,182,214,29,161
ABaraaapapa:137,ABaraaapapa,137,27150,2150,-437,-473,27150,15.5,201,227,23,108
ABaraaapapp:137,ABaraaapapp,137,27026,2026,-140,-190,27026,14.9,232,214,23,184
ABaraaapp:78,ABaraaapp,78,26969,1969,-255,-273,26969,21.3,208,151,32,217
ABaraaappa:109,ABaraaappa,109,27555,2555,-248,-279,27555,22.3,166,205,27,213
ABaraaappaa:158,ABaraaappaa,158,27467,2467,-203,-311,27467,20.1,149,261,23,215
ABaraaappap:158,ABaraaappap,158,27937,2937,-275,-306,27937,22.8,176,256,23,208
ABaraaappp:109,ABaraaappp,109,27830,2830,-178,-199,27830,23.2,197,195,27,177
ABaraaapppa:154,ABaraaapppa,154,27559,2559,-250,-271,27559,22.0,152,239,24,165
ABaraaapppp:154,ABaraaapppp,154,29276,4276,140,92,29276,23.6,193,230,23,116
ABaraap:40,ABaraap,40,26569,1569,-466,-467,26569,21.5,226,214,43,384
ABaraapa:58,ABaraapa,58,26807,1807,-449,-452,26807,22.5,178,204,39,260
ABaraapaa:80,ABaraapaa,80,26963,1963,-370,-383,26963,18.3,151,238,31,190
ABaraapaaa:108,ABaraapaaa,108,27247,2247,-333,-349,27247,14.7,150,251,27,180
ABaraapaaaa:155,ABaraapaaaa,155,27310,2310,-1106,-750,27310,12.6,158,258,23,163
ABaraapaaap:155,ABaraapaaap,155,27094,2094,-136,-124,27094,11.2,183,242,23,117
ABaraapaap:108,ABaraapaap,108,27294,2294,-344,-361,27294,14.7,188,253,27,189
ABaraapaapa:149,ABaraapaapa,149,27272,2272,-440,-396,27272,11.2,190,273,24,154
ABaraapaapp:149,ABaraapaapp,149,27163,2163,-377,-386,27163,10.7,230,273,25,175
ABaraapap:80,ABaraapap,80,26940,1940,-300,-321,26940,19.7,197,243,32,242
ABaraapapa:107,ABaraapapa,107,26985,1985,-672,-694,26985,15.2,210,278,28,208
ABaraapapaa:140,ABaraapapaa,140,27236,2236,-160,-219,27236,13.1,254,292,24,188
