cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABplppappp:108,ABplppappp,108,5000,-19999,-37,-42,5000,48.9,200,101,31,101194
ABplppp:31,ABplppp,31,6741,-18258,-94,-93,6741,33.7,219,103,49,361718
ABplpppa:49,ABplpppa,49,6361,-18638,-53,-54,6361,31.8,289,68,43,249400
ABplpppaa:74,ABplpppaa,74,5470,-19529,-46,-52,5470,46.4,252,81,38,182919
ABplpppaaa:108,ABplpppaaa,108,5038,-19961,45,35,5038,51.9,263,90,31,108947
ABplpppaap:108,ABplpppaap,108,4986,-20013,-42,-46,4986,56.7,223,116,30,77338
ABplpppap:74,ABplpppap,74,5453,-19546,-65,-65,5453,47.6,191,107,39,175465
ABplpppapa:108,ABplpppapa,108,4943,-20057,-112,-117,4943,55.0,184,129,34,102598
ABplpppapp:108,ABplpppapp,108,5022,-19977,1,1,5022,54.0,151,167,29,94919
ABplpppp:49,ABplpppp,49,6391,-18608,-100,-99,6391,38.6,245,88,44,218017
ABplppppa:71,ABplppppa,71,5515,-19484,-142,-145,5515,51.9,250,118,37,119142
ABplppppaa:103,ABplppppaa,103,5100,-19899,-13,-15,5100,58.3,256,134,32,82008
ABplppppap:103,ABplppppap,103,5041,-19958,-68,-73,5041,55.1,219,164,32,92938
ABplppppp:71,ABplppppp,71,5526,-19473,-79,-84,5526,55.7,199,137,38,133573
ABplpppppa:105,ABplpppppa,105,5026,-19973,-60,-63,5026,54.3,228,205,30,80962
ABplpppppp:105,ABplpppppp,105,4997,-20002,-59,-65,4997,55.8,176,199,31,95116
ABpr:1,ABpr,1,5303,-19697,-166,-166,5303,46.0,265,316,69,698623
ABpra:5,ABpra,5,5942,-19057,-121,-121,5942,44.6,297,348,62,636262
ABpraa:16,ABpraa,16,6479,-18520,-129,-129,6479,43.2,359,346,55,447933
ABpraaa:31,ABpraaa,31,6700,-18299,-118,-118,6700,38.2,412,360,48,353893
ABpraaaa:50,ABpraaaa,50,6314,-18685,-46,-49,6314,41.6,449,348,42,204553
ABpraaaaa:74,ABpraaaaa,74,5422,-19577,6,11,5422,40.4,521,322,34,125506
ABpraaaaaa:110,ABpraaaaaa,110,5022,-19977,72,70,5022,36.6,553,309,30,113847
ABpraaaaap:110,ABpraaaaap,110,4947,-20052,11,20,4947,33.6,520,332,30,131710
ABpraaaap:74,ABpraaaap,74,5477,-19522,-24,-21,5477,36.4,485,337,36,141787
ABpraaaapa:105,ABpraaaapa,105,4989,-20010,-36,-36,4989,40.4,508,331,33,104314
ABpraaaapp:105,ABpraaaapp,105,5053,-19946,33,38,5053,34.0,480,350,31,112081
ABpraaap:50,ABpraaap,50,6356,-18643,-95,-95,6356,33.9,394,355,43,215650
ABpraaapa:71,ABpraaapa,71,5583,-19416,29,28,5583,29.9,471,333,37,154462
ABpraaapaa:103,ABpraaapaa,103,5056,-19943,-47,-56,5056,32.3,521,284,30,100199
ABpraaapap:103,ABpraaapap,103,5042,-19957,-39,-47,5042,27.9,493,315,30,110410
