cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABal:1,ABal,1,7795,-17205,-109,-109,7795,31.1,556,192,70,1784891
ABala:9,ABala,9,7663,-17336,-191,-191,7663,43.0,584,238,62,1662591
ABalaa:21,ABalaa,21,7677,-17322,-155,-155,7677,45.6,605,227,56,1260300
ABalaaa:36,ABalaaa,36,7588,-17411,-101,-100,7588,45.6,612,238,47,795322
ABalaaaa:56,ABalaaaa,56,7192,-17807,-23,-27,7192,46.8,603,230,41,430658
ABalaaaal:82,ABalaaaal,82,6561,-18438,-82,-82,6561,30.2,610,224,35,349161
ABalaaaala:109,ABalaaaala,109,6364,-18635,-23,-20,6364,25.0,593,189,31,264496
ABalaaaalal:174,ABalaaaalal,174,6415,-18584,-24,-33,6415,23.2,545,169,29,264552
ABalaaaalar:174,ABalaaaalar,174,6394,-18605,0,0,6394,27.4,563,173,30,277023
ABalaaaalp:109,ABalaaaalp,109,6434,-18565,14,11,6434,20.3,569,168,31,264446
ABalaaaalpa:167,ABalaaaalpa,167,6398,-18601,-15,-6,6398,25.9,552,149,28,179675
ABalaaaalpp:167,ABalaaaalpp,167,6368,-18632,-52,-14,6368,24.4,535,131,28,186418
ABalaaaar:82,ABalaaaar,82,6567,-18432,-34,-37,6567,42.1,619,226,34,308860
ABalaaaarl:110,ABalaaaarl,110,6358,-18641,-23,-24,6358,31.7,604,211,31,253350
ABalaaaarla:161,ABalaaaarla,161,6416,-18583,-38,-49,6416,24.4,550,210,27,187614
ABalaaaarlp:161,ABalaaaarlp,161,6378,-18621,-33,-38,6378,31.9,561,197,29,238683
ABalaaaarr:110,ABalaaaarr,110,6363,-18636,-40,-36,6363,43.4,591,225,31,262154
ABalaaaarra:160,ABalaaaarra,160,6414,-18585,-6,-5,6414,38.6,580,222,28,211923
ABalaaaarrp:160,ABalaaaarrp,160,6391,-18608,55,46,6391,38.7,574,180,28,215613
ABalaaap:56,ABalaaap,56,7184,-17815,-100,-106,7184,40.8,589,273,42,430822
ABalaaapa:78,ABalaaapa,78,6677,-18322,0,-1,6677,40.6,612,261,36,316629
ABalaaapal:105,ABalaaapal,105,6409,-18590,-28,-24,6409,25.5,603,233,29,222196
ABalaaapall:149,ABalaaapall,149,6380,-18619,-20,-18,6380,16.9,559,182,26,161307
ABalaaapalr:149,ABalaaapalr,149,6322,-18677,-49,-48,6322,21.7,574,209,27,189470
ABalaaapar:105,ABalaaapar,105,6392,-18607,-15,-11,6392,31.0,607,255,30,228461
ABalaaaparl:161,ABalaaaparl,161,6402,-18597,5,3,6402,25.5,579,197,27,173153
