cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
AB:1,AB,1,2424,-22575,-82,-82,2424,30.7,385,260,78,806274
ABa:9,ABa,9,3711,-21288,-102,-103,3711,31.7,498,240,72,892629
ABal:18,ABal,18,4417,-20582,-164,-164,4417,26.9,546,217,71,1225731
ABala:28,ABala,28,5067,-19932,-223,-223,5067,35.9,580,277,64,1242024
ABalaa:39,ABalaa,39,5472,-19527,-219,-219,5472,40.3,600,269,58,1032140
ABalaaa:55,ABalaaa,55,5683,-19316,-136,-136,5683,34.9,611,286,52,625899
ABalaaaa:74,ABalaaaa,74,5665,-19334,-118,-119,5665,38.0,591,300,43,390444
ABalaaaal:99,ABalaaaal,99,6029,-18970,-77,-77,6029,29.3,595,237,36,349030
ABalaaaala:130,ABalaaaala,130,8813,-16186,-39,-38,8813,39.7,587,209,33,372570
ABalaaaalal:189,ABalaaaalal,189,9435,-15564,-77,-92,9435,45.5,555,197,28,264059
ABalaaaalar:189,ABalaaaalar,189,9438,-15561,-50,-76,9438,39.5,574,215,28,222399
ABalaaaalp:130,ABalaaaalp,130,8802,-16197,-56,-67,8802,43.9,555,176,33,389392
ABalaaaalpa:185,ABalaaaalpa,185,9361,-15638,-63,-52,9361,47.8,574,195,28,234860
ABalaaaalpp:185,ABalaaaalpp,185,9382,-15617,-30,-29,9382,50.4,544,180,29,289078
ABalaaaar:99,ABalaaaar,99,6033,-18966,-41,-45,6033,32.5,624,278,39,410479
ABalaaaarl:130,ABalaaaarl,130,8723,-16276,-34,-30,8723,35.4,601,256,32,316032
ABalaaaarla:182,ABalaaaarla,182,9398,-15601,23,33,9398,41.8,590,230,31,293483
ABalaaaarlp:182,ABalaaaarlp,182,9425,-15574,0,3,9425,37.3,588,251,29,265906
ABalaaaarr:130,ABalaaaarr,130,8682,-16317,-13,-13,8682,37.7,584,313,31,299418
ABalaaaarra:177,ABalaaaarra,177,9324,-15675,-7,-8,9324,45.3,582,298,29,291274
ABalaaaarrp:177,ABalaaaarrp,177,9335,-15664,22,18,9335,41.7,581,276,27,228146
ABalaaap:74,ABalaaap,74,5664,-19335,-54,-54,5664,25.0,572,311,45,317646
ABalaaapa:96,ABalaaapa,96,5868,-19131,-18,-17,5868,23.6,607,279,35,260792
ABalaaapal:126,ABalaaapal,126,8466,-16533,-54,-59,8466,30.0,597,211,32,301967
ABalaaapall:171,ABalaaapall,171,9363,-15636,19,21,9363,38.4,567,165,29,234136
ABalaaapalr:171,ABalaaapalr,171,9312,-15687,-47,-55,9312,36.3,576,196,30,282632
ABalaaapar:126,ABalaaapar,126,8610,-16389,-3,-6,8610,26.6,605,247,32,286389
ABalaaaparl:178,ABalaaaparl,178,9419,-15580,-6,-21,9419,35.9,586,210,30,282457
ABalaaaparr:178,ABalaaaparr,178,9443,-15556,53,50,9443,33.0,602,234,31,246818
ABalaaapp:96,ABalaaapp,96,5813,-19186,-75,-75,5813,24.2,580,336,38,285430
ABalaaappl:126,ABalaaappl,126,8563,-16436,-47,-45,8563,27.0,598,297,31,278177
ABalaaappll:177,ABalaaappll,177,9327,-15673,-33,-29,9327,34.0,604,277,29,215843
ABalaaapplr:177,ABalaaapplr,177,9327,-15672,-25,-32,9327,37.3,589,298,29,226191
ABalaaappr:126,ABalaaappr,126,8447,-16552,-44,-49,8447,30.7,577,341,34,311970
ABalaaapprl:170,ABalaaapprl,170,9271,-15728,-74,-90,9271,38.1,571,316,31,274990
ABalaaapprr:170,ABalaaapprr,170,9401,-15598,25,34,9401,42.2,560,348,29,210302
ABalaap:55,ABalaap,55,5716,-19283,-238,-243,5716,46.4,544,281,52,605992
ABalaapa:74,ABalaapa,74,5672,-19327,-92,-92,5672,32.1,531,318,43,304811
ABalaapaa:98,ABalaapaa,98,6070,-18929,-34,-38,6070,35.9,578,347,36,300269
ABalaapaaa:130,ABalaapaaa,130,8806,-16193,-62,-65,8806,43.0,560,334,32,340461
ABalaapaaal:192,ABalaapaaal,192,9317,-15682,-98,-108,9317,40.2,567,296,27,188629
ABalaapaaar:192,ABalaapaaar,192,9322,-15677,-135,-184,9322,46.3,553,306,27,243392
ABalaapaap:130,ABalaapaap,130,8778,-16221,-52,-55,8778,46.8,527,354,33,368867
ABalaapaapa:186,ABalaapaapa,186,9345,-15654,-53,-36,9345,49.6,569,308,29,258233
ABalaapaapp:186,ABalaapaapp,186,9394,-15605,-62,-48,9394,54.0,536,307,28,261179
ABalaapap:98,ABalaapap,98,6067,-18932,-52,-53,6067,34.9,537,371,36,290417
ABalaapapa:130,ABalaapapa,130,8653,-16346,-29,-38,8653,41.5,510,383,31,246203
ABalaapapp:130,ABalaapapp,130,8637,-16362,-47,-56,8637,41.8,484,383,34,329028
ABalaapappa:174,ABalaapappa,174,9384,-15615,-78,-103,9384,55.8,486,329,33,361957
ABalaapappp:174,ABalaapappp,174,9390,-15609,-30,-46,9390,55.0,432,352,30,252007
ABalaapp:74,ABalaapp,74,5649,-19350,-107,-107,5649,33.0,459,308,44,278315
ABalaappa:96,ABalaappa,96,5936,-19063,-60,-64,5936,25.1,543,362,35,248206
ABalaappaa:128,ABalaappaa,128,8816,-16183,30,2,8816,39.6,536,355,29,247013
ABalaappap:128,ABalaappap,128,8592,-16407,-86,-96,8592,35.0,542,358,32,297927
ABalaappapa:173,ABalaappapa,173,9439,-15560,-37,-50,9439,47.1,544,342,29,214554
ABalaappapp:173,ABalaappapp,173,9555,-15445,148,141,9555,51.4,517,349,31,254970
ABalaappp:96,ABalaappp,96,5755,-19244,-31,-32,5755,18.7,508,350,38,226891
ABalaapppa:123,ABalaapppa,123,8483,-16516,-84,-92,8483,28.0,556,343,32,293332
ABalaapppaa:179,ABalaapppaa,179,9434,-15565,-1,-5,9434,40.2,526,322,26,179008
