"","Cell","Embryo","Div time","WT Div time","WT Div time SD","CC","WT CC","WT CC SD","CC Deviation","CC Z score","Terminal Cell Length","Terminal cell delta","Terminal Cell Z"
"ABalap_X20230224_RW10265_tbx.8_die.1_L1","ABalap","X20230224_RW10265_tbx.8_die.1_L1",109.2,101.613636363636,1.24834955976947,20.5,25.6181818181818,1.41812631704029,-5.11818181818182,-3.60911560323044,NA,NA,NA
"ABalapa_X20230224_RW10265_tbx.8_die.1_L1","ABalapa","X20230224_RW10265_tbx.8_die.1_L1",135.3,133.718181818182,1.08436347957876,24.6,30.4,1.34730772106379,-5.8,-4.30488143823634,NA,NA,NA
"ABalapaaa_X20230224_RW10265_tbx.8_die.1_L1","ABalapaaa","X20230224_RW10265_tbx.8_die.1_L1",220.2,227.963636363636,2.8006029035507,46.5,52.3863636363636,1.9181577110157,-5.88636363636363,-3.06875894644069,NA,NA,NA
"ABalapaaaa_X20230224_RW10265_tbx.8_die.1_L1","ABalapaaaa","X20230224_RW10265_tbx.8_die.1_L1",NA,347.2,5.52841146563217,NA,118.442857142857,5.58237020833061,NA,NA,138.8,20.3571428571429,3.64668449017655
"ABalapaaap_X20230224_RW10265_tbx.8_die.1_L1","ABalapaaap","X20230224_RW10265_tbx.8_die.1_L1",309.9,300.331818181818,3.15449586397639,88.2,70.7409090909091,2.95774352391257,17.4590909090909,5.90284139511719,NA,NA,NA
"ABalapaapp_X20230224_RW10265_tbx.8_die.1_L1","ABalapaapp","X20230224_RW10265_tbx.8_die.1_L1",297.6,290.5,3.98556920712235,74.5,64.8727272727273,3.20389373496299,9.62727272727273,3.00486642931182,NA,NA,NA
"ABalapapap_X20230224_RW10265_tbx.8_die.1_L1","ABalapapap","X20230224_RW10265_tbx.8_die.1_L1",296,289.563636363636,4.39280206209088,77.3,63.4318181818182,2.62739892445458,13.8681818181818,5.27829317775209,NA,NA,NA
"ABalapappp_X20230224_RW10265_tbx.8_die.1_L1","ABalapappp","X20230224_RW10265_tbx.8_die.1_L1",317.6,293.05,4.58753487076405,96,74.1045454545455,2.86696741601682,21.8954545454545,7.63714802726104,NA,NA,NA
"ABalappaap_X20230224_RW10265_tbx.8_die.1_L1","ABalappaap","X20230224_RW10265_tbx.8_die.1_L1",NA,337.869230769231,6.34131750445503,NA,98.2307692307692,6.26928818598845,NA,NA,125.7,27.4692307692308,4.38155496354804
"ABalapppap_X20230224_RW10265_tbx.8_die.1_L1","ABalapppap","X20230224_RW10265_tbx.8_die.1_L1",285.3,283.104545454545,3.28843243488259,70.8,63.7363636363636,2.16168925447217,7.06363636363636,3.26764651719617,NA,NA,NA
"ABalappppp_X20230224_RW10265_tbx.8_die.1_L1","ABalappppp","X20230224_RW10265_tbx.8_die.1_L1",300.6,289.836363636364,3.03150841827023,86.1,70.6045454545455,2.80246103965566,15.4954545454545,5.52923103165012,NA,NA,NA
"ABalpa_X20230224_RW10265_tbx.8_die.1_L1","ABalpa","X20230224_RW10265_tbx.8_die.1_L1",109.2,101.372727272727,1.28736786402179,20.5,25.6136363636364,1.33105595551425,-5.11363636363636,-3.84178917681993,NA,NA,NA
"ABalpaa_X20230224_RW10265_tbx.8_die.1_L1","ABalpaa","X20230224_RW10265_tbx.8_die.1_L1",133.9,132.75,1.13546717886767,23.3,29.6727272727273,1.19808649746638,-6.37272727272727,-5.31908780059188,NA,NA,NA
"ABalpaap_X20230224_RW10265_tbx.8_die.1_L1","ABalpaap","X20230224_RW10265_tbx.8_die.1_L1",162.7,168.786363636364,1.66570318471422,27.4,34.3954545454545,1.49999278497543,-6.99545454545455,-4.66365879591156,NA,NA,NA
"ABalpap_X20230224_RW10265_tbx.8_die.1_L1","ABalpap","X20230224_RW10265_tbx.8_die.1_L1",133.9,132.304545454545,1.15778000736519,23.3,29.2272727272727,1.16258407506801,-5.92727272727273,-5.09836050087475,NA,NA,NA
"ABalpp_X20230224_RW10265_tbx.8_die.1_L1","ABalpp","X20230224_RW10265_tbx.8_die.1_L1",109.2,102.118181818182,1.04135276655684,20.5,26.3590909090909,1.36055279063471,-5.85909090909091,-4.30640468302416,NA,NA,NA
"ABalppa_X20230224_RW10265_tbx.8_die.1_L1","ABalppa","X20230224_RW10265_tbx.8_die.1_L1",135.3,134.1,1.14808328883197,24.6,30.2636363636364,1.18383776822327,-5.66363636363636,-4.78413218065889,NA,NA,NA
"ABalppaaap_X20230224_RW10265_tbx.8_die.1_L1","ABalppaaap","X20230224_RW10265_tbx.8_die.1_L1",328.7,310.081818181818,5.33565155245144,101.2,75.8636363636364,4.71992185715636,25.3363636363636,5.36796252208044,NA,NA,NA
"ABalppaapp_X20230224_RW10265_tbx.8_die.1_L1","ABalppaapp","X20230224_RW10265_tbx.8_die.1_L1",317.6,307.213636363636,4.96993776472919,88.8,75.2272727272727,3.90898620618865,13.5727272727273,3.47218602389517,NA,NA,NA
"ABalppapap_X20230224_RW10265_tbx.8_die.1_L1","ABalppapap","X20230224_RW10265_tbx.8_die.1_L1",300.6,297.786363636364,3.90229425247513,84.7,76.8,2.46131981629678,7.90000000000001,3.20966009686871,NA,NA,NA
"ABalpppapp_X20230224_RW10265_tbx.8_die.1_L1","ABalpppapp","X20230224_RW10265_tbx.8_die.1_L1",288.4,285.6,2.71311628943545,71.1,65.1380952380952,1.65936017503018,5.96190476190476,3.59289372591838,NA,NA,NA
