Series	Minutes	TPs	nCells	AB	E	MS	C	D
20230222_JIM188_tbx-9_die-1_L1	124.8	84	181	128	8	23	16	4
20230222_JIM188_tbx-9_die-1_L1	126.3	85	184	128	8	26	16	4
20230222_JIM188_tbx-9_die-1_L1	127.8	86	187	128	8	29	16	4
20230222_JIM188_tbx-9_die-1_L1	129.3	87	187	128	8	29	16	4
20230222_JIM188_tbx-9_die-1_L1	130.8	88	188	128	8	30	16	4
20230222_JIM188_tbx-9_die-1_L1	132.3	89	189	128	8	31	16	4
20230222_JIM188_tbx-9_die-1_L1	133.8	90	189	128	8	31	16	4
20230222_JIM188_tbx-9_die-1_L1	135.3	91	191	128	8	32	16	5
20230222_JIM188_tbx-9_die-1_L1	136.9	92	191	128	8	32	16	5
20230222_JIM188_tbx-9_die-1_L1	138.4	93	192	128	8	32	16	6
20230222_JIM188_tbx-9_die-1_L1	139.9	94	193	128	8	32	16	7
20230222_JIM188_tbx-9_die-1_L1	141.4	95	194	128	8	32	16	8
20230222_JIM188_tbx-9_die-1_L1	143	96	196	130	8	32	16	8
20230222_JIM188_tbx-9_die-1_L1	144.5	97	200	133	8	32	17	8
20230222_JIM188_tbx-9_die-1_L1	146	98	208	141	8	32	17	8
20230222_JIM188_tbx-9_die-1_L1	147.5	99	212	145	8	32	17	8
20230222_JIM188_tbx-9_die-1_L1	149.1	100	224	157	8	32	17	8
20230222_JIM188_tbx-9_die-1_L1	150.6	101	236	168	8	33	17	8
20230222_JIM188_tbx-9_die-1_L1	152.2	102	247	178	8	34	17	8
20230222_JIM188_tbx-9_die-1_L1	153.7	103	258	185	8	37	18	8
20230222_JIM188_tbx-9_die-1_L1	155.2	104	270	197	8	37	18	8
20230222_JIM188_tbx-9_die-1_L1	156.8	105	282	206	8	39	19	8
20230222_JIM188_tbx-9_die-1_L1	158.3	106	300	220	8	41	21	8
20230222_JIM188_tbx-9_die-1_L1	159.9	107	304	224	8	41	21	8
20230222_JIM188_tbx-9_die-1_L1	161.4	108	311	230	8	41	22	8
20230222_JIM188_tbx-9_die-1_L1	163	109	319	236	8	42	23	8
20230222_JIM188_tbx-9_die-1_L1	164.5	110	325	241	9	42	23	8
20230222_JIM188_tbx-9_die-1_L1	166.1	111	334	248	10	43	23	8
20230222_JIM188_tbx-9_die-1_L1	167.7	112	336	250	10	43	23	8
20230222_JIM188_tbx-9_die-1_L1	169.2	113	342	253	11	45	23	8
20230222_JIM188_tbx-9_die-1_L1	170.8	114	343	253	11	45	24	8
20230222_JIM188_tbx-9_die-1_L1	172.4	115	351	253	13	47	28	8
20230222_JIM188_tbx-9_die-1_L1	173.9	116	354	253	14	47	30	8
20230222_JIM188_tbx-9_die-1_L1	175.5	117	356	254	14	47	31	8
20230222_JIM188_tbx-9_die-1_L1	177.1	118	358	254	15	48	31	8
20230222_JIM188_tbx-9_die-1_L1	178.6	119	359	254	16	48	31	8
20230222_JIM188_tbx-9_die-1_L1	180.2	120	360	254	16	49	31	8
20230222_JIM188_tbx-9_die-1_L1	181.8	121	360	254	16	49	31	8
20230222_JIM188_tbx-9_die-1_L1	183.4	122	360	254	16	49	31	8
20230222_JIM188_tbx-9_die-1_L1	185	123	359	254	16	49	31	8
20230222_JIM188_tbx-9_die-1_L1	186.5	124	359	254	16	49	31	8
20230222_JIM188_tbx-9_die-1_L1	188.1	125	361	255	16	50	31	8
20230222_JIM188_tbx-9_die-1_L1	189.7	126	362	256	16	50	31	8
20230222_JIM188_tbx-9_die-1_L1	191.3	127	364	256	16	51	31	9
20230222_JIM188_tbx-9_die-1_L1	192.9	128	367	258	16	52	31	9
20230222_JIM188_tbx-9_die-1_L1	194.5	129	368	258	16	52	31	10
20230222_JIM188_tbx-9_die-1_L1	196.1	130	371	259	16	54	31	10
20230222_JIM188_tbx-9_die-1_L1	197.7	131	375	260	16	57	31	10
20230222_JIM188_tbx-9_die-1_L1	199.3	132	377	262	16	57	31	10
20230222_JIM188_tbx-9_die-1_L1	200.9	133	380	262	16	58	31	12
20230222_JIM188_tbx-9_die-1_L1	202.5	134	383	263	16	60	31	12
20230222_JIM188_tbx-9_die-1_L1	204.1	135	384	262	16	62	31	12
20230222_JIM188_tbx-9_die-1_L1	205.7	136	386	263	16	63	31	12
20230222_JIM188_tbx-9_die-1_L1	207.3	137	387	263	16	63	31	13
20230222_JIM188_tbx-9_die-1_L1	208.9	138	393	264	16	67	31	14
20230222_JIM188_tbx-9_die-1_L1	210.6	139	396	266	16	68	31	14
20230222_JIM188_tbx-9_die-1_L1	212.2	140	399	268	16	69	31	14
20230222_JIM188_tbx-9_die-1_L1	213.8	141	406	273	16	70	31	15
20230222_JIM188_tbx-9_die-1_L1	215.4	142	414	281	16	70	31	15
20230222_JIM188_tbx-9_die-1_L1	217.1	143	420	286	16	70	31	16
20230222_JIM188_tbx-9_die-1_L1	218.7	144	428	293	16	71	31	16
20230222_JIM188_tbx-9_die-1_L1	220.3	145	434	298	16	72	31	16
20230222_JIM188_tbx-9_die-1_L1	221.9	146	441	304	16	73	31	16
20230222_JIM188_tbx-9_die-1_L1	223.6	147	445	308	16	73	31	16
20230222_JIM188_tbx-9_die-1_L1	225.2	148	456	318	16	74	31	16
20230222_JIM188_tbx-9_die-1_L1	226.8	149	461	321	16	74	33	16
20230222_JIM188_tbx-9_die-1_L1	228.5	150	468	328	16	74	33	16
20230222_JIM188_tbx-9_die-1_L1	230.1	151	480	338	16	76	33	16
20230222_JIM188_tbx-9_die-1_L1	231.8	152	484	343	16	76	33	16
20230222_JIM188_tbx-9_die-1_L1	233.4	153	490	349	16	76	33	16
20230222_JIM188_tbx-9_die-1_L1	235.1	154	496	355	16	76	33	16
20230222_JIM188_tbx-9_die-1_L1	236.7	155	502	361	16	76	33	16
20230222_JIM188_tbx-9_die-1_L1	238.4	156	507	366	16	76	33	16
20230222_JIM188_tbx-9_die-1_L1	240	157	509	368	16	76	33	16
20230222_JIM188_tbx-9_die-1_L1	241.7	158	514	373	16	76	33	16
20230222_JIM188_tbx-9_die-1_L1	243.3	159	521	377	16	76	36	16
20230222_JIM188_tbx-9_die-1_L1	245	160	524	380	16	76	36	16
20230222_JIM188_tbx-9_die-1_L1	246.7	161	529	386	16	75	36	16
20230222_JIM188_tbx-9_die-1_L1	248.3	162	530	387	16	75	36	16
20230222_JIM188_tbx-9_die-1_L1	250	163	536	392	16	76	36	16
20230222_JIM188_tbx-9_die-1_L1	251.6	164	541	396	16	76	37	16
20230222_JIM188_tbx-9_die-1_L1	253.3	165	547	401	16	76	38	16
20230222_JIM188_tbx-9_die-1_L1	255	166	551	403	16	77	39	16
20230222_JIM188_tbx-9_die-1_L1	256.7	167	552	403	16	77	40	16
20230222_JIM188_tbx-9_die-1_L1	258.3	168	556	407	16	76	41	16
20230222_JIM188_tbx-9_die-1_L1	260	169	556	406	16	76	42	16
20230222_JIM188_tbx-9_die-1_L1	261.7	170	556	405	16	76	43	16
20230222_JIM188_tbx-9_die-1_L1	263.4	171	559	407	16	77	43	16
20230222_JIM188_tbx-9_die-1_L1	265.1	172	558	406	16	77	43	16
20230222_JIM188_tbx-9_die-1_L1	266.7	173	558	406	16	76	44	16
20230222_JIM188_tbx-9_die-1_L1	268.4	174	557	405	16	76	44	16
20230222_JIM188_tbx-9_die-1_L1	270.1	175	559	406	16	76	45	16
20230222_JIM188_tbx-9_die-1_L1	271.8	176	564	409	16	76	47	16
20230222_JIM188_tbx-9_die-1_L1	273.5	177	568	411	16	77	48	16
20230222_JIM188_tbx-9_die-1_L1	275.2	178	570	412	16	77	48	17
20230222_JIM188_tbx-9_die-1_L1	276.9	179	570	412	16	77	48	17
20230222_JIM188_tbx-9_die-1_L1	278.6	180	571	412	16	78	48	17
20230222_JIM188_tbx-9_die-1_L1	280.3	181	574	414	16	79	48	17
20230222_JIM188_tbx-9_die-1_L1	282	182	574	413	16	79	48	18
20230222_JIM188_tbx-9_die-1_L1	283.7	183	573	411	16	80	48	18
20230222_JIM188_tbx-9_die-1_L1	285.4	184	574	411	16	80	48	19
20230222_JIM188_tbx-9_die-1_L1	287.1	185	572	409	16	80	48	19
20230222_JIM188_tbx-9_die-1_L1	288.9	186	571	408	16	80	48	19
20230222_JIM188_tbx-9_die-1_L1	290.6	187	571	407	16	81	48	19
20230222_JIM188_tbx-9_die-1_L1	292.3	188	571	407	16	81	48	19
20230222_JIM188_tbx-9_die-1_L1	294	189	570	406	16	81	48	19
20230222_JIM188_tbx-9_die-1_L1	295.7	190	569	405	16	81	48	19
20230222_JIM188_tbx-9_die-1_L1	297.4	191	568	404	16	81	48	19
20230222_JIM188_tbx-9_die-1_L1	299.2	192	568	404	16	81	48	19
20230222_JIM188_tbx-9_die-1_L1	300.9	193	567	402	16	82	48	19
20230222_JIM188_tbx-9_die-1_L1	302.6	194	567	402	16	82	48	19
20230222_JIM188_tbx-9_die-1_L1	304.4	195	567	401	16	83	48	19
20230222_JIM188_tbx-9_die-1_L1	306.1	196	567	401	16	83	48	19
20230222_JIM188_tbx-9_die-1_L1	307.8	197	568	401	16	84	48	19
20230222_JIM188_tbx-9_die-1_L1	309.6	198	566	399	16	84	48	19
20230222_JIM188_tbx-9_die-1_L1	311.3	199	564	397	16	85	48	18
20230222_JIM188_tbx-9_die-1_L1	313.1	200	560	393	16	84	48	19
