"","Cells","20230222_JIM188_tbx.9_die.1_L1","20230223_JIM188_tbx.9_die.1_L4","20230224_RW10265_tbx.8_die.1_L1","20230224_RW10265_tbx.8_die.1_L3","20230224_RW10265_tbx.8_die.1_L4"
"ABalpppppa","ABalpppppa",2.98648748658532,4.37669210552359,5.5413553781712,2.31927467785583,5.52585289271466
"ABalpppppaa","ABalpppppaa",5.23395056642377,4.35683339470977,2.89684069233194,3.88525718544385,2.2160164979976
"ABalpppppap","ABalpppppap",3.24503814691781,4.11126645507843,3.46231482781999,3.14215583511771,1.94045989790684
"ABalpppppp","ABalpppppp",3.42491048865934,4.32036791400901,3.57450241337607,2.29560859198442,6.19029777914608
"ABalppppppa","ABalppppppa",1.63995104601353,3.74977346551738,2.86151603608119,2.35056617824343,1.63285447955721
"ABalppppppaa","ABalppppppaa",2.41405678795525,2.0367835390511,1.3442540840436,3.12521472079409,2.27857227036207
"ABalppppppap","ABalppppppap",4.29557971997991,2.06570449602854,1.09919781460445,5.20265865167425,3.53699651498503
"ABalppppppp","ABalppppppp",2.46685046966155,2.64197831129517,2.7393356952655,2.62368101924133,3.55154132909513
"ABalpppppppa","ABalpppppppa",3.74169951521798,2.54902065407301,1.48586653175665,3.93445155810072,2.43788458504499
"ABalpppppppp","ABalpppppppp",3.27661386643733,2.10432913833537,1.82194101083416,3.55791198485103,1.46882696158063
"ABar","ABar",6.2967279451346,2.90510869146489,4.72838147201921,7.2341147648725,7.21847845435787
"ABara","ABara",2.94061752102491,3.38631482576171,3.13692801011504,5.41578117861745,3.38171964217025
"ABaraa","ABaraa",2.60863429626552,4.10441612405673,3.80616012363941,5.72569874084656,2.69453319665833
"ABaraaa","ABaraaa",2.89701677984677,4.54224134766163,4.34040034107445,2.90774537725608,3.82130554039557
"ABaraaaa","ABaraaaa",3.62456453903845,5.70837038273228,5.65237545549236,4.67680505392167,4.59254979038318
"ABaraaaaa","ABaraaaaa",4.95913907715238,6.57572294601957,4.52248843779023,4.55566673918681,5.72204889556169
"ABaraaaaaa","ABaraaaaaa",3.55246730465397,5.35546725726495,2.90380352854066,4.95612565267092,4.09394188748106
"ABaraaaaaaa","ABaraaaaaaa",4.16135636089275,3.67864693864829,1.80167223586211,6.19066286279836,1.93693368005686
"ABaraaaaaap","ABaraaaaaap",5.16251025989512,3.91849174427151,2.28442953595469,4.78074960761101,5.39162313223022
"ABaraaaaap","ABaraaaaap",3.21155161662749,4.42910499528543,3.65754068640519,3.71771538300007,3.17008775928962
"ABaraaaaapa","ABaraaaaapa",3.51421363503716,3.04315650610499,3.28431034119076,5.04531661405533,2.5507853364384
"ABaraaaaapp","ABaraaaaapp",3.19512354817634,3.13709169308931,3.84835356057247,6.12178841818023,2.8378186823812
"ABaraaaap","ABaraaaap",2.77285913318301,5.18407895050887,3.70249650258301,6.71578309701459,4.0600722054765
"ABaraaaapa","ABaraaaapa",3.39972065780489,4.97906951609179,3.61908368103455,5.86498342381016,2.02530474175876
"ABaraaaapaa","ABaraaaapaa",3.63635720666663,4.80990108949757,3.35044425748577,5.40132670396697,2.0591508057489
"ABaraaaapap","ABaraaaapap",2.42812891117485,2.99656729521058,3.57071634362892,5.76519492508406,1.62768536081023
"ABaraaaapp","ABaraaaapp",5.74994900675188,4.30173607735047,4.13359585989247,10.8593057334263,6.0223840181463
"ABaraaap","ABaraaap",3.0591280559679,5.06825044186896,5.11200414799075,4.05056734499162,5.1800310406783
"ABaraaapa","ABaraaapa",2.97710889341019,6.79422260150682,4.09133153793804,3.49736122177664,4.06874295756254
"ABaraaapaa","ABaraaapaa",4.44455065185892,4.73313160891178,4.62023433304531,4.15536181232592,3.30127439557768
"ABaraaapaaa","ABaraaapaaa",2.3099480277394,3.48439900912636,3.76710969729047,5.61915363204269,2.51908115550182
"ABaraaapaap","ABaraaapaap",3.17473215172259,3.24312627307908,3.951854642257,3.92581725080026,2.60380702942862
"ABaraaapap","ABaraaapap",3.71717045177485,4.53377232104697,5.89478693383284,4.38511071863822,3.23065215559604
"ABaraaapapa","ABaraaapapa",4.13107650967057,5.04902821842117,2.91053787114937,4.09820169661007,4.42224242165973
"ABaraaapapp","ABaraaapapp",6.34850696774445,2.43106644219674,2.04226185466287,4.25440927702851,7.279562448297
"ABaraaapp","ABaraaapp",4.22312189121844,6.13856409693484,3.28040435973102,4.00899496469691,5.78966768834765
"ABaraaappa","ABaraaappa",5.82927467865306,6.6125908454976,3.27198766387875,5.45094216431254,4.20588703018955
"ABaraaappaa","ABaraaappaa",3.40312723829128,3.61517660238908,3.38388161360964,4.26296715985883,4.02586938671436
"ABaraaappap","ABaraaappap",3.63795979498454,4.71177589890098,4.26308842302084,5.58663406198172,3.12436033239295
"ABaraaappp","ABaraaappp",4.78897328043758,5.72551208252886,3.44946586316702,4.66775428646307,4.96950670833219
"ABaraaapppa","ABaraaapppa",4.04900023057811,4.48010706998801,4.99210033549379,5.77738064064901,3.40520611458326
"ABaraaapppp","ABaraaapppp",3.67937238087327,3.72631167841171,4.90077005639456,6.15729820207976,4.1968140373152
"ABaraap","ABaraap",3.23630704999124,2.96182842838592,4.32400965768777,3.82716536262505,3.98183389275825
"ABaraapa","ABaraapa",3.98716096853923,4.41899732887729,3.37299817082798,3.31100247682473,3.71110811001906
"ABaraapaa","ABaraapaa",2.93188925560435,4.42497280786338,3.28890196858828,4.66269299187701,2.95134504685624
"ABaraapaaa","ABaraapaaa",3.62633220686599,4.01040398375035,4.23281299833336,3.28547137528514,3.92658041367561
"ABaraapaaaa","ABaraapaaaa",4.44009982975941,3.54919696229764,2.19547873326089,5.63689194733972,3.53331454022106
"ABaraapaaap","ABaraapaaap",6.39490813975196,3.67234904925311,4.3377480578677,4.14730599620605,4.75158326625053
"ABaraapaap","ABaraapaap",2.30530829701461,3.22832914824285,3.3345178462536,2.50016425441788,2.91255183250582
"ABaraapaapa","ABaraapaapa",5.15087635638755,2.76866111838599,3.65037002662166,6.33934576561394,3.27792797955349
"ABaraapaapp","ABaraapaapp",5.84176764678445,4.28488532151221,4.48825076162206,5.28723764426056,4.37078931478865
"ABaraapap","ABaraapap",4.52671229760996,4.5510065511071,2.69111518713324,4.12675983278608,6.06265928913376
"ABaraapapa","ABaraapapa",3.6481857711261,4.58739171895381,2.91414367112434,2.60194439799022,5.93883870190637
"ABaraapapaa","ABaraapapaa",2.72969366524934,5.90084049164171,3.59389801253401,5.34540232435194,3.02822112207443
"ABaraapapap","ABaraapapap",3.81994222537705,5.3482902336965,1.70324285481307,6.25725427489036,2.72589280615934
"ABaraapapp","ABaraapapp",2.77094659704905,3.9420477713444,3.19887893469273,4.191779844224,7.7929112713198
"ABaraapappa","ABaraapappa",2.93654543185335,4.79260113649567,3.63486901101989,4.76677078513053,5.11237713788801
"ABaraapappp","ABaraapappp",3.89872833934374,3.71297496568531,2.78630844294544,7.04114765634428,3.30096587217061
"ABaraapp","ABaraapp",4.31736841683964,3.26648148233561,4.04691104853845,3.00355640302968,3.99110826478938
"ABaraappa","ABaraappa",3.49837585325759,3.44289728343672,2.34225090629026,2.92820109167722,2.97717562183957
"ABaraappaa","ABaraappaa",3.08647743798762,4.03123998221314,2.59690588542568,3.39888059073245,2.88054697750023
"ABaraappaaa","ABaraappaaa",3.73281882875617,3.26805514025354,3.12573006215308,4.73841467608239,2.14126993932911
"ABaraappaap","ABaraappaap",3.89463538156757,3.32409615501003,1.82372870640285,4.34159078425553,2.16475520753028
"ABaraappap","ABaraappap",2.73858361194612,2.76552988228999,2.97827552840087,3.82407979744949,3.41027499857711
"ABaraappapa","ABaraappapa",3.10602114413109,2.9695260160223,1.82487581837827,3.71098724224834,3.82813922924759
"ABaraappapp","ABaraappapp",4.00062045376339,2.70005911924369,3.68728480185368,4.63466822830596,4.22341357461263
"ABaraappp","ABaraappp",3.4435055678096,2.86348646875218,2.6083692480869,3.11658846125422,3.06777372597571
"ABaraapppa","ABaraapppa",2.53974337716725,3.17432752597439,3.15638339941569,2.89704589333462,2.42281677987052
"ABaraapppaa","ABaraapppaa",3.32368939894688,2.92565977527695,2.1777039886765,2.83606737675825,2.484732124591
"ABaraapppap","ABaraapppap",5.658486866246,2.79200305880827,3.34548461921824,4.26927186597785,3.85666042078123
"ABaraapppp","ABaraapppp",4.26668132875097,2.95925291535158,2.17772518960729,2.49231251200614,4.38053288095924
"ABaraappppa","ABaraappppa",3.64434813391582,3.68907488064036,2.3096369790044,4.59493239846746,3.00892007205243
"ABaraappppp","ABaraappppp",4.14783068508773,3.10612974141127,3.48880351983312,8.23357907722653,5.73097915130561
"ABarap","ABarap",2.21211667277263,3.27151558425221,3.5123468239292,3.25078676901305,2.57281206791924
"ABarapa","ABarapa",1.95915803177725,5.56899813655017,4.29793565839865,3.49131348836852,4.4324847964029
"ABarapaa","ABarapaa",3.56610825679389,6.31330489714831,5.97646153555448,5.1849895918511,4.22337634619545
"ABarapaaa","ABarapaaa",5.2320800079848,3.00742988680835,3.46250637013444,2.34818971367818,10.461114553028
"ABarapaaaa","ABarapaaaa",4.75364530803168,3.63518035837361,2.86288843592718,2.35812732116184,7.32570551406363
"ABarapaaaaa","ABarapaaaaa",3.79533073718953,4.1353006730646,3.98530372262087,4.56149879855477,3.52623723665929
"ABarapaaaap","ABarapaaaap",2.98997986926475,4.39556196934231,2.6284320643991,3.01171746510569,4.60862499693966
"ABarapaaap","ABarapaaap",5.15993985806453,3.22647783332214,3.11269434621738,2.50808733447675,9.84659427994914
"ABarapaaapa","ABarapaaapa",4.00184242333837,3.14351858467886,5.2172443882741,3.38244282561703,4.26620704379635
"ABarapaaapp","ABarapaaapp",3.51212059432313,3.06913907242203,4.67444508282448,5.32428739344786,4.72452231565384
"ABarapaap","ABarapaap",3.32585361631316,3.64664717833163,3.15414942395064,4.09125183599548,5.23761291846415
"ABarapaapa","ABarapaapa",3.11234304458834,3.67742161739256,2.97482990286812,2.8720805934176,4.98792089113681
"ABarapaapaa","ABarapaapaa",2.83764736338614,3.21489867690029,3.42811959490489,3.65353078554064,3.51187155188891
"ABarapaapap","ABarapaapap",3.47630714512599,3.09179465041803,4.95686874443545,7.28958007707945,8.04618506558392
"ABarapaapp","ABarapaapp",2.52862590800069,2.88024629123678,2.38023069669249,2.48582222485357,5.12708660653866
"ABarapaappa","ABarapaappa",4.13584017387721,3.72178173588481,5.48223306092696,4.48378907046008,3.7053746631669
"ABarapaappp","ABarapaappp",3.06530504865704,2.8174166338356,2.27167393836147,4.0325541152941,3.50219323035264
"ABarapap","ABarapap",3.39629144997762,3.20751922828117,5.33964915174899,4.36098664493708,5.1611483265799
"ABarapapa","ABarapapa",4.07308644557236,5.87055829499324,4.86389340018705,2.62593618337377,5.72242675328637
"ABarapapaa","ABarapapaa",6.40834356211102,5.21861848196256,4.50409841073879,4.71052327889353,6.00202721179419
"ABarapapaaa","ABarapapaaa",3.99131893829974,6.40200286869178,7.47933303600665,4.68306755612232,5.30116031221459
"ABarapapaap","ABarapapaap",4.51512686325098,3.78564919390898,4.17252719638403,3.45082017094546,3.07384712467131
"ABarapapap","ABarapapap",5.71464430348314,4.40530262731478,3.63694913741686,2.62939029221393,5.7456286711011
"ABarapapapa","ABarapapapa",3.87721862272423,3.50148672347386,3.18043065455781,3.01292657375225,4.3269723731542
"ABarapapapp","ABarapapapp",3.15308150231224,3.52019521863144,2.92441874566553,2.67477225950552,5.07377146657118
"ABarapapp","ABarapapp",3.3843012751303,4.63328743506699,4.33232982109716,3.00208415105765,3.70544971588677
"ABarapappa","ABarapappa",6.11746922771714,4.21605460000208,3.09639195886772,3.56580686606423,3.58918120614618
"ABarapappaa","ABarapappaa",6.29465301911943,3.76860665656417,-Inf,4.44870372430106,2.6909437890006
"ABarapappap","ABarapappap",5.7817491604598,3.90966556167613,-Inf,4.15411521103341,3.03122401724503
"ABarapappp","ABarapappp",2.716895410026,3.50032659510956,2.14912775504146,2.78702571142038,2.62996359550076
"ABarapapppa","ABarapapppa",3.25292404952701,3.64781557883436,2.67926242404216,3.54442261858204,2.80172954294835
"ABarapapppp","ABarapapppp",3.84169949822455,3.20989080642293,2.51048802272524,3.91795216402114,2.77139266145211
"ABarapp","ABarapp",3.67073862247023,3.41161421245127,4.49951883775553,3.63378327401345,3.73373568236747
"ABarappa","ABarappa",2.57121130732035,4.22210976194107,4.62395305726827,3.08675564733016,3.79307422503059
"ABarappaa","ABarappaa",4.79793470223595,5.29715753019338,4.2210160643815,3.87691102226652,5.91279811625574
"ABarappaaa","ABarappaaa",5.68520807966524,4.97539421238439,2.89456269494416,3.8675448632075,6.38806172271932
"ABarappaaaa","ABarappaaaa",4.76746896482594,4.47374001728164,3.30492660495632,4.33974219237978,5.67591276760957
"ABarappaaap","ABarappaaap",4.29734281774023,2.93846635410359,2.33503961707376,5.77723500703583,4.8307799931149
"ABarappaap","ABarappaap",4.19387650752815,2.49986713361578,3.22948764047443,3.9195025194532,3.81600982804648
"ABarappaapa","ABarappaapa",3.65995263695581,3.412330414931,3.03355839627172,5.22092128638012,3.8908512532272
"ABarappaapp","ABarappaapp",3.64413049975684,4.58153594539603,2.86745821297869,5.1468649448334,3.44029287746729
"ABarappap","ABarappap",4.30073121700749,4.55485852859748,4.57893855780707,3.59551303972576,4.11228224730957
"ABarappapa","ABarappapa",4.85031260715709,5.0734661464018,3.42579913341179,3.99873017037803,3.95167169657556
"ABarappapaa","ABarappapaa",3.50627569439776,2.66542275116491,3.30022104091191,2.78559992298272,2.61712485264262
"ABarappapap","ABarappapap",4.55181342439915,2.12445483566706,2.28791077521729,4.13326901638234,3.42129618755032
"ABarappapp","ABarappapp",4.55149062287369,4.61946348827716,3.38673211632099,3.58352541813757,3.85661988755037
"ABarappappa","ABarappappa",5.94366902808005,4.31597717190159,2.91843842145297,4.0890862600226,3.03958487277928
"ABarappappp","ABarappappp",4.17544801713985,3.62854368711313,3.64868829744647,3.78883930279635,2.51327723495347
"ABarappp","ABarappp",2.79815293817874,5.85401407972779,3.67224525713902,4.72764773048599,3.72549428441027
"ABarapppa","ABarapppa",5.64265540581497,7.84588343535452,3.66743376676122,5.92309176545268,6.96787717600543
"ABarapppaa","ABarapppaa",5.57282312208486,5.35502735344259,3.15150882188758,4.89736316200142,6.58199237958603
"ABarapppaaa","ABarapppaaa",4.0561017899725,4.4752747290478,3.34226089548206,5.44341308969248,4.62373559091801
"ABarapppaap","ABarapppaap",3.98455897967512,4.62181519264391,2.82093745811987,6.17699184209877,5.3945107738743
"ABarapppap","ABarapppap",4.51226025970752,5.29555610740088,2.46736666709754,5.09868849867805,6.17185299639028
"ABarapppapa","ABarapppapa",5.72801542962724,3.69174238016977,1.96567942168844,3.20599261827736,4.70042167708535
"ABarapppapp","ABarapppapp",5.11850273497376,2.78792103658421,3.90785252514801,4.13520723406277,4.49794305579063
"ABarapppp","ABarapppp",3.76782869144477,7.16476712582144,4.12925818517614,5.79613853531761,5.39014847291741
"ABarappppa","ABarappppa",5.61858818490817,5.4861392249766,2.62643712432761,6.33309802380216,6.52876665404237
"ABarappppaa","ABarappppaa",3.0063465925789,2.57035787332175,2.15275972313271,6.30841643690686,4.32796437525725
"ABarappppap","ABarappppap",3.39626070507838,3.76733801241172,2.4163944769507,5.30679689429908,4.41971545810284
"ABarappppp","ABarappppp",4.52816575375619,5.22336402927263,3.07529460816046,5.71682652314059,5.25698779962039
"ABarapppppa","ABarapppppa",3.89171485572499,4.52802778750703,2.29695145295534,5.747374399892,4.67774158486111
"ABarapppppp","ABarapppppp",5.59787565414461,2.81583917263323,3.95421808353423,5.39440750063483,3.71559806698096
"ABarp","ABarp",3.83080086862423,4.14293009685466,5.17324441129715,3.35751686793094,4.65687119354175
"ABarpa","ABarpa",3.00194840310023,4.07866483417948,3.50855597183261,3.00561431565667,4.40098710479999
"ABarpaa","ABarpaa",2.09142922540296,4.82414199388806,4.3075736892356,2.3247689715713,3.78628243618963
"ABarpaaa","ABarpaaa",5.2189981462427,5.95392875083626,5.0644124049945,7.00970094363361,11.0323924272356
"ABarpaaaa","ABarpaaaa",4.24054232690102,8.37512299296017,3.85948058752628,4.77684249618369,8.41432121157169
"ABarpaaaaa","ABarpaaaaa",4.0284275261861,8.02652714528973,4.56429005294792,3.43646213478617,3.78883194160223
"ABarpaaaaal","ABarpaaaaal",4.46513217308103,2.23745952337867,3.28440948710911,5.48551857598939,5.25475974712451
"ABarpaaaaar","ABarpaaaaar",4.53904402592073,2.4368560429202,2.82360319079844,5.92919534006814,5.66006968940214
"ABarpaaaap","ABarpaaaap",6.52729488474335,5.82986608635323,4.57166533846717,3.31744583631393,3.41855811077505
"ABarpaaaapa","ABarpaaaapa",5.28237667740711,1.9491855824374,3.53532625491368,6.79069812914078,4.58479053622361
"ABarpaaaapp","ABarpaaaapp",6.94096215901248,3.50809066265104,5.34763246413031,9.70409997452956,4.66534765585588
"ABarpaaap","ABarpaaap",5.53927488949903,4.37450253549539,2.72354116432277,4.42487774347471,9.86323104673383
"ABarpaaapa","ABarpaaapa",3.54200765207237,3.6296778452545,3.99211492259177,3.70182259634242,5.03699723610035
"ABarpaaapaa","ABarpaaapaa",4.45786351681265,3.98163449562303,-Inf,5.57605505177395,7.22132503222308
"ABarpaaapap","ABarpaaapap",2.80391303310705,4.21120655687429,-Inf,10.6913982232399,6.76447008682539
"ABarpaaapp","ABarpaaapp",5.18177514475432,5.06774591264515,5.6308037862467,4.47492013816767,5.00256663823315
"ABarpaap","ABarpaap",2.4998718975444,3.62895151221542,4.57564602389599,4.45405536778533,5.08244874880375
"ABarpaapa","ABarpaapa",2.96088523328578,3.43619993414729,3.04486204069353,8.25742887222874,4.83568956785416
"ABarpaapaa","ABarpaapaa",9.20108618757674,5.65541372823294,5.35890947426027,12.9524831571477,6.33001439993838
"ABarpaapap","ABarpaapap",13.2424599120895,6.16418621286304,6.13058359991111,6.74712706124123,6.06207536266644
"ABarpaapp","ABarpaapp",3.65751632846453,4.3225888596443,4.98927937545721,5.85449350126888,4.31028741576624
"ABarpaappa","ABarpaappa",13.8731681894223,5.72899094617521,5.57976780163347,9.75321118115676,7.23462176285203
"ABarpaappp","ABarpaappp",9.96839472172315,5.87202251264287,14.0099325221913,11.5595246822945,6.98332298288355
"ABarpap","ABarpap",2.50133764054368,4.29391036380926,3.57148335626882,4.37533972236017,5.06681640197225
"ABarpapa","ABarpapa",2.87753840508294,4.79063606579469,4.73789190052393,4.08881438036741,4.55270235920703
"ABarpapaa","ABarpapaa",3.57855969286464,5.21809650705384,2.58737553523037,7.76363737114513,8.18029825270565
"ABarpapaaa","ABarpapaaa",3.91677099679344,6.42947144020433,4.93069512746787,6.80405245404165,6.72425347553353
"ABarpapaaaa","ABarpapaaaa",3.39659138711188,3.04736210430005,3.67892816886322,6.94920376280481,6.00888831777584
"ABarpapaaap","ABarpapaaap",2.48524066738221,2.35718512610631,3.27224638007014,5.17035743232641,5.25114405524062
"ABarpapaap","ABarpapaap",2.48514841906358,2.78670211117315,3.3810987078122,4.83702905992139,4.81719026147067
"ABarpapaapa","ABarpapaapa",6.39102459019679,4.37288666215557,4.7268721575037,5.66585185848428,3.72861694184782
"ABarpapaapp","ABarpapaapp",2.74947907535911,3.76586900081988,3.81111927648976,4.22889691684918,5.00602671706143
"ABarpapap","ABarpapap",2.28208426357783,4.26323575032859,3.37082861650225,5.7508359460744,7.17169638421185
"ABarpapapa","ABarpapapa",11.1988630663822,12.2462304964158,8.22167373755021,15.0779171266239,12.5914877661732
"ABarpapapp","ABarpapapp",10.5484328717245,11.0046475050003,8.8132380851141,17.4324873901122,14.9491216534796
"ABarpapp","ABarpapp",3.550133068218,4.38000608993843,4.64171915814666,2.89162023560272,6.03708601107202
"ABarpappa","ABarpappa",3.165388669524,3.98769306377174,3.10630567661352,3.74255165699246,7.93507853729117
"ABarpappaa","ABarpappaa",5.94113701060969,6.45604202120348,4.27482290302212,8.04864486028216,10.1402746901715
"ABarpappap","ABarpappap",8.22677802348765,7.32538147439781,3.99169238486942,9.7379019573567,13.9613403881949
"ABarpappp","ABarpappp",2.31435757536618,5.41146481274617,2.55929751617217,3.27612730567819,5.34899628188545
"ABarpapppa","ABarpapppa",7.90530873265555,7.58302482820197,4.36483597572493,10.8192128043558,5.29369501854354
"ABarpapppp","ABarpapppp",4.83403051214665,8.88356062062136,4.84505291361561,9.44940406759889,6.62933548316556
"ABarpp","ABarpp",2.79591672617207,5.29330203323325,4.1385020565024,2.78160051145123,4.96685017032784
"ABarppa","ABarppa",3.14799632141667,5.12142920706436,5.14921213729954,4.04065886601259,6.02787915028077
"ABarppaa","ABarppaa",6.91132886497114,4.60256317949736,6.00303046675729,5.422315054529,7.774643941367
"ABarppaaa","ABarppaaa",3.98734924505641,5.43378570232171,5.26617043889771,5.13269954007672,4.34178387582082
"ABarppaaaa","ABarppaaaa",4.75702031859628,5.20492172746743,5.21944910546105,4.06655628172646,5.03288457558747
"ABarppaaap","ABarppaaap",5.12112381132395,3.06726147617678,18.8588096994686,5.29081974357247,5.91383820416041
"ABarppaap","ABarppaap",4.4805368339272,4.76893806896255,3.81887098963561,5.66116015942821,6.72806682933591
"ABarppaapa","ABarppaapa",18.4174715938917,9.00407673238338,12.2102427545862,20.7509864943694,14.3365412287766
"ABarppaapp","ABarppaapp",4.3773410637791,5.10898079900532,4.74316618352286,6.28576565633567,19.8667750276687
"ABarppap","ABarppap",6.27785570272424,4.21334355277426,5.94519711057235,5.36902645735716,7.73095354434501
"ABarppapa","ABarppapa",10.5538984924904,5.47834711502604,6.03154916923903,5.14378240424592,4.83720745085425
"ABarppapaa","ABarppapaa",-Inf,6.48047289367218,4.87229418213946,6.49351456889699,4.78271716593022
"ABarppapap","ABarppapap",-Inf,4.68574865274552,5.1327081196304,3.46394923739527,8.74215971361727
"ABarppapp","ABarppapp",10.7202342642358,6.0513133095193,6.68961956249196,9.19292516265877,6.32271944660356
"ABarppappa","ABarppappa",-Inf,4.75517492515151,6.06577947079762,-Inf,-Inf
"ABarppappp","ABarppappp",-Inf,7.6934792647133,6.36862551772109,-Inf,-Inf
"ABarppp","ABarppp",3.28837262002037,5.11072123171359,5.77369134241113,4.41805243997646,6.39300176324796
"ABarpppa","ABarpppa",3.23597735117287,4.48641990457144,7.424485358312,3.8526398128109,5.51509428418514
"ABarpppaa","ABarpppaa",4.91583459372607,6.62839714827579,4.19062696945789,3.12704577487629,3.17353445268628
"ABarpppaaa","ABarpppaaa",7.9611439645878,6.01476883448616,4.55800329559317,10.1337958493341,6.55358574779012
"ABarpppaap","ABarpppaap",4.75243901697143,6.53212591833225,7.82530004266449,8.28046611136433,5.32466111189903
"ABarpppap","ABarpppap",3.16089755026348,5.15741460096214,4.55911239858779,4.50198211127173,4.98216882584752
"ABarpppapa","ABarpppapa",16.207142540695,10.8373352110029,7.74604448363676,15.0988591979407,11.6090866193962
"ABarpppapp","ABarpppapp",6.28114610442639,6.7960429046689,7.65863901078376,10.9626101950267,7.44313274099018
"ABarpppp","ABarpppp",3.66539829051348,4.25264415521366,5.94678427251909,3.73976840467961,6.85722961618499
"ABarppppa","ABarppppa",4.78536491139131,4.00403339093995,8.25445538551013,10.2681655732575,5.85988123352725
"ABarppppaa","ABarppppaa",4.58216521293894,4.71921078287706,-Inf,-Inf,5.73858846800041
"ABarppppap","ABarppppap",3.68656402339504,5.22352537297553,-Inf,-Inf,5.89930857982563
"ABarppppp","ABarppppp",3.88424592192994,4.19792692071348,7.62886952234195,7.99491128435203,6.62750531330403
"ABarpppppa","ABarpppppa",2.91927546101262,4.22090554696029,-Inf,-Inf,6.57066483421856
"ABarpppppp","ABarpppppp",2.95006653517908,3.55603750129153,-Inf,-Inf,6.24886839285063
"ABp","ABp",6.05543547359402,6.13071209901728,10.5095174153152,5.82211875445714,4.01570300066311
"ABpl","ABpl",4.1903100559779,5.1131451213738,5.68825549885224,5.4080366709131,9.07117838412294
"ABpla","ABpla",4.91855560059063,3.34220651893385,3.12862750923135,4.14405451410705,3.52343138162006
"ABplaa","ABplaa",4.82285793670993,3.49337338028478,2.71204502513986,3.72066420379006,3.40990329853998
"ABplaaa","ABplaaa",2.46383555530755,3.08425508657053,3.82109084294697,2.53688953818731,3.70632379320329
"ABplaaaa","ABplaaaa",3.46555134150187,3.67932449151905,4.81649585006148,3.75577225591543,4.81130436584744
"ABplaaaaa","ABplaaaaa",3.51171612653802,8.3617472573827,4.29804455165399,5.84995529894611,2.67128942404341
"ABplaaaaaa","ABplaaaaaa",3.72315619253079,5.87480777068923,7.19810845617141,5.23661442920606,4.27718181936904
"ABplaaaaaaa","ABplaaaaaaa",1.87048193360624,2.37484607311109,-Inf,5.54816331736947,3.19114778898288
"ABplaaaaaap","ABplaaaaaap",2.49854302362019,3.41169000625605,-Inf,5.28513951327542,3.30997641254239
"ABplaaaaap","ABplaaaaap",3.80790542258281,4.19084957024644,3.3892559061333,3.456180684802,4.1272162146443
"ABplaaaaapa","ABplaaaaapa",6.51921884849803,7.67022147675404,3.98940878577802,2.94567670159428,3.01743066365385
"ABplaaaaapp","ABplaaaaapp",3.95420950627832,1.80534138474756,3.0417350148971,3.48817711707238,3.24200940775933
"ABplaaaap","ABplaaaap",2.87237047946614,6.24609386565989,2.32907703120495,5.75636577198276,2.99616335605681
"ABplaaaapa","ABplaaaapa",8.99970484790235,3.32406740762557,4.46037243457722,11.7300366730719,5.58353595239521
"ABplaaaapp","ABplaaaapp",7.24493134375878,4.22877888728312,5.59739640255053,13.5915043667542,7.9226673832335
"ABplaaap","ABplaaap",4.10159517591325,2.32326118269527,3.37438507289125,5.49978338233167,3.47642589688836
"ABplaaapa","ABplaaapa",4.39663771160047,4.89952220142923,2.90412733880069,8.3755351744301,5.29013405288778
"ABplaaapaa","ABplaaapaa",7.48099133657872,4.68033864816608,5.30458433527389,10.4468167866553,7.70576970634308
"ABplaaapap","ABplaaapap",4.01700504021287,5.07319244652963,4.34592742466436,15.0076865522024,7.66396569283163
"ABplaaapp","ABplaaapp",3.41500575048425,4.44565103655813,3.45288154814829,7.86182793320485,4.16356565797809
"ABplaaappa","ABplaaappa",6.33032304877816,5.10603899141157,5.79215931031023,8.99340537824391,7.42368257381057
"ABplaaappp","ABplaaappp",8.07224191805765,5.29422328166216,4.36997209788939,6.13262752118991,7.65774198160983
"ABplaap","ABplaap",4.36499151815884,3.04049127360785,2.60803378405845,3.27842382107187,3.05677223974411
"ABplaapa","ABplaapa",3.93371710973994,3.22593926605197,5.58377772205656,2.79487471270117,4.82711481717839
"ABplaapaa","ABplaapaa",3.78726058402224,6.53305213858758,3.32442700754354,5.5961761918063,2.7538044609694
"ABplaapaaa","ABplaapaaa",4.28909609384943,3.45456080778406,6.29808369908994,4.87815999492066,3.45914762532432
"ABplaapaaaa","ABplaapaaaa",4.5068892311861,3.35672420845126,3.82240949128252,3.95160133917898,3.64410911609408
"ABplaapaaap","ABplaapaaap",5.03966186864887,2.50265161373834,3.79640284305676,5.24663427342605,4.51094170227485
"ABplaapaap","ABplaapaap",2.41841853896066,4.57833541087628,3.94349864969934,3.86009713995164,2.83819409015378
"ABplaapaapa","ABplaapaapa",3.21349051065492,3.59370860259923,4.35534068323663,4.07071085466961,3.06823424233151
"ABplaapaapp","ABplaapaapp",3.07195789435932,3.58092306750962,3.85858044339035,4.24503158762687,3.48164282124027
"ABplaapap","ABplaapap",2.68084966506951,7.0582407241963,2.73205468619528,6.42736405886196,4.67723963986346
"ABplaapapa","ABplaapapa",2.86280822555144,7.88821387598493,3.74588265506942,5.90300418368787,4.32216296820195
"ABplaapapaa","ABplaapapaa",2.51973572389811,3.01042404914732,2.90558673886952,6.29716221927868,2.08421854471856
"ABplaapapap","ABplaapapap",1.97659837796774,2.53052596012793,2.01255863929325,4.77908696184567,2.83601794820829
