"","Cell","Embryo","Div time","WT Div time","WT Div time SD","CC","WT CC","WT CC SD","CC Deviation","CC Z score","Terminal Cell Length","Terminal cell delta","Terminal Cell Z"
"ABalaaapal_X20230224_RW10265_tbx.8_die.1_L4","ABalaaapal","X20230224_RW10265_tbx.8_die.1_L4",303.6,297.836363636364,4.21047960785212,79.5,71.9636363636364,2.27251600749676,7.53636363636363,3.31630827307798,NA,NA,NA
"ABalaaapall_X20230224_RW10265_tbx.8_die.1_L4","ABalaaapall","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA
"ABalaaapalr_X20230224_RW10265_tbx.8_die.1_L4","ABalaaapalr","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA
"ABalaaapar_X20230224_RW10265_tbx.8_die.1_L4","ABalaaapar","X20230224_RW10265_tbx.8_die.1_L4",325.4,311.804761904762,5.56493272110959,101.3,86.0714285714286,4.6272176150623,15.2285714285714,3.29108606843994,NA,NA,NA
"ABalaaaparl_X20230224_RW10265_tbx.8_die.1_L4","ABalaaaparl","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,43.1,NA,NA
"ABalaaaparr_X20230224_RW10265_tbx.8_die.1_L4","ABalaaaparr","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,43.1,NA,NA
"ABalaaapp_X20230224_RW10265_tbx.8_die.1_L4","ABalaaapp","X20230224_RW10265_tbx.8_die.1_L4",221,224.531818181818,3.03776019675468,46.2,48.5090909090909,1.64950471380527,-2.30909090909091,-1.3998692393937,NA,NA,NA
"ABalaaappl_X20230224_RW10265_tbx.8_die.1_L4","ABalaaappl","X20230224_RW10265_tbx.8_die.1_L4",330.6,311.059090909091,5.48432042852809,108,84.9227272727273,4.09946939867214,23.0772727272727,5.62933162392862,NA,NA,NA
"ABalaaappll_X20230224_RW10265_tbx.8_die.1_L4","ABalaaappll","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA
"ABalaaapplr_X20230224_RW10265_tbx.8_die.1_L4","ABalaaapplr","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA
"ABalaaappr_X20230224_RW10265_tbx.8_die.1_L4","ABalaaappr","X20230224_RW10265_tbx.8_die.1_L4",301.9,298.890909090909,5.5896084785719,79.3,72.7636363636364,5.24645417260852,6.53636363636363,1.24586309559124,NA,NA,NA
"ABalaaapprl_X20230224_RW10265_tbx.8_die.1_L4","ABalaaapprl","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,66.7,NA,NA
"ABalaaapprr_X20230224_RW10265_tbx.8_die.1_L4","ABalaaapprr","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,66.7,NA,NA
"ABalaap_X20230224_RW10265_tbx.8_die.1_L4","ABalaap","X20230224_RW10265_tbx.8_die.1_L4",136.6,135.818181818182,1.51677488791384,27.4,32.3954545454545,1.73986241183641,-4.99545454545455,-2.87117792273119,NA,NA,NA
"ABalaapa_X20230224_RW10265_tbx.8_die.1_L4","ABalaapa","X20230224_RW10265_tbx.8_die.1_L4",174.8,179.909090909091,2.74571685338475,36.6,42.4318181818182,2.33368426550857,-5.83181818181818,-2.49897480478032,NA,NA,NA
"ABalaapaa_X20230224_RW10265_tbx.8_die.1_L4","ABalaapaa","X20230224_RW10265_tbx.8_die.1_L4",227.3,235.045454545455,3.46103855494097,50.9,53.5181818181818,1.80703291762158,-2.61818181818182,-1.44888440750037,NA,NA,NA
"ABalaapaaa_X20230224_RW10265_tbx.8_die.1_L4","ABalaapaaa","X20230224_RW10265_tbx.8_die.1_L4",344.2,333.371428571429,5.8902041980313,115.3,97.3214285714286,4.88847602041759,17.9785714285714,3.67774565191293,NA,NA,NA
"ABalaapaaal_X20230224_RW10265_tbx.8_die.1_L4","ABalaapaaal","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,24.3,NA,NA
"ABalaapaaar_X20230224_RW10265_tbx.8_die.1_L4","ABalaapaaar","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,24.3,NA,NA
"ABalaapaap_X20230224_RW10265_tbx.8_die.1_L4","ABalaapaap","X20230224_RW10265_tbx.8_die.1_L4",334,323.805,5.81228055612923,105,87.18,3.5420184551809,17.82,5.03102968702344,NA,NA,NA
"ABalaapaapa_X20230224_RW10265_tbx.8_die.1_L4","ABalaapaapa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,34.6,NA,NA
"ABalaapaapp_X20230224_RW10265_tbx.8_die.1_L4","ABalaapaapp","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,34.6,NA,NA
"ABalaapap_X20230224_RW10265_tbx.8_die.1_L4","ABalaapap","X20230224_RW10265_tbx.8_die.1_L4",227.3,233.668181818182,3.7189842908843,50.9,52.15,1.77891084923439,-1.25,-0.702677146827217,NA,NA,NA
"ABalaapapa_X20230224_RW10265_tbx.8_die.1_L4","ABalaapapa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,141.4,NA,NA
"ABalaapapp_X20230224_RW10265_tbx.8_die.1_L4","ABalaapapp","X20230224_RW10265_tbx.8_die.1_L4",322.1,308.490909090909,6.61951725264075,93.2,73.1590909090909,3.92957759645742,20.0409090909091,5.1000161210651,NA,NA,NA
"ABalaapappa_X20230224_RW10265_tbx.8_die.1_L4","ABalaapappa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,46.5,NA,NA
"ABalaapappp_X20230224_RW10265_tbx.8_die.1_L4","ABalaapappp","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,46.5,NA,NA
"ABalaapp_X20230224_RW10265_tbx.8_die.1_L4","ABalaapp","X20230224_RW10265_tbx.8_die.1_L4",171.7,174,2.19284550950846,33.6,36.4954545454545,1.30328422976333,-2.89545454545454,-2.22166007945968,NA,NA,NA
"ABalaappa_X20230224_RW10265_tbx.8_die.1_L4","ABalaappa","X20230224_RW10265_tbx.8_die.1_L4",339.1,228.772727272727,2.61099904582825,165.9,53.1545454545455,1.94562446156871,112.745454545455,57.9482098279904,NA,NA,NA
"ABalaappaa_X20230224_RW10265_tbx.8_die.1_L4","ABalaappaa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,29.4,NA,NA
"ABalaappap_X20230224_RW10265_tbx.8_die.1_L4","ABalaappap","X20230224_RW10265_tbx.8_die.1_L4",NA,306.718181818182,4.84027118126919,NA,76.3,4.0767634221279,NA,NA,29.4,-46.9,-11.5042240973405
"ABalaappapa_X20230224_RW10265_tbx.8_die.1_L4","ABalaappapa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABalaappapp_X20230224_RW10265_tbx.8_die.1_L4","ABalaappapp","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABalaappp_X20230224_RW10265_tbx.8_die.1_L4","ABalaappp","X20230224_RW10265_tbx.8_die.1_L4",224.1,221.618181818182,3.16553408773402,50.8,46,1.98062039342655,4.8,2.42348307425827,NA,NA,NA
"ABalaapppa_X20230224_RW10265_tbx.8_die.1_L4","ABalaapppa","X20230224_RW10265_tbx.8_die.1_L4",334,314.981818181818,5.81563052828826,108.2,91.7136363636364,5.97050651552681,16.4863636363636,2.76130066912907,NA,NA,NA
