AB	0.680714903826788	-0.397070235597579	0.0124153255102022
ABa	0.493519112169469	-0.660929294996575	0.289637214197031
ABal	0.346078714634206	0.526817789670583	0.725088771452216
ABala	0.341499117816753	-0.152905893671829	-0.908262352819521
ABalaa	0.659622085064235	0.588877712839757	0.358269506698996
ABalaaa	0.184963246244657	-0.482245007926141	-0.82794390323542
ABalaaaa	-0.114080318357945	-0.392917290584666	0.528715925590426
ABalaaaal	0.0407105275165173	0.526835000734231	0.107549053270508
ABalaaaala	-0.342365900244091	-0.775465745478241	0.134550816051721
ABalaaaalp	0.52969668200954	0.371185348311265	0.503588518762644
ABalaaaar	0.430073487147523	-0.266466164516146	0.515152368927505
ABalaaaarl	0.177150873546396	-0.580663209962518	0.225508941923726
ABalaaaarr	-0.128350133997178	0.73593963472114	0.0597826465303831
ABalaaap	0.671179756462029	0.42484893843513	-0.315365745407065
ABalaaapa	-0.0744458291177151	-0.76187855581222	0.258351632851096
ABalaaapal	-0.115437342039382	-0.607860059673171	0.554167506404804
ABalaaapar	0.271081764827999	-0.496401480872097	-0.108519019124579
ABalaaapp	0.339134662308496	-0.546780285675935	-0.385485602493353
ABalaaappl	0.0595139855459413	-0.582988555800344	0.371297271526401
ABalaaappr	0.502727725245016	-0.584986729744326	-0.191805059195893
ABalaap	0.946309539091876	0.226361566777831	-0.0650252126165099
ABalaapa	0.948913635535052	0.157231093177018	0.0631273271941649
ABalaapaa	0.588306912749001	-0.64983712329774	-0.0767199800537257
ABalaapaaa	0.324836111849759	-0.0820706458278071	0.642519713255039
ABalaapaap	0.560821673591721	-0.771272718729305	-0.0211102266387432
ABalaapap	0.638205304288583	-0.419918171924307	-0.411877498160471
ABalaapapa	0.609825944175404	-0.694641531255947	0.0030551063632203
ABalaapapp	0.332778588118968	-0.144114723839145	-0.0967338152748536
ABalaapp	0.807662117253501	0.467193374690801	-0.289039678143613
ABalaappa	0.640048440951431	-0.547907093248595	-0.068494664025063
ABalaappaa	0.970520216118169	0.0621092871277944	-0.232879682579697
ABalaappap	0.850550822400101	-0.181512144553923	-0.176505455779876
ABalaappp	0.848788293967543	0.04011666931157	-0.287505366710541
ABalaapppa	0.344019775588813	-0.618573196506622	0.129037460812845
ABalaapppp	0.632657527854492	-0.056284513381687	-0.452663478512464
ABalap	0.785946222708095	0.475674495712181	0.331740486454332
ABalapa	0.871867290425644	-0.226976721943298	-0.340068286161499
ABalapaa	0.387778601873305	0.130375279560089	-0.879854592865246
ABalapaaa	0.843487983183389	0.132893221729134	-0.422898426604208
ABalapaaaa	0.482494411687974	0.561180265692024	-0.672514573884986
ABalapaaap	0.339757076660883	0.525133934282878	-0.320594815190252
ABalapaap	0.779648636475935	0.391611504246066	-0.469212018830758
ABalapaapa	0.221530661624766	0.554855623640203	-0.0257461437976323
ABalapaapp	0.565427051827489	0.351247068191677	-0.696785083653639
ABalapap	0.81416378288932	0.299929183558117	-0.437472030421503
ABalapapa	0.548133303319404	0.57254297022881	-0.416069061986945
ABalapapaa	0.533508880019843	0.687907759973819	-0.106657761528625
ABalapapap	0.612625125421439	0.289532434250765	0.000153135164454143
ABalapapp	0.916228827191705	0.103055679698583	-0.316854710272363
ABalapappa	0.740071298108395	0.253805916981943	-0.581308252014655
ABalapappp	0.881560267870073	0.0133121832066402	-0.404942279070685
ABalapp	0.893317183764479	0.229106470670195	-0.305932915113062
ABalappa	0.800561199980682	0.0016730850279221	-0.31987559138599
ABalappaa	0.666381953098788	0.00930900917503585	-0.639343308809319
ABalappaap	0.101913806611471	0.319706024930961	-0.726537967893714
ABalappap	0.690534130376344	-0.0553245026843793	-0.483540165804013
ABalappapa	0.43540351323039	-0.87412874524572	-0.215227129799608
ABalappapp	0.749639957214857	-0.486331326986571	-0.0103105639995025
ABalappp	0.861738094981571	0.39762566466927	-0.271085406058995
ABalapppa	0.886702299818847	0.00287107171521626	-0.336344518651591
ABalapppaa	0.376703367496393	-0.296105089573799	-0.846640743320237
ABalapppap	0.923037570472054	0.020659423334815	-0.152552113916896
ABalapppp	0.84558525055174	0.0846377129979873	-0.370277113649
ABalappppa	0.832682125393448	-0.297824733640238	-0.29751680084812
ABalappppp	0.90417930871174	-0.23754901419856	-0.239136006246172
ABalp	0.602045662566641	0.160766123944772	-0.73149390324634
ABalpa	0.62020477490147	0.5292850801222	0.531277715417508
ABalpaa	0.776293075437995	0.365296499283638	-0.461517414260824
ABalpaaa	0.129969564947478	0.586484276285612	0.451390508095321
ABalpaaaa	0.612142668880355	0.323285812368951	0.0709076587349653
ABalpaaaaa	0.792953393068888	0.146971134772561	-0.15801670447048
ABalpaaaap	0.714665740622842	-0.0184593516408772	0.150882101761507
ABalpaaap	0.773071653767119	0.16033668729593	0.240654160515176
ABalpaaapa	0.857273213563168	0.00257735349252348	-0.122128973319343
ABalpaaapp	0.889765206808706	-0.154482905923038	0.15184282653543
ABalpaap	0.477093501689646	0.664741342949971	0.490080320334235
ABalpaapa	0.763228735914915	0.256942264852077	0.39386800270477
ABalpaapaa	0.928689159594064	-0.135417287006949	-0.0879265505257215
ABalpaapap	0.832891317584836	0.133588854845548	-0.479747922533179
ABalpaapp	0.835445102005643	0.224794908318589	-0.0970095026237042
ABalpaappa	0.604350837962234	0.331273766713477	0.3623085108324
ABalpaappp	0.886361391035215	0.0918580273631728	0.40690621364608
ABalpap	0.959689693216925	0.139749523778789	-0.0173922079087214
ABalpapa	0.573232279925538	0.396279722944033	0.611419612385796
ABalpapaa	0.909699451463664	0.0775659555268552	0.271903945359758
ABalpapaaa	0.884566546235322	0.00919518426385466	-0.179322278246206
ABalpapaap	0.916244336075158	-0.120173997512788	-0.139033513377998
ABalpapap	0.793480644884105	-0.191323855723674	-0.0100660830819699
ABalpapapa	0.843621764460743	-0.330240102686785	-0.306203883555097
ABalpapapp	0.896215891400653	-0.149215114392535	-0.169807251418812
ABalpapp	0.752864260916481	0.476548587591101	0.0119079173781955
ABalpappa	0.878214688780884	0.168683231143099	0.23298960494858
ABalpappaa	0.894625866475062	0.230188382325325	0.00572097400077752
ABalpappap	0.92032706786114	-0.0858525032298869	-0.193227759439618
ABalpappp	0.893558567725443	0.0825177604004075	0.364570031545048
ABalpapppa	0.878406073851805	-0.126095029860824	-0.44113390633999
ABalpapppp	0.973865407426785	0.0526257730563236	-0.137140986839445
ABalpp	0.611635098229189	0.284583646750408	0.718528135917943
ABalppa	0.966855020172588	0.00476418969183123	-0.0910247063195211
