"","Cells","20220915_JIM712_ceh.32_L4","20220923_JIM712_ceh.32_L4","20221004_JIM712_ceh.32_L2","20221004_JIM712_ceh.32_L4"
"ABaraapa","ABaraapa",5.64766715805333,1.91055318128204,4.68482732136138,1.81960071297015
"ABaraapaa","ABaraapaa",3.70799584151856,4.1567782888976,4.49635843362591,1.64864652370461
"ABaraapaaa","ABaraapaaa",1.98030331118423,2.8599049863573,2.51432500509869,4.56201271819175
"ABaraapaaaa","ABaraapaaaa",3.29282212138949,2.26331552416917,2.12392854880599,3.6133742179396
"ABaraapaaap","ABaraapaaap",3.35635800524103,3.03870663645731,3.84662626808573,4.71379267805867
"ABaraapaap","ABaraapaap",1.71910551247492,3.02631242723688,3.81205595066487,2.96022161526408
"ABaraapaapa","ABaraapaapa",2.22099614615813,2.57053624798723,3.67836765865344,3.89063898742214
"ABaraapaapp","ABaraapaapp",3.04093044960417,2.51444969987436,2.73229416644048,3.99512398232386
"ABaraapap","ABaraapap",3.25918854720189,2.1176847858066,4.59776789594482,2.45793625897762
"ABaraapapa","ABaraapapa",1.86043106785638,2.38433917298743,3.15905954840936,1.93550360697629
"ABaraapapaa","ABaraapapaa",2.9511293981818,3.4553817939967,1.65367876162101,2.71164914312129
"ABaraapapap","ABaraapapap",2.71193400759452,2.86018955835419,2.91246160393644,2.38354152559988
"ABaraapapp","ABaraapapp",2.466547030963,2.27587653283277,4.52283913710786,1.63070031350253
"ABaraapappa","ABaraapappa",2.71694897496728,1.66883305037137,3.58001731754318,2.59804550056707
"ABaraapappp","ABaraapappp",3.71896850203957,1.17353490927362,4.16375600859385,3.26920884602821
"ABaraapp","ABaraapp",1.75511100575017,1.34816185428274,2.73265591442528,1.90870229069142
"ABaraappa","ABaraappa",1.39625145764772,1.7029346636063,3.17775471309309,1.28021070504271
"ABaraappaa","ABaraappaa",2.4498309730643,3.06775156473998,2.54021463497896,2.26625578376394
"ABaraappaaa","ABaraappaaa",2.52060625899832,2.82993123925862,3.11175275826881,1.97440514583357
"ABaraappaap","ABaraappaap",3.28918852325813,2.71858366542722,4.68174858540921,2.5006605099652
"ABaraappap","ABaraappap",1.28943551280343,2.03363172612881,1.27389720805659,1.81586978172576
"ABaraappapa","ABaraappapa",2.63481820075229,2.07011853541526,2.1237763448067,2.2496149079222
"ABaraappapp","ABaraappapp",3.98390202307337,2.00699970123231,4.13391334974335,1.91328621369968
"ABaraappp","ABaraappp",1.58629366601539,1.62893897671045,2.89589053269962,2.26185656856163
"ABaraapppa","ABaraapppa",1.61333389482358,1.8941141056389,1.28167715799976,0.910999434754198
"ABaraapppaa","ABaraapppaa",3.39648884757773,1.06959667517094,3.28063868897857,2.33464898278686
"ABaraapppap","ABaraapppap",3.25387813099505,1.4042755965268,3.45328509073006,1.65957922970224
"ABaraapppp","ABaraapppp",1.90231227428389,1.50836424211418,2.21749113759674,1.36570378441879
"ABaraappppa","ABaraappppa",2.92742699776291,1.72953043778835,1.48897835022135,1.69422214575735
"ABaraappppp","ABaraappppp",2.38668251193506,1.86217349092647,2.09225920906326,1.58144445030052
"ABarap","ABarap",2.89975939782719,3.79136542498972,2.19126790844995,3.84283740463926
"ABarapa","ABarapa",1.58559973980636,3.37038255994281,2.16355988071475,1.87427560071881
"ABarapaa","ABarapaa",4.86846282849562,1.50298166805956,5.13170044315455,2.21382499669634
"ABarapaaa","ABarapaaa",4.20174819198561,2.54555277312466,3.39120812854556,4.06008777514003
"ABarapaaaa","ABarapaaaa",2.94979985797912,1.99020925402138,1.63121592246572,3.79536067673247
"ABarapaaaaa","ABarapaaaaa",2.47448057149851,3.34936135217286,2.73871290165026,2.49177755026599
"ABarapaaaap","ABarapaaaap",4.9937377383196,4.53189929960526,5.14931912770688,4.09463950196429
"ABarapaaap","ABarapaaap",2.83870175312445,2.53189312078228,1.9784374049518,4.02858999216526
"ABarapaaapa","ABarapaaapa",4.30182801154272,1.90886606518209,3.60762377105209,1.66156841930873
"ABarapaaapp","ABarapaaapp",4.61781538409287,2.36293881473779,3.44190590021381,1.80392569339032
"ABarapaap","ABarapaap",3.04661499326989,1.21718398160835,2.88508050461775,3.68212484853277
"ABarapaapa","ABarapaapa",2.68567069508359,2.10821868981668,2.7293891662321,3.47755313642344
"ABarapaapaa","ABarapaapaa",5.51541241966628,1.75360024590519,5.82700665538535,NA
"ABarapaapap","ABarapaapap",5.72871542797829,2.58796995929591,6.88057286429721,NA
"ABarapaapp","ABarapaapp",1.99309597730694,1.26250447493102,1.97040840402285,4.07395817376055
"ABarapaappa","ABarapaappa",3.25084240226072,1.95297184555713,4.01591468302742,3.72156088973362
"ABarapaappp","ABarapaappp",3.39599782422576,2.03512974998462,3.66315196601975,4.58030028730392
"ABarapap","ABarapap",1.375732688142,1.87247900939187,3.71173404727535,2.33647933734171
"ABarapapa","ABarapapa",3.05232810165733,2.0078094284874,1.54299828437183,3.95678356728448
"ABarapapaa","ABarapapaa",1.5579139527043,1.44551926259749,2.28007813164402,4.06307403158152
"ABarapapaaa","ABarapapaaa",3.94292519075312,2.83221512552159,4.06974789366807,2.03199031121239
"ABarapapaap","ABarapapaap",4.64042359576491,1.20326167727043,4.74427512543963,1.89569836009451
"ABarapapap","ABarapapap",2.57535538322746,1.23184248716999,2.22657415472607,4.52563441173571
"ABarapapapa","ABarapapapa",1.8839259507131,1.14137472804843,3.98838790119707,1.68760415898609
"ABarapapapp","ABarapapapp",3.62796656902697,0.898137520472272,3.41212338943053,2.05097023749609
"ABarapapp","ABarapapp",2.22851161846029,1.69766119280345,1.83803084938199,3.774555590272
"ABarapappa","ABarapappa",2.29597864887009,1.09076220698033,2.0792945925235,3.94286194484489
"ABarapappaa","ABarapappaa",4.92652622670989,1.86020368379025,4.71021508418739,NA
"ABarapappap","ABarapappap",4.58739452901884,2.90312895879164,3.57427663908178,NA
"ABarapappp","ABarapappp",2.50566476908648,1.28772027003001,2.71958334439734,4.98552256345889
"ABarapapppa","ABarapapppa",2.85033050678859,1.64887929662743,2.66404376071954,1.71776465683321
"ABarapapppp","ABarapapppp",2.88663303528767,1.76237766866821,3.30970130462752,1.60300566000955
"ABarapp","ABarapp",1.92531157489399,2.98148160025002,1.86976137348771,1.21501456845006
"ABarappa","ABarappa",2.13511830891992,1.73441279820383,3.12764079653988,1.52605870916588
"ABarappaa","ABarappaa",2.17922461995418,1.66926812956648,3.55071972799748,2.11460402078217
"ABarappaaa","ABarappaaa",1.97084869167794,1.74090877292697,1.77833516927081,2.32445503073985
"ABarappaaaa","ABarappaaaa",2.82174293649876,3.63797701395306,3.7113191919575,1.77521498943062
"ABarappaaap","ABarappaaap",3.43954012694284,4.91710940097136,2.19161663890365,2.45318462602664
"ABarappaap","ABarappaap",1.53993890447542,1.54875674417937,3.85278261807357,2.32230022147035
"ABarappaapa","ABarappaapa",4.53360725158914,0.953958955378293,6.43481883198199,1.94563757690171
"ABarappaapp","ABarappaapp",2.87197261146926,1.25809038184693,5.36321467960222,3.01144596687813
"ABarappap","ABarappap",2.06877334725352,1.83821159597791,2.61872431527762,2.71276657058648
"ABarappapa","ABarappapa",1.77151256162856,2.78194450654529,1.52920360285869,2.68717879260335
"ABarappapaa","ABarappapaa",4.24495135851572,4.18826840348503,4.45980894016992,3.08194637911059
"ABarappapap","ABarappapap",5.31820887725668,3.27553821232725,4.55654627127859,1.85681851047066
"ABarappapp","ABarappapp",1.92772821783849,2.18697880366993,1.90570352119599,2.99252455507486
"ABarappappa","ABarappappa",6.52826767593056,2.2573092356961,3.61862799184382,1.37513821380076
"ABarappappp","ABarappappp",7.0481930173732,3.24459952004847,3.33154882571732,2.7500380177497
"ABarappp","ABarappp",2.4792163372464,2.49816892891166,3.6506747225801,3.10301561955559
"ABarapppa","ABarapppa",2.44944623253536,3.03021425327568,2.53828110199229,5.26456853614194
"ABarapppaa","ABarapppaa",2.48535484848731,3.17522138896163,2.54971903686533,2.97718890766739
"ABarapppaaa","ABarapppaaa",4.80079766166918,5.55967246869732,4.00142183609225,2.17833413062711
"ABarapppaap","ABarapppaap",4.74493560520483,4.98967120411494,4.73418800302905,2.68866902731802
"ABarapppap","ABarapppap",3.44977412587591,3.20550167192965,2.26927065451607,2.97689349597917
"ABarapppapa","ABarapppapa",4.73026728987187,3.58179681944944,4.25114989673052,3.76567440857647
"ABarapppapp","ABarapppapp",3.67927024034163,2.39247836964555,5.42577097772509,3.12640094253933
"ABarapppp","ABarapppp",2.18548397442264,2.41793325995992,1.91263440803125,5.25596286682357
"ABarappppa","ABarappppa",1.91058102513593,2.5365332191337,2.36568786512058,1.86621208166029
"ABarappppaa","ABarappppaa",4.04505929615342,3.82982647804161,3.76894098759392,2.98845563883662
"ABarappppap","ABarappppap",4.05108828258648,2.82195811208402,3.90470416888294,2.8238834712912
"ABarappppp","ABarappppp",1.38118904183869,2.24146742963639,2.47467591847967,1.8485357028677
"ABarapppppa","ABarapppppa",4.11615835362431,2.27061052392328,4.50876627075499,2.69788130515435
"ABarapppppp","ABarapppppp",4.71730704106322,3.36047041359794,4.77502814443576,1.35018825483456
"ABarp","ABarp",1.90286579848129,3.1581695760775,3.7149117971752,1.7708389695464
"ABarpa","ABarpa",2.37411324962894,2.85193283349613,2.35325711406919,2.10615387671631
"ABarpaa","ABarpaa",1.25694118237636,2.08517137416927,3.15141553922943,1.83058286661418
"ABarpaaa","ABarpaaa",2.92333599298473,2.67506071807732,4.59885912656283,2.46482339539918
"ABarpaaaa","ABarpaaaa",2.2459505225184,2.38450713294956,3.15349655683144,4.24578135434815
"ABarpaaaaa","ABarpaaaaa",2.01643126156409,1.84752018212714,3.63225866964503,2.52867154842889
"ABarpaaaaal","ABarpaaaaal",5.43604835459718,2.88420470820415,4.12227394605925,NA
"ABarpaaaaar","ABarpaaaaar",3.15518046691111,3.59594896274481,4.45141907922588,NA
"ABarpaaaap","ABarpaaaap",2.17671292951121,1.42301751389559,3.61240254821604,2.05863314994942
"ABarpaaaapa","ABarpaaaapa",5.54968211674622,2.17000097837757,4.30227763957822,1.80270558861774
"ABarpaaaapp","ABarpaaaapp",5.97597128353551,2.30482138708001,1.64905458144661,1.95849879856929
"ABarpaaap","ABarpaaap",2.35937571291648,2.43073182604093,2.56921181871667,2.8553167513284
"ABarpaaapa","ABarpaaapa",2.5785363117206,2.00549836914753,3.94962434960256,1.24483839583115
"ABarpaaapaa","ABarpaaapaa",5.44270419682973,3.00557016456287,5.57438061649774,NA
"ABarpaaapap","ABarpaaapap",5.35033949699174,3.48622488727802,6.93192740339413,NA
"ABarpaaapp","ABarpaaapp",3.75978822331586,1.56343049218244,3.92981315490691,3.66770082523718
"ABarpaap","ABarpaap",2.23083636823261,2.43112557722831,4.15620612463304,1.70379632337821
"ABarpaapa","ABarpaapa",2.16605435528957,2.63321240848488,3.78427456157314,2.24773016114641
"ABarpaapaa","ABarpaapaa",3.71881801396094,2.53701939027642,3.83233629761583,2.00121036560421
"ABarpaapap","ABarpaapap",3.27972502142314,1.50507609877806,3.3451518089207,1.62527316635694
"ABarpaapp","ABarpaapp",1.7197540037647,2.27179350594175,4.44741376919652,3.16115226186504
"ABarpaappa","ABarpaappa",3.19420710833838,1.27985699864395,3.08260832752145,1.5167943250129
"ABarpaappp","ABarpaappp",4.01272441680452,2.62852490380453,3.81325286031971,1.89273170413147
"ABarpap","ABarpap",1.94588351395808,2.02281337583335,2.26480576173872,1.51814132867775
"ABarpapa","ABarpapa",3.521769083969,2.94144282576835,2.06798070079908,2.74213480029546
"ABarpapaa","ABarpapaa",3.77034044646103,5.41004727583802,4.33051801482315,4.22427051842505
"ABarpapaaa","ABarpapaaa",2.14645229908313,2.73297267269704,2.41946155629677,1.56620648387012
"ABarpapaaaa","ABarpapaaaa",3.59460632505956,3.3819940741936,4.85381835904397,1.99097715898776
"ABarpapaaap","ABarpapaaap",3.39374780652301,3.03863805320069,4.85515198402557,1.85826387270842
"ABarpapaap","ABarpapaap",1.94848820936197,3.78890894048235,1.62104729532401,1.29975635592608
"ABarpapaapa","ABarpapaapa",2.5303783070185,4.03491128941442,2.8018979557037,2.48041993661535
"ABarpapaapp","ABarpapaapp",3.32705444497414,1.71331679724437,3.3613337687851,1.41817104191973
"ABarpapap","ABarpapap",2.98424282632549,4.07157816812825,3.77023627738263,3.26577107397805
"ABarpapapa","ABarpapapa",4.00131262920247,1.92833047478492,4.23962501958141,1.62086864713982
"ABarpapapp","ABarpapapp",4.09732873100378,1.41385537044123,3.90445860805881,2.04100746217906
"ABarpapp","ABarpapp",3.00332733021134,2.52293302630716,2.73433837376995,2.05601177560399
"ABarpappa","ABarpappa",2.29296824273896,3.20924277435508,3.8268478054057,3.17946321209394
"ABarpappaa","ABarpappaa",3.28014307846911,2.09539082940384,3.46606566960163,1.08387677889956
"ABarpappap","ABarpappap",3.73368980441302,2.56977691846653,3.29762781220071,1.14710577184506
"ABarpappp","ABarpappp",2.03389039826045,2.92748588785235,4.15963592817867,2.89685165707762
"ABarpapppa","ABarpapppa",3.26191212931494,2.19922452294893,4.79560220366254,1.52848396515929
"ABarpapppp","ABarpapppp",3.28744136565807,2.52344770020712,4.42728786814964,2.22466513639248
"ABarpp","ABarpp",2.4295283743367,2.6563997286828,3.56272841404442,1.67574703258578
"ABarppa","ABarppa",1.3227110081319,1.70539839193008,3.59248655153019,1.28080428620238
"ABarppaa","ABarppaa",2.20350025736016,1.91353598471399,4.16559323816309,2.21841934601568
"ABarppaaa","ABarppaaa",2.91166333101345,2.82252801662761,2.99612113831943,3.96577833012846
"ABarppaaaa","ABarppaaaa",3.63391828554774,1.95221911377169,2.23656509168214,1.85133717616041
"ABarppaaap","ABarppaaap",3.53447040342868,1.71026761378128,2.37014109208938,1.86566736324097
"ABarppaap","ABarppaap",1.96370455949762,1.53507424238073,3.89898371442858,2.92435679163688
"ABarppaapa","ABarppaapa",3.26128560853093,3.14296339529996,2.81807357391709,1.32604764169828
"ABarppaapp","ABarppaapp",1.70005100870831,1.95324014824631,2.64679260816194,1.22701730059072
"ABarppap","ABarppap",1.96008702641313,1.22446803866246,3.51544914881206,2.12478704899625
"ABarppapa","ABarppapa",1.89570141502847,1.56829998199054,3.97168003891424,3.02312233825822
"ABarppapaa","ABarppapaa",2.29425445084625,1.46206608439331,1.89930116310047,1.74677695255984
"ABarppapap","ABarppapap",1.45038256460154,1.14987219632337,1.61842868700919,1.22240908734239
"ABarppapp","ABarppapp",2.36289130933516,1.96668991105841,4.90013906258895,3.86188282139247
"ABarppappa","ABarppappa",1.20073527381059,1.29084864282564,2.23583022083409,1.4388778260395
"ABarppappp","ABarppappp",1.13217726521775,2.13116761570805,3.08439796794814,1.68376616161292
"ABarppp","ABarppp",2.51953122007184,4.1266126034433,5.74963711824308,1.56782493532838
"ABarpppa","ABarpppa",2.20252963260134,2.22376198492246,3.47553204114869,2.79374887269711
"ABarpppaa","ABarpppaa",2.42435009119006,2.22839804705349,3.69649497215567,3.25559559386836
"ABarpppaaa","ABarpppaaa",3.48298628391079,1.68415638787236,3.04481984336903,1.43986037648006
"ABarpppaap","ABarpppaap",4.09776954464264,1.69513429839856,3.62677681892959,1.62057922248346
"ABarpppap","ABarpppap",1.90219103288962,1.83009154792302,3.39780429740222,1.84526588014943
"ABarpppapa","ABarpppapa",3.73215979132989,2.04368532116562,3.08630640180382,1.41799175317425
"ABarpppapp","ABarpppapp",3.45538632460785,1.541090875121,3.16225108304052,1.99305731993502
"ABarpppp","ABarpppp",2.17768729007223,2.14117974298568,2.88936600597486,1.75508830010662
"ABarppppa","ABarppppa",1.99013016389939,1.52291975711191,3.61108753618213,2.42043097888671
"ABarppppaa","ABarppppaa",3.57373921161664,2.04848183764213,3.40435537764076,2.1310801496274
"ABarppppap","ABarppppap",2.92398912657204,2.18233851647645,3.21702471714998,1.94406622791124
"ABarppppp","ABarppppp",1.61382493869208,1.55047252207978,3.6858937960536,3.85501036965155
"ABarpppppa","ABarpppppa",3.06745055082751,1.72837033684246,3.2744469776696,2.6753920071812
"ABarpppppp","ABarpppppp",3.21780476101731,1.18658183427252,3.33653749959349,3.03115053282685
"ABp","ABp",8.41841140293084,5.47396028750838,2.9466856726453,2.07443609590314
"ABpl","ABpl",6.13101719439679,6.55205070191712,8.1642867617252,5.34227194451138
"ABpla","ABpla",3.53612594087493,2.90961425919843,5.26616695603249,2.40126358114335
"ABplaa","ABplaa",2.80902359132459,3.74783644280354,4.48344058346116,1.99490493927843
"ABplaaa","ABplaaa",1.21982046609912,3.3203984661361,3.08311801225627,2.03321311525345
"ABplaaaa","ABplaaaa",2.0484902187106,2.06850944385543,4.50924557041216,2.97800668621442
"ABplaaaaa","ABplaaaaa",2.66046620274535,1.95177117988521,4.71155083585655,2.80828382981086
"ABplaaaaaa","ABplaaaaaa",2.56755283110795,1.92296206011958,3.03626511991726,2.10627041525994
"ABplaaaaaaa","ABplaaaaaaa",2.73881717774262,2.36657313033471,3.70686323185931,1.77766249069669
"ABplaaaaaap","ABplaaaaaap",3.79619679818323,2.30968780304265,3.40615416359897,0.949447640352596
"ABplaaaaap","ABplaaaaap",1.57990637428044,1.7205471544178,3.04008092195421,1.68341790540564
"ABplaaaaapa","ABplaaaaapa",4.04834149450313,4.30993562472625,5.1820585371747,2.64443651981228
"ABplaaaaapp","ABplaaaaapp",3.90319407332866,1.89324717722672,4.01749404136088,2.04089099385801
"ABplaaaap","ABplaaaap",2.17464175843351,2.06852310321598,3.65648432559614,2.32420626683311
"ABplaaaapa","ABplaaaapa",3.3975891942263,1.60217414689188,3.88054724366149,3.8371793087781
"ABplaaaapp","ABplaaaapp",3.30918544728037,1.51990240365036,3.49246777924948,1.98729316645088
"ABplaaap","ABplaaap",2.26011172441643,2.41524462789384,3.03210812229216,2.70137682081185
"ABplaaapa","ABplaaapa",2.76694974450296,3.07490955447791,4.5523228850309,4.99234117381921
"ABplaaapaa","ABplaaapaa",3.06719324002657,2.04317745059454,3.40730167647043,1.89311752014785
"ABplaaapap","ABplaaapap",2.86152230788388,1.79783984652286,3.02973178789829,1.59741781281198
"ABplaaapp","ABplaaapp",1.79260426916176,1.78265166176759,3.91861440813854,4.52149168139349
"ABplaaappa","ABplaaappa",2.72789292218655,1.8128268116771,3.12156199212052,1.52685294876763
"ABplaaappp","ABplaaappp",3.06243170724969,2.24455324331095,2.91027815277615,1.4729522540125
"ABplaap","ABplaap",1.69795844483397,3.10015536348627,2.55339749887532,1.64423723710999
"ABplaapa","ABplaapa",2.99357498660113,3.12328451277973,2.62218438902246,2.96816378093829
"ABplaapaa","ABplaapaa",2.60919287717553,2.53587078062051,4.62385370856306,3.79139095246758
"ABplaapaaa","ABplaapaaa",3.23488562276401,1.88264970438335,3.63964793306507,2.90782875538567
"ABplaapaaaa","ABplaapaaaa",4.38098104180885,2.339183976465,7.32034313194093,2.42580264253274
"ABplaapaaap","ABplaapaaap",4.77510849677534,3.14808687786437,6.82796415362777,1.63950967069868
"ABplaapaap","ABplaapaap",2.54455291194722,1.48484402243647,1.91697807872941,1.60087311997018
"ABplaapaapa","ABplaapaapa",3.63117242555371,2.32444748184337,3.88550163187755,1.25050467460264
"ABplaapaapp","ABplaapaapp",4.51678379212971,1.88118000658615,4.42818571680176,1.16629763320086
"ABplaapap","ABplaapap",2.02556730103605,1.13461528502496,3.86309474701183,4.28664972092441
"ABplaapapa","ABplaapapa",2.18917240461514,1.87562317342891,2.92853184287416,1.97353194458005
"ABplaapapaa","ABplaapapaa",2.4159975958407,1.13810421813927,1.90778276512063,2.60453440378401
"ABplaapapap","ABplaapapap",3.1404956393444,1.12732131048174,2.95240108287716,1.36572460928372
"ABplaapapp","ABplaapapp",2.14778889706902,1.05788503754558,2.32457013345565,1.25669686839757
"ABplaapappa","ABplaapappa",2.53239588847926,1.33358714093107,3.56022318868748,1.1931678487553
"ABplaapappp","ABplaapappp",2.19914079906482,1.29005036086753,1.88642256202358,2.03468759510216
"ABplaapp","ABplaapp",2.8201447847287,2.38713607273586,3.13812311748157,2.29567056244439
"ABplaappa","ABplaappa",3.2257192584086,1.8177983603638,3.70780779095135,5.10189928969716
"ABplaappaa","ABplaappaa",4.55578660488532,2.05893208507548,4.35442700952958,1.44751349968841
"ABplaappap","ABplaappap",4.51056831091354,1.93215776942951,5.44255287505609,1.50673787162245
"ABplaappp","ABplaappp",2.72133805044606,1.58184038516811,3.32959272861687,3.95083230871053
"ABplaapppa","ABplaapppa",3.61554811993952,1.92873317671687,3.6518147288548,1.3963175404579
"ABplaapppp","ABplaapppp",2.17976102857443,1.23518142130482,2.77734054587608,1.76636760261596
"ABplap","ABplap",2.62860676802929,3.26020697037041,4.69225686997227,2.13189684357219
"ABplapa","ABplapa",1.55515758865522,3.73666968855515,3.5164487005971,1.60440165150214
"ABplapaa","ABplapaa",2.7377147994723,2.93956527020766,5.00570552402316,2.8306135157257
"ABplapaaa","ABplapaaa",1.16903899255024,1.98232990966064,3.41417911085493,5.52314625554811
"ABplapaaaa","ABplapaaaa",1.74112906680527,1.78204824479702,2.50289757359555,1.38777838978254
"ABplapaaaaa","ABplapaaaaa",4.07614464454536,1.55862207369669,3.63464058931352,2.05692263103198
"ABplapaaaap","ABplapaaaap",3.26540914154687,1.89575916507021,3.66875130264426,2.52112314475241
"ABplapaaap","ABplapaaap",2.29173151090279,1.88447282679229,1.84290505512375,1.46961599974872
"ABplapaaapa","ABplapaaapa",1.60174851043797,1.16617634109244,2.09210472879732,1.53713213558413
"ABplapaaapp","ABplapaaapp",1.9192394799446,2.70851562437865,2.15217330453443,1.38549874330666
"ABplapaap","ABplapaap",1.59003946266076,1.77828230111103,3.74393350531533,4.75649855951421
"ABplapaapa","ABplapaapa",3.84689949447517,1.88072596175833,3.70486059465369,1.90123559363096
"ABplapaapp","ABplapaapp",2.15932809106048,1.21549669482596,2.28063626310092,1.7403268439567
"ABplapap","ABplapap",1.76837261957906,3.80082791161199,4.79060806032173,2.95763225307215
"ABplapapa","ABplapapa",2.36918074389258,2.25462885362975,4.08131947001475,5.35264237380623
"ABplapapaa","ABplapapaa",1.30023931338603,1.49514806069834,2.59309991396877,2.4788142781895
"ABplapapap","ABplapapap",1.95200610151792,1.67693938911202,1.99763759399895,2.56290058638558
"ABplapapp","ABplapapp",2.85079702551007,2.02417711008312,5.19704441069679,5.9331193489821
"ABplapappa","ABplapappa",3.40391804615293,1.93895704519061,2.71012259494944,2.23204097508044
"ABplapappp","ABplapappp",2.32054541990675,1.56421821563059,3.47682863410466,2.55935342546244
"ABplapapppa","ABplapapppa",1.83112284459613,2.66483673349288,1.72439908851116,2.40405573655005
"ABplapapppp","ABplapapppp",1.3621777084835,2.48317355205383,2.15476427433225,2.30943225901369
"ABplapp","ABplapp",2.254640655702,2.55122027238189,3.66574408001898,1.26492929513545
"ABplappa","ABplappa",1.78448577751188,3.35196200329189,4.50070905522411,2.10772554730902
"ABplappaa","ABplappaa",2.48878673048395,1.64106654062574,3.9641348376787,3.35021914114252
"ABplappaaa","ABplappaaa",2.24151228205472,0.978455171786933,2.64790203540854,1.32965632893069
"ABplappaap","ABplappaap",2.25628098457043,1.17561326798012,2.11419678587174,1.32870334647944
"ABplappap","ABplappap",2.23542331137688,1.54886367547357,3.82785237072829,3.81788817958898
"ABplappapa","ABplappapa",1.40305535299545,1.61459870807047,1.59706277050437,1.62130415985861
"ABplappapp","ABplappapp",2.20420484661033,1.46981389959546,1.51524970927676,2.13828367571444
"ABplappp","ABplappp",3.93564286742544,2.84037674880513,5.94111274017158,2.03458559459242
"ABplapppa","ABplapppa",2.30038789730789,2.30390264962961,3.74420188278215,3.70883959766164
"ABplapppaa","ABplapppaa",2.78591429035593,1.61767520329013,3.38272581341916,1.07886586410721
"ABplapppaaa","ABplapppaaa",1.81588634711326,1.59991624210216,1.9430048542952,NA
"ABplapppaap","ABplapppaap",1.79825191053923,2.62088864431409,1.18160935776163,NA
"ABplapppap","ABplapppap",3.12591390770122,1.32007618572724,3.24943302584163,1.58011942911373
"ABplapppapa","ABplapppapa",3.75718548346178,2.47770075508495,3.44170085063315,1.12291681889121
"ABplapppapp","ABplapppapp",2.56178335513614,1.91222453080518,3.24210542030718,1.17561276833727
"ABplapppp","ABplapppp",5.26466114944054,2.34612500918898,3.79890647032245,3.299140066037
"ABplappppa","ABplappppa",3.90433620029635,1.84905836562181,2.99389834150943,1.64295040808572
"ABplappppp","ABplappppp",2.8009096679865,1.69267741501537,2.84695489667817,1.97676561553687
"ABplp","ABplp",4.13314253753673,2.29203802830021,4.20913253534668,2.03482111528422
"ABplpa","ABplpa",4.11521598926788,2.8046699756613,3.33491195937758,1.83433362203046
"ABplpaa","ABplpaa",3.62020021435954,2.67519002234019,2.82604822285866,1.79876617883513
"ABplpaaa","ABplpaaa",3.3960967642775,2.23399537038232,4.63573173170266,2.7157998764821
"ABplpaaaa","ABplpaaaa",3.05980717910286,2.33027329036387,1.68482950886075,2.00375822105273
"ABplpaaaaa","ABplpaaaaa",2.49318137768486,1.98224143077435,2.62663363076051,1.57040372410537
"ABplpaaaaaa","ABplpaaaaaa",3.11767730462186,2.24388797798635,3.30294861791576,1.11010018664819
"ABplpaaaaap","ABplpaaaaap",2.03225180895345,2.38771094510497,3.77172718922048,1.38380115078116
"ABplpaaaap","ABplpaaaap",2.7793652627173,1.31847226000477,2.7372242473108,1.47393150267874
"ABplpaaaapa","ABplpaaaapa",6.50553171816486,1.78298269235016,4.97034336499757,2.13623692752832
"ABplpaaaapp","ABplpaaaapp",8.15010413834474,1.6218058437568,4.8641706377955,3.61875953917738
"ABplpaaap","ABplpaaap",2.77551752403978,1.61748077596916,2.58992040187206,2.78144926924825
"ABplpaaapa","ABplpaaapa",2.79810777718512,1.854943446817,3.6312234212903,1.46678558949479
"ABplpaaapaa","ABplpaaapaa",2.64012175748454,2.362530363852,5.42770584093799,1.07037846961239
"ABplpaaapap","ABplpaaapap",4.00979658543379,4.12063241647243,5.21355361437719,1.92286138632998
"ABplpaaapp","ABplpaaapp",3.1736908353016,2.07210302857075,3.6780373950264,1.8732245590561
"ABplpaaappa","ABplpaaappa",4.27907531105166,2.5013485584911,4.65594147075291,2.18938263679185
"ABplpaaappp","ABplpaaappp",4.51388042937966,2.20533532332485,4.69111834782332,1.60678162282338
"ABplpaap","ABplpaap",3.43800239123434,3.25709236424214,5.27314344685516,2.92592692571033
"ABplpaapa","ABplpaapa",3.20687425556681,2.11854518103365,3.17316099086868,2.23347029065612
"ABplpaapaa","ABplpaapaa",3.38613771683177,1.99306216194627,3.23402716506373,1.90142328768346
"ABplpaapaaa","ABplpaapaaa",4.85738998076754,1.62047941036929,2.47770336221241,1.36963432931724
"ABplpaapaap","ABplpaapaap",3.11418075350595,1.83183015866183,3.11128658993422,1.10781517301094
"ABplpaapap","ABplpaapap",2.93342102410363,1.37438674438182,3.61580659359414,1.19247073591957
"ABplpaapapa","ABplpaapapa",4.37806443818693,2.3115240085883,5.38477450497565,1.53952496303045
"ABplpaapapp","ABplpaapapp",5.18235865278204,2.21990283370001,5.08321097463334,1.09717005401317
"ABplpaapp","ABplpaapp",2.92302040104606,1.5729684552339,2.06502893838395,1.95992998918302
"ABplpaappa","ABplpaappa",2.94382962480106,0.978588232863687,3.07862322044874,1.45008928424577
"ABplpaappaa","ABplpaappaa",2.84726791608107,0.752248896154463,4.03816387632087,0.945634132083072
"ABplpaappap","ABplpaappap",2.55650705563177,1.1947575215756,3.76808765664639,1.25304673951557
"ABplpaappp","ABplpaappp",4.11821361899027,1.92544096748898,3.50196179043404,1.21699705703018
"ABplpaapppa","ABplpaapppa",4.0766176668848,1.23267422681621,4.96081687817372,1.03280231371908
"ABplpaapppp","ABplpaapppp",5.85121833671813,2.17531681253192,6.47687815775144,1.90425984315049
