Series	Minutes	TPs	nCells	AB	E	MS	C	D
20220915_JIM712_ceh-32_L4	165.3	70	299	216	12	40	21	8
20220915_JIM712_ceh-32_L4	167.8	71	314	230	12	40	22	8
20220915_JIM712_ceh-32_L4	170.2	72	330	241	13	43	23	8
20220915_JIM712_ceh-32_L4	172.7	73	342	248	16	44	24	8
20220915_JIM712_ceh-32_L4	175.1	74	350	253	16	46	25	8
20220915_JIM712_ceh-32_L4	177.6	75	353	256	16	46	25	8
20220915_JIM712_ceh-32_L4	180.1	76	354	256	16	46	26	8
20220915_JIM712_ceh-32_L4	182.5	77	355	256	16	46	27	8
20220915_JIM712_ceh-32_L4	185	78	357	256	16	46	29	8
20220915_JIM712_ceh-32_L4	187.5	79	362	256	16	49	31	8
20220915_JIM712_ceh-32_L4	189.9	80	363	256	16	50	31	8
20220915_JIM712_ceh-32_L4	192.4	81	365	256	16	52	31	8
20220915_JIM712_ceh-32_L4	194.9	82	366	256	16	53	31	8
20220915_JIM712_ceh-32_L4	197.4	83	368	256	16	55	31	8
20220915_JIM712_ceh-32_L4	199.8	84	371	257	16	56	30	10
20220915_JIM712_ceh-32_L4	202.3	85	375	259	16	57	29	12
20220915_JIM712_ceh-32_L4	204.8	86	378	260	16	57	29	14
20220915_JIM712_ceh-32_L4	207.3	87	383	261	16	62	28	14
20220915_JIM712_ceh-32_L4	209.8	88	385	261	16	65	28	13
20220915_JIM712_ceh-32_L4	212.3	89	388	261	16	65	29	15
20220915_JIM712_ceh-32_L4	214.7	90	394	266	16	66	29	15
20220915_JIM712_ceh-32_L4	217.2	91	400	270	16	68	29	15
20220915_JIM712_ceh-32_L4	219.7	92	406	275	16	69	29	15
20220915_JIM712_ceh-32_L4	222.2	93	416	283	16	73	27	15
20220915_JIM712_ceh-32_L4	224.7	94	429	295	16	75	26	15
20220915_JIM712_ceh-32_L4	227.2	95	312	312	0	0	0	0
20220915_JIM712_ceh-32_L4	229.7	96	327	327	0	0	0	0
20220915_JIM712_ceh-32_L4	232.2	97	340	340	0	0	0	0
20220915_JIM712_ceh-32_L4	234.7	98	350	350	0	0	0	0
20220915_JIM712_ceh-32_L4	237.2	99	374	374	0	0	0	0
20220915_JIM712_ceh-32_L4	239.7	100	385	385	0	0	0	0
20220915_JIM712_ceh-32_L4	242.2	101	394	394	0	0	0	0
20220915_JIM712_ceh-32_L4	244.7	102	400	400	0	0	0	0
20220915_JIM712_ceh-32_L4	247.2	103	407	407	0	0	0	0
20220915_JIM712_ceh-32_L4	249.8	104	409	409	0	0	0	0
20220915_JIM712_ceh-32_L4	252.3	105	414	414	0	0	0	0
20220915_JIM712_ceh-32_L4	254.8	106	413	413	0	0	0	0
20220915_JIM712_ceh-32_L4	257.3	107	414	414	0	0	0	0
20220915_JIM712_ceh-32_L4	259.8	108	412	412	0	0	0	0
20220915_JIM712_ceh-32_L4	262.3	109	410	410	0	0	0	0
20220915_JIM712_ceh-32_L4	264.9	110	413	413	0	0	0	0
20220915_JIM712_ceh-32_L4	267.4	111	411	411	0	0	0	0
20220915_JIM712_ceh-32_L4	269.9	112	411	411	0	0	0	0
20220915_JIM712_ceh-32_L4	272.4	113	410	410	0	0	0	0
20220915_JIM712_ceh-32_L4	275	114	407	407	0	0	0	0
20220923_JIM712_ceh-32_L4	0	1	4	2	0	0	0	0
20220923_JIM712_ceh-32_L4	1.5	2	6	4	0	0	0	0
20220923_JIM712_ceh-32_L4	3	3	7	4	1	1	0	0
20220923_JIM712_ceh-32_L4	4.5	4	8	4	1	1	1	0
20220923_JIM712_ceh-32_L4	6	5	8	4	1	1	1	0
20220923_JIM712_ceh-32_L4	7.5	6	8	4	1	1	1	0
20220923_JIM712_ceh-32_L4	9	7	12	8	1	1	1	0
20220923_JIM712_ceh-32_L4	10.5	8	12	8	1	1	1	0
20220923_JIM712_ceh-32_L4	12	9	12	8	1	1	1	0
20220923_JIM712_ceh-32_L4	13.5	10	12	8	1	1	1	0
20220923_JIM712_ceh-32_L4	15	11	13	8	1	2	1	0
20220923_JIM712_ceh-32_L4	16.5	12	14	8	2	2	1	0
20220923_JIM712_ceh-32_L4	18	13	14	8	2	2	1	0
20220923_JIM712_ceh-32_L4	19.5	14	15	8	2	2	2	0
20220923_JIM712_ceh-32_L4	21	15	15	8	2	2	2	0
20220923_JIM712_ceh-32_L4	22.5	16	15	8	2	2	2	0
20220923_JIM712_ceh-32_L4	24	17	15	8	2	2	2	0
20220923_JIM712_ceh-32_L4	25.5	18	24	16	2	2	2	1
20220923_JIM712_ceh-32_L4	27	19	24	16	2	2	2	1
20220923_JIM712_ceh-32_L4	28.5	20	24	16	2	2	2	1
20220923_JIM712_ceh-32_L4	30	21	24	16	2	2	2	1
20220923_JIM712_ceh-32_L4	31.6	22	24	16	2	2	2	1
20220923_JIM712_ceh-32_L4	33.1	23	24	16	2	2	2	1
20220923_JIM712_ceh-32_L4	34.6	24	24	16	2	2	2	1
20220923_JIM712_ceh-32_L4	36.1	25	26	16	2	4	2	1
20220923_JIM712_ceh-32_L4	37.6	26	26	16	2	4	2	1
20220923_JIM712_ceh-32_L4	39.1	27	26	16	2	4	2	1
20220923_JIM712_ceh-32_L4	40.6	28	26	16	2	4	2	1
20220923_JIM712_ceh-32_L4	42.1	29	27	16	2	4	3	1
20220923_JIM712_ceh-32_L4	43.6	30	28	16	2	4	4	1
20220923_JIM712_ceh-32_L4	45.1	31	28	16	2	4	4	1
20220923_JIM712_ceh-32_L4	46.6	32	28	16	2	4	4	1
20220923_JIM712_ceh-32_L4	48.1	33	29	17	2	4	4	1
20220923_JIM712_ceh-32_L4	49.6	34	37	25	2	4	4	1
20220923_JIM712_ceh-32_L4	51.1	35	44	32	2	4	4	1
20220923_JIM712_ceh-32_L4	52.6	36	44	32	2	4	4	1
20220923_JIM712_ceh-32_L4	54.1	37	44	32	2	4	4	1
20220923_JIM712_ceh-32_L4	55.6	38	44	32	2	4	4	1
20220923_JIM712_ceh-32_L4	57.1	39	44	32	2	4	4	1
20220923_JIM712_ceh-32_L4	58.6	40	44	32	2	4	4	1
20220923_JIM712_ceh-32_L4	60.1	41	46	32	2	5	4	2
20220923_JIM712_ceh-32_L4	61.7	42	48	32	3	6	4	2
20220923_JIM712_ceh-32_L4	63.2	43	50	32	4	7	4	2
20220923_JIM712_ceh-32_L4	64.7	44	51	32	4	8	4	2
20220923_JIM712_ceh-32_L4	66.2	45	51	32	4	8	4	2
20220923_JIM712_ceh-32_L4	67.7	46	51	32	4	8	4	2
20220923_JIM712_ceh-32_L4	69.2	47	51	32	4	8	4	2
20220923_JIM712_ceh-32_L4	70.7	48	51	32	4	8	4	2
20220923_JIM712_ceh-32_L4	72.2	49	51	32	4	8	4	2
20220923_JIM712_ceh-32_L4	73.7	50	51	32	4	8	4	2
20220923_JIM712_ceh-32_L4	75.2	51	53	32	4	8	6	2
20220923_JIM712_ceh-32_L4	76.7	52	54	33	4	8	6	2
20220923_JIM712_ceh-32_L4	78.2	53	57	36	4	8	6	2
20220923_JIM712_ceh-32_L4	79.7	54	67	46	4	8	6	2
20220923_JIM712_ceh-32_L4	81.2	55	82	61	4	8	6	2
20220923_JIM712_ceh-32_L4	82.7	56	86	63	4	8	8	2
20220923_JIM712_ceh-32_L4	84.2	57	88	64	4	8	8	2
20220923_JIM712_ceh-32_L4	85.7	58	88	64	4	8	8	2
20220923_JIM712_ceh-32_L4	87.2	59	88	64	4	8	8	2
20220923_JIM712_ceh-32_L4	88.7	60	88	64	4	8	8	2
20220923_JIM712_ceh-32_L4	90.3	61	89	64	4	9	8	2
20220923_JIM712_ceh-32_L4	91.8	62	90	64	4	10	8	2
20220923_JIM712_ceh-32_L4	93.3	63	93	64	4	13	8	2
20220923_JIM712_ceh-32_L4	94.8	64	94	64	4	14	8	2
20220923_JIM712_ceh-32_L4	96.3	65	96	64	4	16	8	2
20220923_JIM712_ceh-32_L4	97.8	66	96	64	4	16	8	2
20220923_JIM712_ceh-32_L4	99.3	67	96	64	4	16	8	2
20220923_JIM712_ceh-32_L4	100.8	68	96	64	4	16	8	2
20220923_JIM712_ceh-32_L4	102.3	69	96	64	4	16	8	2
20220923_JIM712_ceh-32_L4	103.8	70	96	64	4	16	8	2
20220923_JIM712_ceh-32_L4	105.3	71	96	64	4	16	8	2
20220923_JIM712_ceh-32_L4	106.8	72	98	64	4	16	8	4
20220923_JIM712_ceh-32_L4	108.3	73	98	64	4	16	8	4
20220923_JIM712_ceh-32_L4	109.9	74	98	64	4	16	8	4
20220923_JIM712_ceh-32_L4	111.4	75	98	64	4	16	8	4
20220923_JIM712_ceh-32_L4	112.9	76	101	65	5	16	9	4
20220923_JIM712_ceh-32_L4	114.4	77	106	67	7	16	10	4
20220923_JIM712_ceh-32_L4	115.9	78	115	74	8	16	11	4
20220923_JIM712_ceh-32_L4	117.4	79	125	84	8	16	11	4
20220923_JIM712_ceh-32_L4	119	80	136	95	8	16	11	4
20220923_JIM712_ceh-32_L4	120.5	81	144	103	8	16	11	4
20220923_JIM712_ceh-32_L4	122	82	151	110	8	16	11	4
20220923_JIM712_ceh-32_L4	123.6	83	158	116	8	17	11	4
20220923_JIM712_ceh-32_L4	125.1	84	162	118	8	19	11	4
20220923_JIM712_ceh-32_L4	126.6	85	167	123	8	19	11	4
20220923_JIM712_ceh-32_L4	128.2	86	173	127	8	20	12	4
20220923_JIM712_ceh-32_L4	129.7	87	177	128	8	22	13	4
20220923_JIM712_ceh-32_L4	131.2	88	177	128	8	22	13	4
20220923_JIM712_ceh-32_L4	132.8	89	178	128	8	23	13	4
20220923_JIM712_ceh-32_L4	134.3	90	180	128	8	24	14	4
20220923_JIM712_ceh-32_L4	135.9	91	182	128	8	26	14	4
20220923_JIM712_ceh-32_L4	137.4	92	182	128	8	26	14	4
20220923_JIM712_ceh-32_L4	139	93	185	128	8	28	15	4
20220923_JIM712_ceh-32_L4	140.5	94	186	128	8	28	16	4
20220923_JIM712_ceh-32_L4	142.1	95	188	128	8	30	16	4
20220923_JIM712_ceh-32_L4	143.6	96	188	128	8	30	16	4
20220923_JIM712_ceh-32_L4	145.2	97	190	128	8	32	16	4
20220923_JIM712_ceh-32_L4	146.8	98	190	128	8	32	16	4
20220923_JIM712_ceh-32_L4	148.3	99	190	128	8	32	16	4
20220923_JIM712_ceh-32_L4	149.9	100	190	128	8	32	16	4
20220923_JIM712_ceh-32_L4	151.4	101	190	128	8	32	16	4
20220923_JIM712_ceh-32_L4	153	102	190	128	8	32	16	4
20220923_JIM712_ceh-32_L4	154.6	103	190	128	8	32	16	4
20220923_JIM712_ceh-32_L4	156.1	104	192	129	8	32	16	5
20220923_JIM712_ceh-32_L4	157.7	105	194	130	8	32	16	6
20220923_JIM712_ceh-32_L4	159.3	106	196	132	8	32	16	6
20220923_JIM712_ceh-32_L4	160.8	107	197	133	8	32	16	6
20220923_JIM712_ceh-32_L4	162.4	108	203	138	8	32	16	7
20220923_JIM712_ceh-32_L4	164	109	217	149	8	34	16	8
20220923_JIM712_ceh-32_L4	165.6	110	227	158	8	35	16	8
20220923_JIM712_ceh-32_L4	167.1	111	243	174	8	35	16	8
20220923_JIM712_ceh-32_L4	168.7	112	258	186	8	37	17	8
20220923_JIM712_ceh-32_L4	170.3	113	275	200	8	38	19	8
20220923_JIM712_ceh-32_L4	171.9	114	284	207	8	39	20	8
20220923_JIM712_ceh-32_L4	173.5	115	293	213	8	41	21	8
20220923_JIM712_ceh-32_L4	175	116	298	218	8	41	21	8
20220923_JIM712_ceh-32_L4	176.6	117	307	226	8	42	21	8
20220923_JIM712_ceh-32_L4	178.2	118	314	232	8	42	22	8
20220923_JIM712_ceh-32_L4	179.8	119	322	239	9	42	22	8
20220923_JIM712_ceh-32_L4	181.4	120	328	242	11	42	23	8
20220923_JIM712_ceh-32_L4	183	121	334	245	11	44	24	8
20220923_JIM712_ceh-32_L4	184.6	122	337	247	11	44	25	8
20220923_JIM712_ceh-32_L4	186.2	123	343	252	11	45	25	8
20220923_JIM712_ceh-32_L4	187.8	124	349	255	13	45	26	8
20220923_JIM712_ceh-32_L4	189.4	125	351	256	13	46	26	8
20220923_JIM712_ceh-32_L4	191	126	356	256	16	47	27	8
20220923_JIM712_ceh-32_L4	192.6	127	359	256	16	47	30	8
20220923_JIM712_ceh-32_L4	194.2	128	359	256	16	47	30	8
20220923_JIM712_ceh-32_L4	195.8	129	359	256	16	47	30	8
20220923_JIM712_ceh-32_L4	197.4	130	361	256	16	48	31	8
20220923_JIM712_ceh-32_L4	199.1	131	361	256	16	48	31	8
20220923_JIM712_ceh-32_L4	200.7	132	361	256	16	48	31	8
20220923_JIM712_ceh-32_L4	202.3	133	365	256	16	52	31	8
20220923_JIM712_ceh-32_L4	203.9	134	365	256	16	52	31	8
20220923_JIM712_ceh-32_L4	205.5	135	367	256	16	54	31	8
20220923_JIM712_ceh-32_L4	207.2	136	369	256	16	56	31	8
20220923_JIM712_ceh-32_L4	208.8	137	370	257	16	56	31	8
20220923_JIM712_ceh-32_L4	210.4	138	374	258	16	58	31	9
20220923_JIM712_ceh-32_L4	212	139	374	258	16	58	31	9
20220923_JIM712_ceh-32_L4	213.7	140	376	259	16	58	31	10
20220923_JIM712_ceh-32_L4	215.3	141	379	260	16	60	31	10
20220923_JIM712_ceh-32_L4	216.9	142	380	260	16	61	31	10
20220923_JIM712_ceh-32_L4	218.6	143	381	261	16	61	31	10
20220923_JIM712_ceh-32_L4	220.2	144	386	264	16	62	31	11
20220923_JIM712_ceh-32_L4	221.9	145	390	265	16	63	31	13
20220923_JIM712_ceh-32_L4	223.5	146	393	267	16	64	31	13
20220923_JIM712_ceh-32_L4	225.2	147	397	268	16	67	31	13
20220923_JIM712_ceh-32_L4	226.8	148	400	270	16	67	31	14
20220923_JIM712_ceh-32_L4	228.5	149	402	271	16	68	31	14
20220923_JIM712_ceh-32_L4	230.1	150	406	273	16	70	31	14
20220923_JIM712_ceh-32_L4	231.8	151	410	274	16	72	31	15
20220923_JIM712_ceh-32_L4	233.4	152	413	277	16	72	31	15
20220923_JIM712_ceh-32_L4	235.1	153	416	278	16	73	31	16
20220923_JIM712_ceh-32_L4	236.7	154	423	285	16	73	31	16
20220923_JIM712_ceh-32_L4	238.4	155	428	290	16	73	31	16
20220923_JIM712_ceh-32_L4	240	156	436	298	16	73	31	16
20220923_JIM712_ceh-32_L4	241.7	157	442	303	16	74	31	16
20220923_JIM712_ceh-32_L4	243.4	158	447	308	16	74	31	16
20220923_JIM712_ceh-32_L4	245	159	455	315	16	75	31	16
20220923_JIM712_ceh-32_L4	246.7	160	463	323	16	75	31	16
20220923_JIM712_ceh-32_L4	248.3	161	465	325	16	75	31	16
20220923_JIM712_ceh-32_L4	250	162	474	333	16	75	32	16
20220923_JIM712_ceh-32_L4	251.7	163	485	343	16	76	32	16
20220923_JIM712_ceh-32_L4	253.3	164	492	350	16	76	32	16
20220923_JIM712_ceh-32_L4	255	165	499	357	16	76	32	16
20220923_JIM712_ceh-32_L4	256.7	166	505	363	16	76	32	16
20220923_JIM712_ceh-32_L4	258.3	167	510	368	16	75	33	16
20220923_JIM712_ceh-32_L4	260	168	517	374	16	75	34	16
20220923_JIM712_ceh-32_L4	261.7	169	523	380	16	75	34	16
20220923_JIM712_ceh-32_L4	263.4	170	528	384	16	76	34	16
20220923_JIM712_ceh-32_L4	265	171	532	386	16	76	36	16
20220923_JIM712_ceh-32_L4	266.7	172	541	394	16	77	36	16
20220923_JIM712_ceh-32_L4	268.4	173	544	397	16	77	36	16
20220923_JIM712_ceh-32_L4	270.1	174	554	405	16	77	38	16
20220923_JIM712_ceh-32_L4	271.8	175	557	408	16	77	38	16
20220923_JIM712_ceh-32_L4	273.5	176	561	408	16	78	41	16
20220923_JIM712_ceh-32_L4	275.1	177	562	410	16	77	41	16
20220923_JIM712_ceh-32_L4	276.8	178	564	412	16	77	41	16
20220923_JIM712_ceh-32_L4	278.5	179	565	412	16	77	42	16
20220923_JIM712_ceh-32_L4	280.2	180	568	415	16	77	42	16
20220923_JIM712_ceh-32_L4	281.9	181	573	418	16	77	44	16
20220923_JIM712_ceh-32_L4	283.6	182	577	421	16	77	45	16
20220923_JIM712_ceh-32_L4	285.3	183	578	422	16	77	45	16
20220923_JIM712_ceh-32_L4	287	184	580	424	16	77	45	16
20220923_JIM712_ceh-32_L4	288.7	185	585	427	16	77	47	16
20220923_JIM712_ceh-32_L4	290.4	186	586	428	16	77	47	16
20220923_JIM712_ceh-32_L4	292.1	187	587	429	16	77	47	16
20220923_JIM712_ceh-32_L4	293.8	188	588	430	16	77	47	16
20220923_JIM712_ceh-32_L4	295.5	189	587	430	16	76	47	16
20220923_JIM712_ceh-32_L4	297.2	190	588	430	16	77	47	16
20220923_JIM712_ceh-32_L4	299	191	589	431	16	77	47	16
20220923_JIM712_ceh-32_L4	300.7	192	591	431	16	78	47	17
20220923_JIM712_ceh-32_L4	302.4	193	590	430	16	78	47	17
20220923_JIM712_ceh-32_L4	304.1	194	591	430	16	79	47	17
20220923_JIM712_ceh-32_L4	305.8	195	592	430	16	79	47	18
20220923_JIM712_ceh-32_L4	307.5	196	592	430	16	79	47	18
20220923_JIM712_ceh-32_L4	309.3	197	591	429	16	80	46	18
20220923_JIM712_ceh-32_L4	311	198	592	428	16	81	46	19
20220923_JIM712_ceh-32_L4	312.7	199	590	425	16	81	46	20
20220923_JIM712_ceh-32_L4	314.5	200	586	422	16	81	45	20
