"","Cell","Embryo","Div time","WT Div time","WT Div time SD","CC","WT CC","WT CC SD","CC Deviation","CC Z score","Terminal Cell Length","Terminal cell delta","Terminal Cell Z"
"ABpraaaapa_X20220923_JIM712_ceh.32_L4","ABpraaaapa","X20220923_JIM712_ceh.32_L4",322.7,301.690909090909,4.26747489639272,96.3,77.2409090909091,3.35781378577095,19.0590909090909,5.67604165241551,NA,NA,NA
"ABpraaapppp_X20220923_JIM712_ceh.32_L4","ABpraaapppp","X20220923_JIM712_ceh.32_L4",NA,347.522222222222,3.4899060796022,NA,77.5666666666667,2.27046250794854,NA,NA,85.1,7.53333333333333,3.31797301517214
"ABprpaapap_X20220923_JIM712_ceh.32_L4","ABprpaapap","X20220923_JIM712_ceh.32_L4",306.3,299.722727272727,3.96603818368645,86,75.9818181818182,3.00676006036499,10.0181818181818,3.33188602251346,NA,NA,NA
"ABprpaappa_X20220923_JIM712_ceh.32_L4","ABprpaappa","X20220923_JIM712_ceh.32_L4",294.8,292.009090909091,3.62187916115497,79.2,71.8590909090909,2.36817371686428,7.34090909090909,3.09981866559573,NA,NA,NA
"ABprpaappp_X20220923_JIM712_ceh.32_L4","ABprpaappp","X20220923_JIM712_ceh.32_L4",293.3,289.65,4.35439023121657,77.6,69.5,2.42212028327799,8.09999999999999,3.34417743657132,NA,NA,NA
"ABprppaa_X20220923_JIM712_ceh.32_L4","ABprppaa","X20220923_JIM712_ceh.32_L4",170,178.327272727273,1.78116650332138,35.4,41.0227272727273,1.65124248116433,-5.62272727272727,-3.40514935684222,NA,NA,NA
"ABprppappp_X20220923_JIM712_ceh.32_L4","ABprppappp","X20220923_JIM712_ceh.32_L4",335.9,322.2,4.10609303352955,104.8,90.7272727272727,4.22207146385367,14.0727272727273,3.33313336669164,NA,NA,NA
"Caaap_X20220923_JIM712_ceh.32_L4","Caaap","X20220923_JIM712_ceh.32_L4",223.3,214.868181818182,6.13812336480446,54.7,46.1909090909091,2.75195326145753,8.50909090909092,3.09201868660524,NA,NA,NA
"Cpppp_X20220923_JIM712_ceh.32_L4","Cpppp","X20220923_JIM712_ceh.32_L4",232.6,236.354545454545,3.92206545108536,50.5,57.9409090909091,2.3534491589416,-7.44090909090909,-3.16170377534538,NA,NA,NA
"Dppp_X20220923_JIM712_ceh.32_L4","Dppp","X20220923_JIM712_ceh.32_L4",259.4,267.563636363636,4.9662235776671,51.5,59.5863636363636,2.63769297728607,-8.08636363636364,-3.06569555516796,NA,NA,NA
"MSaaaaapa_X20220923_JIM712_ceh.32_L4","MSaaaaapa","X20220923_JIM712_ceh.32_L4",NA,345.3625,5.26713191133738,NA,74.125,4.42839861413968,NA,NA,97,22.875,5.16552415289832
"MSaapapp_X20220923_JIM712_ceh.32_L4","MSaapapp","X20220923_JIM712_ceh.32_L4",299.7,294.436363636364,4.47166161239394,74.8,63.0681818181818,2.48545988149292,11.7318181818182,4.72018006372781,NA,NA,NA
"MSap_X20220923_JIM712_ceh.32_L4","MSap","X20220923_JIM712_ceh.32_L4",114,114.568181818182,1.47725174810278,23.4,28.7636363636364,1.59539380257082,-5.36363636363636,-3.36195135959121,NA,NA,NA
"MSpaaapa_X20220923_JIM712_ceh.32_L4","MSpaaapa","X20220923_JIM712_ceh.32_L4",321,309.713636363636,3.37657130329478,100.8,84.2681818181818,3.4438884949092,16.5318181818182,4.80033491393688,NA,NA,NA
"MSppaaa_X20220923_JIM712_ceh.32_L4","MSppaaa","X20220923_JIM712_ceh.32_L4",232.6,237.036363636364,3.16371473257165,41.4,46.4363636363636,1.56617381950422,-5.03636363636364,-3.21571180263882,NA,NA,NA
"P3_X20220923_JIM712_ceh.32_L4","P3","X20220923_JIM712_ceh.32_L4",78.6,73.6227272727273,2.03257561639503,19,25.0857142857143,1.75079573745361,-6.08571428571429,-3.47597047189838,NA,NA,NA
