"","Cell","Embryo","Div time","WT Div time","WT Div time SD","CC","WT CC","WT CC SD","CC Deviation","CC Z score","Terminal Cell Length","Terminal cell delta","Terminal Cell Z"
"ABprppapaaaa_X20221004_JIM712_ceh.32_L4","ABprppapaaaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABprppapaaap_X20221004_JIM712_ceh.32_L4","ABprppapaaap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABprppapaap_X20221004_JIM712_ceh.32_L4","ABprppapaap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,29.3,NA,NA
"ABprppapap_X20221004_JIM712_ceh.32_L4","ABprppapap","X20221004_JIM712_ceh.32_L4",317.6,317.540909090909,6.86666614130204,89.7,90.7136363636364,6.01112424747773,-1.01363636363637,-0.168626752984134,NA,NA,NA
"ABprppapapa_X20221004_JIM712_ceh.32_L4","ABprppapapa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA
"ABprppapapp_X20221004_JIM712_ceh.32_L4","ABprppapapp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA
"ABprppapp_X20221004_JIM712_ceh.32_L4","ABprppapp","X20221004_JIM712_ceh.32_L4",229.6,229.818181818182,2.50535357520581,55.1,53.4272727272727,2.28914245082589,1.67272727272727,0.730722228371492,NA,NA,NA
"ABprppappa_X20221004_JIM712_ceh.32_L4","ABprppappa","X20221004_JIM712_ceh.32_L4",312,308.318181818182,3.55455929404641,80.7,76.85,3.66563838395235,3.85000000000001,1.05029454537981,NA,NA,NA
"ABprppappaa_X20221004_JIM712_ceh.32_L4","ABprppappaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,12.8,NA,NA
"ABprppappap_X20221004_JIM712_ceh.32_L4","ABprppappap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,12.8,NA,NA
"ABprppappp_X20221004_JIM712_ceh.32_L4","ABprppappp","X20221004_JIM712_ceh.32_L4",323,322.2,4.10609303352955,91.7,90.7272727272727,4.22207146385367,0.972727272727269,0.230391001444447,NA,NA,NA
"ABprppapppa_X20221004_JIM712_ceh.32_L4","ABprppapppa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA
"ABprppapppp_X20221004_JIM712_ceh.32_L4","ABprppapppp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA
"ABprppp_X20221004_JIM712_ceh.32_L4","ABprppp","X20221004_JIM712_ceh.32_L4",132.8,134.040909090909,1.12192822574483,31.1,29.5681818181818,1.15155644719755,1.53181818181818,1.33021545365496,NA,NA,NA
"ABprpppa_X20221004_JIM712_ceh.32_L4","ABprpppa","X20221004_JIM712_ceh.32_L4",169.4,172.227272727273,1.3231210642452,34.9,36.5090909090909,0.985083555029527,-1.60909090909091,-1.6334562696488,NA,NA,NA
"ABprpppaa_X20221004_JIM712_ceh.32_L4","ABprpppaa","X20221004_JIM712_ceh.32_L4",219.1,223.213636363636,2.25605966118035,48,49.3727272727273,1.60035169294925,-1.37272727272727,-0.857766001545264,NA,NA,NA
"ABprpppaaa_X20221004_JIM712_ceh.32_L4","ABprpppaaa","X20221004_JIM712_ceh.32_L4",293.8,301.695238095238,4.64321830097145,72.9,76.9047619047619,3.49720977215783,-4.00476190476191,-1.14513059429401,NA,NA,NA
"ABprpppaaaa_X20221004_JIM712_ceh.32_L4","ABprpppaaaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,31.1,NA,NA
"ABprpppaaap_X20221004_JIM712_ceh.32_L4","ABprpppaaap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,31.1,NA,NA
"ABprpppaap_X20221004_JIM712_ceh.32_L4","ABprpppaap","X20221004_JIM712_ceh.32_L4",302.9,302.963636363636,4.95652964756453,82,78.0909090909091,3.94158646944398,3.90909090909091,0.991755715470157,NA,NA,NA
"ABprpppaapa_X20221004_JIM712_ceh.32_L4","ABprpppaapa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA
"ABprpppaapaa_X20221004_JIM712_ceh.32_L4","ABprpppaapaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABprpppaapap_X20221004_JIM712_ceh.32_L4","ABprpppaapap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABprpppaapp_X20221004_JIM712_ceh.32_L4","ABprpppaapp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA
"ABprpppap_X20221004_JIM712_ceh.32_L4","ABprpppap","X20221004_JIM712_ceh.32_L4",219.1,223.768181818182,2.26576726490196,48,49.9227272727273,1.67187713668593,-1.92272727272727,-1.15004101111077,NA,NA,NA
"ABprpppapa_X20221004_JIM712_ceh.32_L4","ABprpppapa","X20221004_JIM712_ceh.32_L4",273.9,279.428571428571,3.15628624448779,53,54,1.70528589978338,-1,-0.586411932525232,NA,NA,NA
"ABprpppapaa_X20221004_JIM712_ceh.32_L4","ABprpppapaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,50.9,NA,NA
"ABprpppapap_X20221004_JIM712_ceh.32_L4","ABprpppapap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,49.1,NA,NA
"ABprpppapp_X20221004_JIM712_ceh.32_L4","ABprpppapp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,69.2,NA,NA
"ABprpppp_X20221004_JIM712_ceh.32_L4","ABprpppp","X20221004_JIM712_ceh.32_L4",169.4,171.190909090909,1.55039444778513,34.9,35.4772727272727,0.945128773378738,-0.577272727272728,-0.610787380019166,NA,NA,NA
"ABprppppa_X20221004_JIM712_ceh.32_L4","ABprppppa","X20221004_JIM712_ceh.32_L4",220.9,219.2,2.82943709697075,49.7,46.3818181818182,2.10998450990395,3.31818181818182,1.57260956305924,NA,NA,NA
"ABprppppaa_X20221004_JIM712_ceh.32_L4","ABprppppaa","X20221004_JIM712_ceh.32_L4",295.6,292.859090909091,3.09387399178704,72.9,72.0409090909091,2.39456907166217,0.859090909090909,0.358766393192649,NA,NA,NA
"ABprppppaaa_X20221004_JIM712_ceh.32_L4","ABprppppaaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,29.3,NA,NA
"ABprppppaap_X20221004_JIM712_ceh.32_L4","ABprppppaap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,29.3,NA,NA
"ABprppppap_X20221004_JIM712_ceh.32_L4","ABprppppap","X20221004_JIM712_ceh.32_L4",293.8,289.8,3.64952704045984,71.2,68.9727272727273,2.41467375656616,2.22727272727273,0.922390745837265,NA,NA,NA
"ABprppppapa_X20221004_JIM712_ceh.32_L4","ABprppppapa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,31.1,NA,NA
"ABprppppapp_X20221004_JIM712_ceh.32_L4","ABprppppapp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,31.1,NA,NA
"ABprppppp_X20221004_JIM712_ceh.32_L4","ABprppppp","X20221004_JIM712_ceh.32_L4",222.6,221.9,2.83632894861684,51.5,49.0727272727273,1.99384333773024,2.42727272727273,1.21738387431979,NA,NA,NA
"ABprpppppa_X20221004_JIM712_ceh.32_L4","ABprpppppa","X20221004_JIM712_ceh.32_L4",321.2,308.777272727273,6.32650748594333,96.8,85.2454545454545,5.27579624076082,11.5545454545454,2.19010456948185,NA,NA,NA
"ABprpppppaa_X20221004_JIM712_ceh.32_L4","ABprpppppaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA
"ABprpppppap_X20221004_JIM712_ceh.32_L4","ABprpppppap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA
"ABprpppppp_X20221004_JIM712_ceh.32_L4","ABprpppppp","X20221004_JIM712_ceh.32_L4",290.1,291.713636363636,4.93869998843396,65.7,68.1772727272727,3.4472807528173,-2.47727272727272,-0.718616470459554,NA,NA,NA
"ABprppppppa_X20221004_JIM712_ceh.32_L4","ABprppppppa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,34.7,NA,NA
"ABprppppppp_X20221004_JIM712_ceh.32_L4","ABprppppppp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,34.7,NA,NA
"C_X20221004_JIM712_ceh.32_L4","C","X20221004_JIM712_ceh.32_L4",65.6,66.4227272727273,2.16859221795897,18,17.8714285714286,1.44607844086787,0.12857142857143,0.0889104110384683,NA,NA,NA
"Ca_X20221004_JIM712_ceh.32_L4","Ca","X20221004_JIM712_ceh.32_L4",93.4,92.6409090909091,1.89627682601086,26.1,24.5045454545455,1.39948196971229,1.59545454545455,1.14003222619763,NA,NA,NA
"Caa_X20221004_JIM712_ceh.32_L4","Caa","X20221004_JIM712_ceh.32_L4",127.8,127.263636363636,3.17708243737125,32.7,32.9045454545455,2.96125412182507,-0.204545454545453,-0.0690739281839778,NA,NA,NA
"Caaa_X20221004_JIM712_ceh.32_L4","Caaa","X20221004_JIM712_ceh.32_L4",167.7,167.054545454545,4.7178210540286,38.2,38.1227272727273,3.46574142664505,0.077272727272728,0.0222961605498454,NA,NA,NA
"Caaaa_X20221004_JIM712_ceh.32_L4","Caaaa","X20221004_JIM712_ceh.32_L4",226.1,218.363636363636,5.35461931905043,56.6,49.6772727272727,2.33746541979653,6.92272727272727,2.96163836867793,NA,NA,NA
"Caaaaa_X20221004_JIM712_ceh.32_L4","Caaaaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,98.9,NA,NA
"Caaaap_X20221004_JIM712_ceh.32_L4","Caaaap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,98.9,NA,NA
"Caaap_X20221004_JIM712_ceh.32_L4","Caaap","X20221004_JIM712_ceh.32_L4",222.6,214.868181818182,6.13812336480446,53.1,46.1909090909091,2.75195326145753,6.90909090909091,2.51061346348288,NA,NA,NA
"Caaapa_X20221004_JIM712_ceh.32_L4","Caaapa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,102.3,NA,NA
"Caaapp_X20221004_JIM712_ceh.32_L4","Caaapp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,102.3,NA,NA
"Caap_X20221004_JIM712_ceh.32_L4","Caap","X20221004_JIM712_ceh.32_L4",181.2,174.85,4.95837434957025,51.7,45.9181818181818,3.32331394611096,5.78181818181818,1.73977489806049,NA,NA,NA
"Caapa_X20221004_JIM712_ceh.32_L4","Caapa","X20221004_JIM712_ceh.32_L4",313.9,304.931818181818,7.26992410804931,130.9,128.45,7.4646308874394,2.45000000000002,0.328214487352963,NA,NA,NA
"Caapaa_X20221004_JIM712_ceh.32_L4","Caapaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA
"Caapap_X20221004_JIM712_ceh.32_L4","Caapap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA
"Caapp_X20221004_JIM712_ceh.32_L4","Caapp","X20221004_JIM712_ceh.32_L4",241.9,230.45,5.41204564792631,58.9,53.9636363636364,3.26766925157096,4.93636363636364,1.51066808061753,NA,NA,NA
"Caappd_X20221004_JIM712_ceh.32_L4","Caappd","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,83.1,NA,NA
"Caappv_X20221004_JIM712_ceh.32_L4","Caappv","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,83.1,NA,NA
"Cap_X20221004_JIM712_ceh.32_L4","Cap","X20221004_JIM712_ceh.32_L4",134.5,132.122727272727,2.78190270929497,39.4,37.7727272727273,2.52891503522978,1.62727272727273,0.643466745463383,NA,NA,NA
"Capa_X20221004_JIM712_ceh.32_L4","Capa","X20221004_JIM712_ceh.32_L4",193.2,187.927272727273,3.82313531494291,57,54.1454545454545,2.52128600457844,2.85454545454545,1.13217836031368,NA,NA,NA
"Capaa_X20221004_JIM712_ceh.32_L4","Capaa","X20221004_JIM712_ceh.32_L4",252.4,245.809090909091,4.27026363532177,57.5,56.25,3.76914162262823,1.25,0.33164049673686,NA,NA,NA
"Capaaa_X20221004_JIM712_ceh.32_L4","Capaaa","X20221004_JIM712_ceh.32_L4",NA,326.031578947368,5.97876358748929,NA,79.3789473684211,3.72269002908268,NA,NA,72.5,-6.87894736842105,-1.84784317648819
"Capaaaa_X20221004_JIM712_ceh.32_L4","Capaaaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Capaaap_X20221004_JIM712_ceh.32_L4","Capaaap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Capaap_X20221004_JIM712_ceh.32_L4","Capaap","X20221004_JIM712_ceh.32_L4",NA,335.38125,6.42019924405259,NA,88.84375,4.35277210522214,NA,NA,72.5,-16.34375,-3.75479110895605
"Capaapa_X20221004_JIM712_ceh.32_L4","Capaapa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Capaapp_X20221004_JIM712_ceh.32_L4","Capaapp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Capap_X20221004_JIM712_ceh.32_L4","Capap","X20221004_JIM712_ceh.32_L4",250.7,246.740909090909,3.9309103623787,55.7,57.1863636363636,3.59831911215507,-1.48636363636363,-0.413071656525048,NA,NA,NA
"Capapa_X20221004_JIM712_ceh.32_L4","Capapa","X20221004_JIM712_ceh.32_L4",NA,331.505882352941,5.70027089139578,NA,84.0352941176471,3.59981617177714,NA,NA,74.2,-9.83529411764705,-2.73216565744567
"Capapaa_X20221004_JIM712_ceh.32_L4","Capapaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Capapap_X20221004_JIM712_ceh.32_L4","Capapap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Capapp_X20221004_JIM712_ceh.32_L4","Capapp","X20221004_JIM712_ceh.32_L4",NA,342.330769230769,7.38177763317489,NA,94.8230769230769,7.70228903704973,NA,NA,74.2,-20.6230769230769,-2.67752571006818
"Capappa_X20221004_JIM712_ceh.32_L4","Capappa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Capappp_X20221004_JIM712_ceh.32_L4","Capappp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Capp_X20221004_JIM712_ceh.32_L4","Capp","X20221004_JIM712_ceh.32_L4",186.3,180.477272727273,3.2957305452418,50.2,46.6863636363636,1.97008471042079,3.51363636363637,1.78349506752219,NA,NA,NA
"Cappa_X20221004_JIM712_ceh.32_L4","Cappa","X20221004_JIM712_ceh.32_L4",234.8,236.5,3.81276052973995,46.7,54.4,3.03220805920137,-7.7,-2.53940357972271,NA,NA,NA
"Cappaa_X20221004_JIM712_ceh.32_L4","Cappaa","X20221004_JIM712_ceh.32_L4",308.3,309.831818181818,5.49080498596876,71.7,71.7045454545455,3.1513379279174,-0.00454545454545041,-0.00144238880419096,NA,NA,NA
"Cappaaa_X20221004_JIM712_ceh.32_L4","Cappaaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA
"Cappaap_X20221004_JIM712_ceh.32_L4","Cappaap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA
"Cappap_X20221004_JIM712_ceh.32_L4","Cappap","X20221004_JIM712_ceh.32_L4",323,319.471428571429,4.36957009980877,86.4,81.6333333333333,3.19332637438351,4.76666666666667,1.49269636354878,NA,NA,NA
"Cappapa_X20221004_JIM712_ceh.32_L4","Cappapa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA
"Cappapp_X20221004_JIM712_ceh.32_L4","Cappapp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA
"Cappp_X20221004_JIM712_ceh.32_L4","Cappp","X20221004_JIM712_ceh.32_L4",243.6,240.836363636364,4.65234661266,55.5,58.75,3.40737994582907,-3.25,-0.953812034956151,NA,NA,NA
"Capppa_X20221004_JIM712_ceh.32_L4","Capppa","X20221004_JIM712_ceh.32_L4",NA,321.53,7.29181949714524,NA,79.1,3.6175013185172,NA,NA,81.3,2.2,0.608154581378777
"Capppaa_X20221004_JIM712_ceh.32_L4","Capppaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Capppap_X20221004_JIM712_ceh.32_L4","Capppap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Capppp_X20221004_JIM712_ceh.32_L4","Capppp","X20221004_JIM712_ceh.32_L4",NA,336.38125,8.93145891404833,NA,93.88125,5.93039838459441,NA,NA,81.3,-12.58125,-2.12148479479603
"Cappppd_X20221004_JIM712_ceh.32_L4","Cappppd","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cappppv_X20221004_JIM712_ceh.32_L4","Cappppv","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cp_X20221004_JIM712_ceh.32_L4","Cp","X20221004_JIM712_ceh.32_L4",93.4,92.7818181818182,2.33577485127402,26.1,24.65,1.66440322495425,1.45,0.871183123332306,NA,NA,NA
"Cpa_X20221004_JIM712_ceh.32_L4","Cpa","X20221004_JIM712_ceh.32_L4",126.2,126.086363636364,3.22716084191153,31.1,31.5909090909091,2.16880680184357,-0.490909090909089,-0.226349848447449,NA,NA,NA
"Cpaa_X20221004_JIM712_ceh.32_L4","Cpaa","X20221004_JIM712_ceh.32_L4",164.3,164.390909090909,6.05686616210295,36.4,36.65,3.58179922863995,-0.25,-0.0697973236470119,NA,NA,NA
"Cpaaa_X20221004_JIM712_ceh.32_L4","Cpaaa","X20221004_JIM712_ceh.32_L4",227.8,218.740909090909,6.09618609037526,61.7,52.7318181818182,2.81600635206879,8.96818181818182,3.18471647323995,NA,NA,NA
"Cpaaaa_X20221004_JIM712_ceh.32_L4","Cpaaaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,97.1,NA,NA
"Cpaaap_X20221004_JIM712_ceh.32_L4","Cpaaap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,97.1,NA,NA
"Cpaap_X20221004_JIM712_ceh.32_L4","Cpaap","X20221004_JIM712_ceh.32_L4",227.8,214.581818181818,6.90063050008485,61.7,48.5772727272727,2.68646197108351,13.1227272727273,4.88476197094075,NA,NA,NA
"Cpaapa_X20221004_JIM712_ceh.32_L4","Cpaapa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,97.1,NA,NA
"Cpaapp_X20221004_JIM712_ceh.32_L4","Cpaapp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,97.1,NA,NA
"Cpap_X20221004_JIM712_ceh.32_L4","Cpap","X20221004_JIM712_ceh.32_L4",167.7,166.177272727273,6.22138644922893,39.8,38.4318181818182,3.46676552473097,1.36818181818182,0.394656577845135,NA,NA,NA
"Cpapa_X20221004_JIM712_ceh.32_L4","Cpapa","X20221004_JIM712_ceh.32_L4",231.3,224.409090909091,6.17837311695355,61.8,56.6045454545455,3.57883690506757,5.19545454545455,1.45171592985919,NA,NA,NA
"Cpapaa_X20221004_JIM712_ceh.32_L4","Cpapaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,93.6,NA,NA
"Cpapap_X20221004_JIM712_ceh.32_L4","Cpapap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,93.6,NA,NA
"Cpapp_X20221004_JIM712_ceh.32_L4","Cpapp","X20221004_JIM712_ceh.32_L4",229.6,225.527272727273,6.77306864533786,60.1,57.7136363636364,2.09018009124879,2.38636363636364,1.14170240466595,NA,NA,NA
"Cpappd_X20221004_JIM712_ceh.32_L4","Cpappd","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,95.4,NA,NA
"Cpappv_X20221004_JIM712_ceh.32_L4","Cpappv","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,95.4,NA,NA
"Cpp_X20221004_JIM712_ceh.32_L4","Cpp","X20221004_JIM712_ceh.32_L4",132.8,130.2,3.35984693528908,37.7,35.7090909090909,2.45277473407239,1.99090909090909,0.811696672854887,NA,NA,NA
"Cppa_X20221004_JIM712_ceh.32_L4","Cppa","X20221004_JIM712_ceh.32_L4",189.8,184.663636363636,3.71157076933171,55.3,52.7818181818182,1.41308051320388,2.51818181818182,1.78205119570458,NA,NA,NA
"Cppaa_X20221004_JIM712_ceh.32_L4","Cppaa","X20221004_JIM712_ceh.32_L4",245.4,243.204545454545,4.04927709864922,53.9,56.9045454545455,2.88138149285361,-3.00454545454546,-1.04274476045512,NA,NA,NA
"Cppaaa_X20221004_JIM712_ceh.32_L4","Cppaaa","X20221004_JIM712_ceh.32_L4",324.9,323.419047619048,7.05532558055396,77.7,78.9047619047619,4.74589045285247,-1.2047619047619,-0.253853711275149,NA,NA,NA
"Cppaaaa_X20221004_JIM712_ceh.32_L4","Cppaaaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cppaaap_X20221004_JIM712_ceh.32_L4","Cppaaap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cppaap_X20221004_JIM712_ceh.32_L4","Cppaap","X20221004_JIM712_ceh.32_L4",NA,336.146666666667,6.21321939400946,NA,92.4733333333333,4.48401393311628,NA,NA,79.6,-12.8733333333333,-2.87093963697536
"Cppaapa_X20221004_JIM712_ceh.32_L4","Cppaapa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cppaapp_X20221004_JIM712_ceh.32_L4","Cppaapp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cppap_X20221004_JIM712_ceh.32_L4","Cppap","X20221004_JIM712_ceh.32_L4",247.1,244.477272727273,4.34718648128077,55.6,58.1909090909091,2.73058673110815,-2.59090909090909,-0.948847023019709,NA,NA,NA
"Cppapa_X20221004_JIM712_ceh.32_L4","Cppapa","X20221004_JIM712_ceh.32_L4",NA,329.652631578947,8.10290540629667,NA,83.7105263157895,4.95668961402916,NA,NA,77.8,-5.91052631578948,-1.19243422042418
"Cppapaa_X20221004_JIM712_ceh.32_L4","Cppapaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cppapap_X20221004_JIM712_ceh.32_L4","Cppapap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cppapp_X20221004_JIM712_ceh.32_L4","Cppapp","X20221004_JIM712_ceh.32_L4",NA,339.457142857143,6.73654948034222,NA,93.9071428571429,5.67578720879848,NA,NA,77.8,-16.1071428571429,-2.83786940288634
"Cppappa_X20221004_JIM712_ceh.32_L4","Cppappa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cppappp_X20221004_JIM712_ceh.32_L4","Cppappp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cppp_X20221004_JIM712_ceh.32_L4","Cppp","X20221004_JIM712_ceh.32_L4",181.2,176.777272727273,3.70764099281494,46.7,44.8954545454545,1.79057779254877,1.80454545454545,1.00780064516315,NA,NA,NA
"Cpppa_X20221004_JIM712_ceh.32_L4","Cpppa","X20221004_JIM712_ceh.32_L4",233.1,231.759090909091,4.19905421220735,50.1,53.35,2.21762421137062,-3.25,-1.46553234012147,NA,NA,NA
"Cpppaa_X20221004_JIM712_ceh.32_L4","Cpppaa","X20221004_JIM712_ceh.32_L4",310.2,302.15,5.33575094014311,75.3,68.7409090909091,2.22489359636624,6.55909090909091,2.9480470076427,NA,NA,NA
"Cpppaaa_X20221004_JIM712_ceh.32_L4","Cpppaaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,14.7,NA,NA
"Cpppaap_X20221004_JIM712_ceh.32_L4","Cpppaap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,14.7,NA,NA
"Cpppap_X20221004_JIM712_ceh.32_L4","Cpppap","X20221004_JIM712_ceh.32_L4",313.9,315.918181818182,6.082968915136,79,82.5045454545455,5.46115959016618,-3.50454545454545,-0.641721853515511,NA,NA,NA
"Cpppapa_X20221004_JIM712_ceh.32_L4","Cpppapa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA
"Cpppapp_X20221004_JIM712_ceh.32_L4","Cpppapp","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA
"Cpppp_X20221004_JIM712_ceh.32_L4","Cpppp","X20221004_JIM712_ceh.32_L4",240,236.354545454545,3.92206545108536,57,57.9409090909091,2.3534491589416,-0.940909090909088,-0.399800049784052,NA,NA,NA
"Cppppa_X20221004_JIM712_ceh.32_L4","Cppppa","X20221004_JIM712_ceh.32_L4",315.7,315.981818181818,8.70115681217905,73.8,78,6.4943198624791,-4.2,-0.646718992740947,NA,NA,NA
"Cppppaa_X20221004_JIM712_ceh.32_L4","Cppppaa","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA
"Cppppap_X20221004_JIM712_ceh.32_L4","Cppppap","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA
"Cppppp_X20221004_JIM712_ceh.32_L4","Cppppp","X20221004_JIM712_ceh.32_L4",NA,327.915789473684,7.84631995537432,NA,89.7263157894737,5.98106661848343,NA,NA,84.8,-4.92631578947369,-0.823651716944563
"Cpppppd_X20221004_JIM712_ceh.32_L4","Cpppppd","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cpppppv_X20221004_JIM712_ceh.32_L4","Cpppppv","X20221004_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D_X20221004_JIM712_ceh.32_L4","D","X20221004_JIM712_ceh.32_L4",118,112.559090909091,4.06303418066434,40.9,37.2181818181818,3.59399450984507,3.68181818181818,1.02443622875119,NA,NA,NA
