"","Cells","20101213_RW10889_pal.1_L2","20101213_RW10889_pal.1_L3","20110125_RW10890_pal.1_L3","20110125_RW10890_pal.1_L4","20110203_RW10890_pal.1_L4","20110209_UP2051_mls.2_L1","20110209_UP2051_mls.2_L2","20110209_UP2051_mls.2_L3","20110225_NX68_L3","20110316_mir.1_L2","20110316_mir.1_L3","20110408_RW10425_pha.4_L2","20110726_RW10713_L1","20110731_RW10434_L1","20110916_ceh.36_L1","20110927_RW11144_L4","20110929_ceh.43_L1","20111116_RW10226_L4","20120331_RW10871_L4","20120426_JIM122_L2","20120612_JIM127_L4","20120807_mir.57_L4"
"ABaraaaap","ABaraaaap",4.22598421253867,2.24238969098501,3.63412005250614,5.07769426410687,3.71963185772796,5.03314222540522,3.0323772387648,3.42935402992249,4.16642027941146,5.08404316345598,2.69780290159748,3.52604654147044,3.06301922567579,3.18916436160326,2.93643937686585,3.23381510297821,2.46683012459079,3.73981453812538,4.25907686257261,3.8577202664966,4.27908576947385,5.83225817360269
"ABaraaaapa","ABaraaaapa",3.78781484794519,1.86405148068671,3.45281081810502,2.35807786160874,2.88172552624101,4.66927630585068,2.40464856283487,2.79311592368698,4.17670014052878,2.90812247078004,2.59411683406132,3.02890838437352,2.52647576086674,3.46809297129405,3.23945285249225,2.06148175457641,3.81997162428817,2.17067929437797,2.36729119820674,2.2540632504823,2.57663290230489,2.4643802852859
"ABaraaaapaa","ABaraaaapaa",1.61477820474486,0.840291806080494,2.96896172555502,2.65130984201997,-Inf,1.95906080070282,2.08997349114269,-Inf,2.60976915870511,1.99438776829435,1.80580312437699,4.04740972472761,1.93090039272791,1.78180506017674,1.84450938351105,-Inf,-Inf,2.61690370019767,3.11858942472394,2.68529632006053,1.49250064479971,0.904699709180294
"ABaraaaapap","ABaraaaapap",1.25455571203597,0.851370217821513,2.18328562288838,2.09590984912724,-Inf,2.6113911206995,1.41238725216918,-Inf,3.42341699923005,2.3263833255202,2.02971109965031,1.91224613231707,1.77445599881146,1.81783204250017,1.89186258438055,-Inf,-Inf,1.99335847879109,3.12883364850227,3.16087443686665,1.46785454712838,2.1041488133283
"ABaraaaapp","ABaraaaapp",9.65654125774338,4.49803181952208,4.9153036074871,4.90891503205366,4.22337341408163,3.36462235574001,3.0867705240949,4.07724929394074,3.14146445392742,4.24972680376613,4.65381368980436,4.78934063269322,3.2812724672113,6.74710150248292,4.28857783416818,5.08861864415467,2.54937148624214,3.83104042634626,3.73415452741341,5.23866742250702,4.05728748901735,5.00495022057984
"ABaraaap","ABaraaap",3.97530062179894,4.18375336098134,3.01657268167065,6.24347758836189,2.45127868478295,4.72701183274487,4.36336944961922,3.79053202640759,5.65218069390943,4.61573952980315,4.91309202906462,3.65841278221564,2.9881398456808,5.17383252795272,2.82930065476197,2.4755919752539,4.14929098043742,3.49064385460744,3.80552015066493,3.87133766692527,3.46453054185415,3.84258973451091
"ABaraaapa","ABaraaapa",3.17372709522533,3.56237729926446,3.58667508122907,5.83721608474796,3.11921226585157,4.04663678413763,3.97075357305955,3.00773503388204,3.10505460456531,2.63038891372097,4.46703952845286,3.85619562597357,3.59036347046797,2.85371353764462,2.30932801216471,3.05731611344399,3.75733130712457,2.5228744290339,4.01448343517408,2.21723382674917,4.17363993182151,5.76496155061306
"ABaraaapaa","ABaraaapaa",3.35669402784663,2.4839401517923,3.06935709074463,3.54255901619858,2.3789797828054,4.12391336115735,3.92305644884527,2.79014011263499,4.38288456211561,2.65849843615684,2.78676675004736,3.53233375380498,3.17518781208956,4.53345610234174,3.93426575955767,2.61237315796323,2.71874219806669,2.3436417537383,2.24478532064838,3.83706323713278,2.52759144857556,3.79302811679235
"ABaraaapaaa","ABaraaapaaa",2.09613970261826,1.99689842149898,3.04503886646858,2.09798143013882,1.28617606411241,2.61849937793279,2.21490445949615,1.55567300577294,2.89044517705356,1.9575790649215,2.14962037778652,2.82692528843152,2.06241149084806,2.55037268383393,2.43260201917072,2.80538262338974,2.7493869026438,2.67090884804058,2.24491180122084,2.4634195976087,2.58374279447946,2.69907442131921
"ABaraaapaap","ABaraaapaap",1.75835079567791,1.83028358910004,2.04774642213403,1.51626299405263,1.41297456616299,2.43768725147657,1.92601025117098,1.42451958113316,2.78610939983708,1.67401460115924,1.53920432613477,3.08316427713142,2.12381301710814,2.465237654713,3.09783409259705,1.84754880467167,2.09462708946349,1.23852522942277,1.43840755448274,2.239353234532,2.57211768681337,2.01317379794512
"ABaraaapap","ABaraaapap",2.76910717478659,3.2988571120476,2.82799496838597,3.22873617631852,2.45739312926026,3.2435919024674,3.41579299677791,2.32641141732167,3.60286005386575,2.77332652390396,2.3786134525609,2.45572373404257,2.22299708509505,2.90583346135439,3.62121224566928,2.58426861677299,2.75906150216049,1.89232888294683,2.53783335841782,2.4400297751071,2.62734764775797,3.23952138494468
"ABaraaapapa","ABaraaapapa",2.41008018206524,2.07494399008346,2.12623323475931,3.301868838803,1.79291513461551,2.32414170394378,2.21421963568236,1.98829584969221,3.57004583622217,1.95783535654142,1.60561122798079,2.25643030272869,3.14992129785726,2.53835093740251,2.67051262467165,1.78781639074509,2.3364033414887,2.10176746538907,2.95663769755697,3.16799752121773,2.69920313747285,2.31766049938893
"ABaraaapapp","ABaraaapapp",2.04583126509365,1.94218608193435,2.9269723922323,3.24946885426243,2.55690994074686,2.20641253654704,2.74531499142856,3.10675212477573,3.98874550599258,2.17871298051526,1.63977869301509,2.70345479088789,2.38894828278516,1.90573839835776,3.80872019115072,1.40861668767273,2.82093263613937,2.78781721305502,2.1032595065434,2.36826673399715,2.94408989150403,3.35966038041344
"ABaraaapp","ABaraaapp",3.44076772176222,3.08758220827506,2.68712105673138,4.88042444786767,3.05090760103984,4.54706562357791,3.92924732460232,3.54800369381293,3.59442299943368,3.11302771286317,2.92035461449122,3.40649151168423,4.13822016907068,2.41938489913744,3.64078200238325,2.40046680889064,3.53397764889418,2.14226101489651,3.92450094144934,2.61636387438108,3.3568183256685,4.23154391757002
"ABaraaappa","ABaraaappa",4.27197527231522,2.0254315290559,3.35730154929888,4.24193335776112,3.3601645389603,6.09134482201526,2.85184078583791,3.89987550129742,4.27709514796381,2.50829331120963,2.75963750763641,3.25075914206663,3.16732413067566,2.92214103502433,2.86786484345594,2.97976125444129,3.34070274114901,2.10447182278418,3.01563695855777,2.49914418578313,2.9520186057949,2.9661134159391
"ABaraaappaa","ABaraaappaa",1.23496746034022,1.85496331332859,1.96916042123925,1.79355888160218,1.94410322391929,4.20525546830618,1.44768070610633,1.50302402114175,2.69853767675354,1.8530979279548,2.62056258784067,2.22251582930366,2.10556990372858,1.85213610819111,2.08853594069099,2.3516723436294,2.80274284280316,3.99245877345135,2.38925818770178,2.37633003693604,1.7960210494249,1.8826393348816
"ABaraaappap","ABaraaappap",1.42492391490399,0.990919037861598,2.94491937495484,1.3093619804973,2.01978035324402,4.16382498955687,1.79498896562365,3.10078793450885,2.39165535431933,2.1441383815438,2.03434439239438,3.84826997232157,2.49002970307309,2.43017975562031,2.45908563884835,2.25777567982476,3.85098002258729,3.79401026473162,1.93631601963397,1.91467877490624,1.8157948978646,2.69519264961632
"ABaraaappp","ABaraaappp",3.86585230571303,2.47305789767155,3.30172457750772,3.52285854198207,3.34804124306874,3.53794154754888,2.47160736671637,3.82078374548365,3.69647334516551,2.3749988225314,2.46543964470993,4.12981523945786,2.55595642043062,3.02858073819944,3.22207999111642,2.43829108360256,3.30823344066504,2.12984700213572,3.04681391214795,2.15936446467866,2.79345403157584,3.19304087159816
"ABaraaapppa","ABaraaapppa",3.08952904152327,2.40732330129459,2.36067391898215,1.79818810122084,2.07456098577852,4.80616519588069,2.35616717140731,2.58794236160564,3.92685900009769,2.58375660013891,3.2361401863617,4.32693767006515,3.18241983813501,2.52964244688669,2.38263307011924,1.63881023048298,2.33157643800674,1.80003808928396,2.60681044336375,2.51021201043944,2.06812687239699,2.14261289969088
"ABaraaapppp","ABaraaapppp",1.643752258585,1.26947976822449,2.25238958488643,2.33158758282843,2.3848211039337,4.41480032115054,3.01448347413275,3.78835695173852,4.3055108666353,2.3191742529528,2.51743507142547,4.27268129031041,2.90117217689678,2.54598208819081,1.85674954843719,1.25804985402857,3.02719452663129,2.28520846017515,9.74196389380102,5.76268354722243,2.77809494645127,7.7197797896054
"ABaraap","ABaraap",5.07377666197403,3.0674362590624,2.36510518352541,3.79735121741158,3.7222984652451,4.75158599975833,2.8030207205159,3.87576168978066,3.512090751807,3.29784042559446,2.66226844058638,4.23064088347923,3.86838209954439,2.5418991667336,4.20743566721952,2.51562883386084,3.16872602749854,3.75635033533432,3.72242815901285,4.85143967726579,3.27082309214945,2.75536291500565
"ABaraapa","ABaraapa",4.65869034153781,3.43069985263682,2.07338045181458,4.96100738444341,3.9160744815077,5.01788930382325,3.02540759714413,5.74113478100822,2.75261817572232,3.75949674633227,3.58328092452695,5.79460848460779,4.82058377472032,2.97788589726742,2.91838713522973,2.53511491643055,2.70363175838061,6.47936644731316,3.10761543984625,5.17682283463302,3.49720494179649,3.46513620341182
"ABaraapaa","ABaraapaa",2.69878952725069,3.16050823019343,3.57835310710401,4.68429810861011,5.00507453817742,4.10622385899323,3.6548337742441,3.8974807655132,3.97781553357856,4.04680774099314,4.01440073026355,4.91807086122613,2.44231802912149,2.49278075303775,3.18561786111027,3.48182521109021,3.18634625369731,3.90626256559957,4.15807409842136,3.60056526783419,4.27164176672669,3.15808061122525
"ABaraapaaa","ABaraapaaa",3.53445228904687,3.18865310896164,3.0891204717939,3.16887627709006,3.05910489515855,2.67186310428834,3.19988055045655,2.8350789584762,2.55616195798728,3.80779188435777,3.43525365120139,1.93839108616152,2.34901509165575,3.21767351367249,4.37514679588394,4.48723416834639,3.83272933117635,2.34694882570152,2.8699270641434,3.4403031791559,3.81763121845598,3.08292372776713
"ABaraapaaaa","ABaraapaaaa",1.81055930584999,0.99945945050655,2.2132611832053,2.18548158212536,1.17244207533859,3.68201968275099,1.61426367933536,1.96166399634554,3.56358345060491,2.21499994261869,1.49210215117525,2.49252478295112,2.46542823326517,2.23337127516346,2.17049290519913,1.6159180074141,2.1401159551841,1.7172198354755,2.16847496200729,2.59733791248788,2.22838523604224,2.58515013128179
"ABaraapaaap","ABaraapaaap",2.12631188906685,1.51064237834123,2.10232028225695,2.06163747336085,1.07486151987303,2.3743277163583,2.16537373875524,0.903120078963886,3.37308349174308,1.30566830160534,1.80249231038731,1.91825431732015,2.15958027074185,2.22900664253033,2.48162881883855,1.53826964927089,2.13141609434396,1.56092538513818,2.64623538794172,2.39608155349236,2.19096839486148,1.49689713657209
"ABaraapaap","ABaraapaap",2.39286872110243,4.21667847787684,2.93260967591435,4.59818421987241,2.4037923799324,3.96701794865598,3.03158182103684,2.49344094448754,3.17993314785878,5.71422272243892,3.0728415793693,2.53969029188037,2.33852924041254,3.39088946345989,3.12544693873809,3.22951280549246,2.85777416525656,2.30608768371453,3.07574261903945,2.14922896829236,3.5221762938441,2.56827680680086
"ABaraapaapa","ABaraapaapa",2.06248466059911,1.95282164999629,2.3335592968027,2.24923492260031,1.72195991854128,2.67342797228843,1.64416475428959,1.55675122219103,3.71819483784694,1.55767733413813,2.2244534359393,1.88978928191946,1.45427474143198,2.38095934095127,2.82076301764555,1.47029484197449,2.55282745723566,1.36765996426102,3.24560399810266,2.34003971519785,2.81866577402697,1.797753459134
"ABaraapaapp","ABaraapaapp",1.57441663512975,1.74934228573577,2.66711923243038,2.31522420634146,2.29550036473661,2.09245396511343,1.47583146476713,1.67206947931915,3.37894191593107,2.29061548716735,2.58684386854633,2.59927315790467,2.84579274036596,2.9163510958649,2.79983204864663,2.44623564580665,1.93634493820579,1.99824566176291,1.86207000069815,2.08509189045518,2.11509685568721,2.16871968565254
"ABaraapap","ABaraapap",2.97956747885301,3.59151503326139,2.94033252555404,4.52338447155119,3.81218448508609,4.26549578949108,1.71345684121476,4.06158759752154,3.97518729488632,3.62006860352326,3.1989493206056,5.36421338594512,2.53897307932177,2.9234550048443,3.5860725583485,2.74386059744383,3.08039319061781,2.43431901995385,3.12240352507065,4.11152884235142,3.38080355738591,2.39674745471474
"ABaraapapa","ABaraapapa",2.61566818464218,2.00041913895759,3.02227140249143,2.53830015472294,2.56638714445163,3.64855626377302,2.27611565596717,2.42984158614806,2.49838648163848,1.88086007903118,1.93747833898849,2.41119840672315,1.78028461057777,2.81894126809702,3.36742152539483,3.65623204345168,3.36959273884821,2.44110365638305,1.86087533096632,2.15994817397289,2.10254144868652,2.63159434298774
"ABaraapapaa","ABaraapapaa",1.35229002279113,2.27038060667668,1.9853542205399,2.25943124884341,2.95108052178108,2.48715028429623,4.41801346480594,2.49521699027994,2.03153343540626,3.22330128245845,1.97841137538378,2.24964623636561,2.17004001469812,2.27306918009396,2.59007562351704,2.09145916191012,3.60709204499504,2.05363665017054,1.87319610195079,2.32338177778631,2.64822956608953,2.35803761474375
"ABaraapapap","ABaraapapap",2.08509701680383,4.08981913016011,2.0926919276693,3.09400395674149,2.80446238972275,1.91410072417599,2.99689577688659,1.67567681967918,3.11737917045464,2.51903370132318,2.2558046831633,2.2577846037491,2.29331607751587,2.07586108389974,1.82968285390019,1.85116907250051,2.35403964925131,2.23533261768571,1.79407457555955,2.10261307538454,3.07451622210715,2.07782063900339
"ABaraapapp","ABaraapapp",2.0661400704205,2.47310344672366,3.13305927772679,3.51794103004998,2.72945745827425,3.17256120951183,1.99921988917909,3.21077852710666,4.27096999009995,1.89991715272029,1.9865716554277,2.34627082928925,2.72165509962787,2.34170296771173,3.67932991797199,3.85919541576687,2.67362376831806,3.20686891912701,3.62705489263463,2.51792849769885,2.63044040794846,2.59834667287972
"ABaraapappa","ABaraapappa",1.38631892625372,1.55944867375839,1.49726988314443,2.1459383525222,2.0198618889014,1.56379370145504,1.94764168859137,1.78483487916985,2.98990411064331,2.00181974023755,1.17207465074271,1.97094873831341,2.46411399873499,1.43334723393825,2.23084144585359,1.50815928949194,1.73004138551331,2.20542414802891,1.57549345468253,2.3132108256542,2.2564574004399,1.82270854153794
"ABaraapappp","ABaraapappp",0.931030709385132,1.842560972502,2.43081701609169,1.45254532435428,2.19219016017803,1.92446790814201,1.70063160918123,2.49195905587849,3.46756972599078,2.2311363276125,1.75154656033389,2.17300632533321,3.20752379440177,1.72894665298072,2.40079057235548,1.75032577788416,3.32668583448446,1.9085292651725,1.98157078533841,1.97361397806512,2.1642000987539,1.67227058180726
"ABaraapp","ABaraapp",4.64612979562444,3.6994091531444,5.65545702970821,2.8368169413628,4.11662860748857,5.53267014102064,4.27264236378302,4.00027285717599,3.22717796154092,3.69320730891258,3.80974183663299,3.35991599834233,3.54277943109239,4.44194150783033,4.86366654873853,2.52428698712893,3.14833810879995,5.05496090905596,4.57603479982891,3.21690395790427,3.82317658707703,2.55711069870884
"ABaraappa","ABaraappa",5.2807242771409,2.14830288195953,2.1871575679009,2.21708709946442,4.68255510817316,5.79055312451009,2.85189090889288,3.9578578469913,4.39361730220839,3.75477092732028,2.84498253418799,3.75814902501607,3.26309504247093,4.11727799425381,2.68544054283295,3.55469777543838,4.29509038131921,3.30973083223065,4.41488385698585,3.80021902397935,3.55581239003476,3.59810190173089
